,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-21,,,,,,,,,56,25,75,56,25,75,56,25,75,1.82622111103
1,2020-02-22,,,,,,,,,56,25,75,112,50,150,112,50,150,1.8230239235099999
2,2020-02-23,,,,,,,,,56,25,75,168,75,225,168,75,225,1.82231711526
3,2020-02-24,,,,,,,,,56,25,75,225,100,300,225,100,300,1.82145427012
4,2020-02-25,,,,,,,,,56,25,75,281,125,375,281,125,375,1.8204010104
5,2020-02-26,,,,,,,,,56,25,75,337,150,450,337,150,450,1.8191153897599999
6,2020-02-27,,,,,,,,,56,25,75,393,175,525,393,175,525,1.8175462088599998
7,2020-02-28,,,,,,,,,56,25,75,449,200,600,449,200,600,1.81563093397
8,2020-02-29,,,,,,,,,56,25,75,505,225,675,505,225,675,1.8132931074599998
9,2020-03-01,,,,,,,,,155,70,225,660,295,900,660,295,900,1.81036224583
10,2020-03-02,,,,,,,,,154,70,225,815,366,1124,815,366,1124,1.8068677141
11,2020-03-03,,,,,,,,,162,74,239,977,441,1363,977,441,1363,1.8025835966900003
12,2020-03-04,,,,,,,,,179,82,268,1156,523,1630,1156,523,1630,1.7973527388
13,2020-03-05,,,,,,,,,213,99,327,1369,622,1957,1369,622,1957,1.7909575559200002
14,2020-03-06,,,,,,,,,267,125,421,1636,748,2377,1636,748,2377,1.7831289389700002
15,2020-03-07,,,,,,,,,308,145,496,1888,869,2798,1944,894,2873,1.7735335838799997
16,2020-03-08,,,,,,,,,344,164,560,2176,1008,3283,2288,1058,3433,1.7617660137200002
17,2020-03-09,,,,,,,,,386,185,637,2506,1168,3844,2674,1243,4069,1.74735197301
18,2020-03-10,,,,,,,,,435,211,731,2885,1355,4500,3110,1455,4800,1.7297570508900002
19,2020-03-11,,,,,,,,,496,244,845,3325,1575,5270,3606,1700,5645,1.7084317507
20,2020-03-12,,,,,,,,,558,281,957,3827,1831,6152,4164,1981,6602,1.6828990897100002
21,2020-03-13,,,,,,,,,617,318,1060,4388,2125,7136,4781,2300,7661,1.6528700275600001
22,2020-03-14,,,,,,,,,678,358,1154,5010,2458,8215,5459,2658,8815,1.6183533686700002
23,2020-03-15,,,,,,,,,740,401,1238,5693,2834,9377,6199,3059,10052,1.5797018729899999
24,2020-03-16,1.0,1.0,,,,,,,804,452,1332,6342,3216,10484,7003,3511,11384,1.5375729870100001
25,2020-03-17,0.0,1.0,,,,,,,867,493,1383,7055,3639,11642,7870,4005,12766,1.49282879182
26,2020-03-18,0.0,1.0,,,,,,,926,539,1449,7819,4104,12852,8796,4545,14214,1.4464277028499999
27,2020-03-19,0.0,1.0,,,,,,,982,583,1483,8622,4604,14068,9778,5128,15697,1.39934991443
28,2020-03-20,2.0,3.0,,,,,,,1033,616,1563,9442,5121,15303,10810,5744,17259,1.3525644965
29,2020-03-21,0.0,3.0,,,,,,,1080,647,1645,10255,5643,16526,11891,6391,18903,1.30702025814
30,2020-03-22,0.0,3.0,,,,,,,1123,682,1705,11070,6179,17736,13014,7073,20608,1.2636328254
31,2020-03-23,2.0,5.0,,,,,,,1161,712,1736,11887,6728,18912,14175,7786,22344,1.22324619885
32,2020-03-24,0.0,5.0,,,,,,,1194,733,1768,12695,7276,20043,15369,8519,24111,1.18656376218
33,2020-03-25,2.0,7.0,,,,,,,1222,755,1814,13481,7820,21126,16591,9275,25925,1.15406489431
34,2020-03-26,2.0,9.0,,,,,,,1246,787,1857,14231,8363,22137,17837,10063,27781,1.1259417552
35,2020-03-27,4.0,13.0,,,,,,,1268,811,1867,14941,8893,23046,19105,10875,29647,1.10209168595
36,2020-03-28,2.0,15.0,,,,,,,1286,829,1868,15610,9404,23854,20391,11704,31515,1.08217511364
37,2020-03-29,1.0,16.0,,,,,,,1302,840,1867,16235,9886,24567,21694,12544,33381,1.06571320395
38,2020-03-30,2.0,18.0,,,,,,,1316,849,1863,16811,10334,25192,23009,13394,35244,1.0521843836
39,2020-03-31,4.0,22.0,,,,,,,1328,859,1886,17334,10742,25746,24337,14254,37130,1.04109229543
40,2020-04-01,4.0,26.0,,,,,,,1338,877,1908,17805,11125,26272,25675,15131,39037,1.0320002683
41,2020-04-02,5.0,31.0,,,,,,,1347,896,1924,18226,11482,26747,27022,16027,40960,1.02454102604
42,2020-04-03,3.0,34.0,,,,,,,1355,913,1934,18599,11812,27198,28377,16941,42894,1.0184128561499999
43,2020-04-04,6.0,40.0,,,,,,,1362,929,1941,18928,12126,27576,29738,17870,44834,1.01337044742
44,2020-04-05,4.0,44.0,,,,,,,1368,942,1943,19215,12421,27874,31106,18813,46777,1.00921488438
45,2020-04-06,4.0,48.0,,,,,,,1373,953,1942,19464,12693,28111,32478,19766,48718,1.0057846963600001
46,2020-04-07,3.0,51.0,,,,,,,1378,967,1937,19681,12947,28311,33856,20734,50654,1.00294847779
47,2020-04-08,0.0,51.0,,,,,,,1382,981,1925,19869,13195,28469,35238,21715,52579,1.00059900594
