,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-21,,,,,,,,,58,25,75,58,25,75,58,25,75,1.92721997502
1,2020-02-22,,,,,,,,,58,25,75,117,50,150,117,50,150,1.92103091691
2,2020-02-23,,,,,,,,,58,25,75,175,75,225,175,75,225,1.9196635068599999
3,2020-02-24,,,,,,,,,58,25,75,234,100,300,234,100,300,1.91799444787
4,2020-02-25,,,,,,,,,58,25,75,292,125,375,292,125,375,1.9159572584599998
5,2020-02-26,,,,,,,,,58,25,75,351,150,450,351,150,450,1.91347071487
6,2020-02-27,,,,,,,,,58,25,75,409,175,525,409,175,525,1.9104354590700001
7,2020-02-28,,,,,,,,,58,25,75,468,200,600,468,200,600,1.90672972617
8,2020-02-29,,,,,,,,,58,25,75,526,225,675,526,225,675,1.90220391053
9,2020-03-01,,,,,,,,,167,74,239,693,299,914,693,299,914,1.8965332422799999
10,2020-03-02,,,,,,,,,166,74,238,859,374,1152,859,374,1152,1.88975334908
11,2020-03-03,,,,,,,,,174,79,254,1033,454,1405,1033,454,1405,1.88142510025
12,2020-03-04,,,,,,,,,193,89,287,1226,543,1691,1226,543,1691,1.8712301423
13,2020-03-05,,,,,,,,,232,109,355,1458,652,2046,1458,652,2046,1.85872968155
14,2020-03-06,,,,,,,,,292,140,458,1750,793,2504,1750,793,2504,1.84338790884
15,2020-03-07,,,,,,,,,338,165,535,2030,934,2963,2088,959,3038,1.8245652998900002
16,2020-03-08,,,,,,,,,376,189,598,2347,1098,3486,2464,1148,3636,1.80154203551
