,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-04,,,,,,,,,37,25,40,37,25,40,37,25,40,1.9639697786900001
1,2020-03-05,,,,,,,,,37,25,40,73,50,80,73,50,80,1.92975062297
2,2020-03-06,,,,,,,,,37,25,40,110,75,120,110,75,120,1.9219870159599999
3,2020-03-07,,,,,,,,,37,25,40,147,100,160,147,100,160,1.9125295343000002
4,2020-03-08,,,,,,,,,37,25,40,184,125,200,184,125,200,1.9010553166
5,2020-03-09,,,,,,,,,37,25,40,220,150,240,220,150,240,1.88720774471
6,2020-03-10,,,,,,,,,37,25,40,257,175,280,257,175,280,1.87060870613
7,2020-03-11,,,,,,,,,37,25,40,294,200,320,294,200,320,1.85087988961
8,2020-03-12,,,,,,,,,37,25,40,331,225,360,331,225,360,1.8276739103200002
9,2020-03-13,,,,,,,,,102,71,129,433,296,489,433,296,489,1.8005785624400001
10,2020-03-14,,,,,,,,,100,69,126,533,366,615,533,366,615,1.76968419783
11,2020-03-15,,,,,,,,,104,72,135,637,439,749,637,439,749,1.7348251808300001
12,2020-03-16,,,,,,,,,114,79,152,751,518,900,751,518,900,1.6961905054700002
13,2020-03-17,,,,,,,,,133,94,186,884,613,1085,884,613,1085,1.65411617336
14,2020-03-18,,,,,,,,,163,114,238,1047,727,1322,1047,727,1322,1.60911166847
15,2020-03-19,,,,,,,,,183,125,273,1193,828,1554,1230,853,1594,1.56183785929
16,2020-03-20,,,,,,,,,197,133,296,1354,937,1810,1427,987,1890,1.51308275868
17,2020-03-21,,,,,,,,,213,140,323,1530,1053,2092,1640,1128,2212,1.4637367121
18,2020-03-22,,,,,,,,,231,149,353,1725,1177,2405,1872,1277,2565,1.4147432431
19,2020-03-23,,,,,,,,,252,159,389,1940,1312,2753,2124,1437,2953,1.36705105856
20,2020-03-24,,,,,,,,,271,169,418,2175,1457,3131,2395,1607,3371,1.32156017101
21,2020-03-25,,,,,,,,,287,178,448,2425,1610,3538,2682,1785,3818,1.2790585819
22,2020-03-26,,,,,,,,,301,186,474,2690,1772,3971,2984,1972,4291,1.24016466517
23,2020-03-27,,,,,,,,,315,194,497,2968,1942,4428,3299,2167,4788,1.2052811428899999
24,2020-03-28,2.0,2.0,,,,,,,329,203,521,3195,2074,4820,3628,2370,5308,1.17457776189
25,2020-03-29,0.0,2.0,,,,,,,342,212,540,3436,2217,5233,3969,2583,5848,1.1480070098200001
26,2020-03-30,0.0,2.0,,,,,,,353,221,556,3685,2365,5655,4323,2804,6403,1.12534615545
27,2020-03-31,1.0,3.0,,,,,,,364,229,569,3935,2515,6073,4686,3033,6972,1.10625322373
28,2020-04-01,1.0,4.0,,,,,,,373,237,589,4176,2658,6476,5060,3271,7560,1.09032244311
29,2020-04-02,1.0,5.0,,,,,,,383,246,610,4396,2789,6848,5442,3517,8170,1.07713001466
30,2020-04-03,1.0,6.0,,,,,,,392,254,619,4604,2918,7195,5834,3772,8789,1.06626665048
31,2020-04-04,0.0,6.0,,,,,,,400,262,622,4807,3048,7520,6234,4035,9410,1.05735719888
32,2020-04-05,2.0,8.0,,,,,,,408,270,632,5002,3177,7830,6642,4305,10042,1.05007011216
33,2020-04-06,1.0,9.0,,,,,,,416,276,641,5187,3304,8118,7058,4582,10683,1.04411981906
34,2020-04-07,1.0,10.0,,,,,,,423,283,650,5357,3428,8379,7481,4865,11332,1.0392647838
35,2020-04-08,2.0,12.0,,,,,,,430,291,658,5516,3549,8619,7911,5157,11990,1.03530336609
36,2020-04-09,2.0,14.0,,,,,,,437,299,666,5666,3671,8838,8348,5456,12655,1.0320688188
