,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-02,,,,,,,,,38,25,40,38,25,40,38,25,40,2.2461988304099996
1,2020-03-03,,,,,,,,,38,25,40,76,50,80,76,50,80,2.21855314499
2,2020-03-04,,,,,,,,,38,25,40,114,75,120,114,75,120,2.21250158496
3,2020-03-05,,,,,,,,,38,25,40,152,100,160,152,100,160,2.2051308983599998
4,2020-03-06,,,,,,,,,38,25,40,190,125,200,190,125,200,2.19615065553
5,2020-03-07,,,,,,,,,38,25,40,228,150,240,228,150,240,2.1852025442099996
6,2020-03-08,,,,,,,,,38,25,40,266,175,280,266,175,280,2.1718426818900003
7,2020-03-09,,,,,,,,,38,25,40,304,200,320,304,200,320,2.1555203911
8,2020-03-10,,,,,,,,,38,25,40,342,225,360,342,225,360,2.13555578915
9,2020-03-11,,,,,,,,,118,74,142,460,299,502,460,299,502,2.1109442606299997
10,2020-03-12,,,,,,,,,116,74,141,576,374,643,576,374,643,2.08105393814
11,2020-03-13,,,,,,,,,123,79,152,698,453,795,698,453,795,2.0446084436099996
12,2020-03-14,,,,,,,,,136,88,174,835,542,968,835,542,968,2.00058193008
13,2020-03-15,,,,,,,,,165,108,219,999,651,1187,999,651,1187,1.94805069914
14,2020-03-16,,,,,,,,,207,139,286,1206,790,1473,1206,790,1473,1.88642950366
15,2020-03-17,,,,,,,,,236,163,331,1404,928,1763,1442,953,1803,1.8156149642500001
16,2020-03-18,,,,,,,,,257,184,362,1623,1088,2085,1699,1138,2165,1.7360614691299998
17,2020-03-19,,,,,,,,,279,193,404,1864,1256,2448,1978,1331,2568,1.64879377671
18,2020-03-20,,,,,,,,,303,200,449,2129,1432,2856,2281,1532,3016,1.55535602817
19,2020-03-21,,,,,,,,,328,206,492,2419,1614,3308,2609,1739,3508,1.45777682938
20,2020-03-22,,,,,,,,,346,211,528,2727,1801,3795,2955,1951,4035,1.35852572223
21,2020-03-23,,,,,,,,,356,206,554,3045,1982,4309,3311,2157,4589,1.26040482846
22,2020-03-24,,,,,,,,,360,206,570,3368,2164,4839,3671,2364,5159,1.16634919262
23,2020-03-25,,,,,,,,,360,207,574,3690,2346,5372,4031,2571,5732,1.079132143
24,2020-03-26,3.0,3.0,,,,,,,356,207,554,3928,2479,5783,4388,2779,6285,1.00103241104
25,2020-03-27,0.0,3.0,,,,,,,349,205,531,4161,2609,6173,4737,2984,6816,0.933536165935
26,2020-03-28,1.0,4.0,,,,,,,339,201,502,4377,2731,6523,5076,3185,7318,0.8771632541240001
27,2020-03-29,1.0,5.0,,,,,,,326,196,474,4567,2839,6823,5402,3382,7791,0.8314941577699999
28,2020-03-30,1.0,6.0,,,,,,,313,192,446,4715,2923,7049,5714,3575,8236,0.795398222645
29,2020-03-31,2.0,8.0,,,,,,,299,188,424,4807,2973,7187,6014,3763,8659,0.7673682361220001
30,2020-04-01,1.0,9.0,,,,,,,286,183,402,4857,2993,7258,6300,3947,9060,0.745831920281
31,2020-04-02,0.0,9.0,,,,,,,273,175,379,4874,2984,7275,6572,4123,9439,0.729359272973
32,2020-04-03,0.0,9.0,,,,,,,260,168,358,4854,2959,7229,6832,4291,9797,0.71675684344
33,2020-04-04,1.0,10.0,,,,,,,248,162,340,4799,2921,7121,7080,4454,10136,0.7070815027230001
34,2020-04-05,0.0,10.0,,,,,,,236,156,325,4707,2871,6953,7316,4610,10460,0.699612393096
35,2020-04-06,0.0,10.0,,,,,,,225,148,310,4586,2808,6734,7541,4759,10769,0.6938087292919999
36,2020-04-07,3.0,13.0,,,,,,,215,141,295,4444,2743,6475,7756,4900,11064,0.6892682361929999
37,2020-04-08,2.0,15.0,,,,,,,205,134,279,4289,2671,6183,7960,5035,11342,0.685692131224
38,2020-04-09,3.0,18.0,,,,,,,196,129,265,4124,2593,5874,8156,5165,11606,0.682857818436
39,2020-04-10,6.0,24.0,,,,,,,187,122,259,3955,2507,5579,8343,5287,11864,0.68059846707
40,2020-04-11,1.0,25.0,,,,,,,179,116,247,3784,2419,5295,8521,5403,12111,0.678788081014
41,2020-04-12,2.0,27.0,,,,,,,171,110,236,3617,2328,5029,8693,5514,12346,0.677330699797
42,2020-04-13,0.0,27.0,,,,,,,164,105,228,3455,2237,4783,8857,5620,12573,0.67615261252
43,2020-04-14,6.0,33.0,,,,,,,157,101,219,3300,2146,4556,9014,5721,12792,0.675196731519
44,2020-04-15,6.0,39.0,,,,,,,151,95,214,3152,2053,4346,9165,5817,13005,0.6744185025380001
45,2020-04-16,2.0,41.0,,,,,,,145,89,208,3011,1958,4153,9310,5906,13213,0.673782908365
46,2020-04-17,0.0,41.0,,,,,,,140,84,204,2878,1867,3978,9450,5990,13417,0.673262254043
47,2020-04-18,2.0,43.0,,,,,,,134,80,200,2752,1779,3820,9585,6071,13616,0.672834514471
48,2020-04-19,1.0,44.0,,,,,,,130,77,196,2634,1693,3676,9714,6148,13812,0.672482089656
49,2020-04-20,1.0,45.0,,,,,,,125,73,192,2523,1611,3544,9839,6221,14004,0.672190857771
50,2020-04-21,3.0,48.0,,,,,,,121,70,188,2419,1533,3423,9960,6292,14192,0.6719494479170001
51,2020-04-22,3.0,51.0,,,,,,,116,66,184,2321,1458,3312,10076,6359,14375,0.6717486767640001
52,2020-04-23,3.0,54.0,,,,,,,113,63,179,2228,1387,3212,10189,6423,14553,0.6715282883920001
