,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-15,,,,,,,,,196,100,300,196,100,300,196,100,300,2.54426603954
1,2020-02-16,,,,,,,,,196,100,300,392,200,600,392,200,600,2.54132932759
2,2020-02-17,,,,,,,,,196,100,300,588,300,900,588,300,900,2.5406813174200003
3,2020-02-18,,,,,,,,,196,100,300,784,400,1200,784,400,1200,2.53989090225
4,2020-02-19,,,,,,,,,196,100,300,980,500,1500,980,500,1500,2.5389270704099998
5,2020-02-20,,,,,,,,,196,100,300,1176,600,1800,1176,600,1800,2.53775219269
6,2020-02-21,,,,,,,,,196,100,300,1372,700,2100,1372,700,2100,2.5363206747200002
7,2020-02-22,,,,,,,,,196,100,300,1568,800,2400,1568,800,2400,2.53457736512
8,2020-02-23,,,,,,,,,196,100,300,1764,900,2700,1764,900,2700,2.53245568887
9,2020-02-24,,,,,,,,,672,339,1080,2436,1239,3780,2436,1239,3780,2.5296610654799996
10,2020-02-25,,,,,,,,,669,338,1077,3105,1578,4857,3105,1578,4857,2.52649954907
11,2020-02-26,,,,,,,,,725,366,1175,3831,1944,6031,3831,1944,6031,2.5226018929099996
12,2020-02-27,,,,,,,,,839,422,1374,4670,2366,7404,4670,2366,7404,2.51789785158
13,2020-02-28,,,,,,,,,1077,538,1835,5747,2905,9239,5747,2905,9239,2.51221647314
14,2020-02-29,,,,,,,,,1450,722,2525,7197,3628,11763,7197,3628,11763,2.5053578401400003
15,2020-03-01,,,,,,,,,1761,875,3144,8762,4403,14606,8958,4503,14906,2.4970799997
16,2020-03-02,,,,,,,,,2071,1026,3728,10637,5330,18034,11029,5530,18634,2.48710273747
17,2020-03-03,,,,,,,,,2478,1224,4480,12919,6454,22213,13507,6754,23113,2.47513343728
18,2020-03-04,,,,,,,,,3006,1480,5447,15729,7835,27359,16513,8235,28559,2.4608269385
19,2020-03-05,,,,,,,,,3686,1813,6665,19219,9549,33723,20199,10049,35223,2.44377822396
20,2020-03-06,,,,,,,,,4447,2189,8011,23470,11639,41434,24646,12239,43234,2.42353096895
21,2020-03-07,,,,,,,,,5299,2616,9717,28573,14155,50850,29945,14855,52950,2.39957706164
22,2020-03-08,,,,,,,,,6295,3122,11916,34671,17177,62466,36239,17977,64866,2.37137462094
23,2020-03-09,,,,,,,,,7472,3736,14266,41947,20813,76431,43711,21713,79131,2.3383479019
24,2020-03-10,1.0,1.0,,,,,,,8845,4478,17327,50120,24952,92678,52556,26192,96458,2.2999061657
25,2020-03-11,0.0,1.0,,,,,,,10385,5349,20720,59836,29962,112321,62941,31541,117177,2.25548909768
26,2020-03-12,0.0,1.0,,,,,,,12076,6360,23581,71186,35957,134727,75017,37902,140758,2.20463092357
27,2020-03-13,0.0,1.0,,,,,,,13915,7534,26126,84262,43069,159479,88932,45436,166883,2.14703493242
28,2020-03-14,0.0,1.0,,,,,,,15892,8907,29733,99077,51438,187377,104824,54343,196615,2.08263314787
29,2020-03-15,1.0,2.0,,,,,,,17975,11055,32494,115602,61771,217346,122799,65399,229109,2.0116255873299997
30,2020-03-16,0.0,2.0,,,,,,,20105,12578,35353,133946,73474,249555,142904,77978,264461,1.93450346018
31,2020-03-17,1.0,3.0,,,,,,,22218,14245,37990,154093,86693,283817,165122,92224,302450,1.85205989475
32,2020-03-18,2.0,5.0,,,,,,,24258,15731,40489,175872,101200,319826,189379,107955,342939,1.76539208693
33,2020-03-19,4.0,9.0,,,,,,,26167,17187,42511,199033,116907,356890,215546,125143,385449,1.67589513482
34,2020-03-20,2.0,11.0,,,,,,,27888,18579,43731,223235,133673,393957,243434,143722,429180,1.58525084912
35,2020-03-21,5.0,16.0,,,,,,,29368,20060,45063,248156,151544,431008,272802,163783,474242,1.4954064428799998
36,2020-03-22,4.0,20.0,,,,,,,30566,21922,45647,273423,170849,466938,303368,185705,519888,1.40851117813
37,2020-03-23,7.0,27.0,,,,,,,31469,23309,46298,298598,191037,501320,334837,209014,566186,1.3267557131799999
38,2020-03-24,17.0,44.0,,,,,,,32086,23635,46949,323213,210936,534003,366924,232650,613134,1.25208728515
39,2020-03-25,18.0,62.0,,,,,,,32445,23903,47053,346813,230361,563730,399368,256553,660187,1.18587586502
40,2020-03-26,19.0,81.0,,,,,,,32580,24187,47479,369007,249199,590489,431948,280741,707666,1.12869520911
41,2020-03-27,27.0,108.0,,,,,,,32527,24118,46916,389458,266957,613824,464475,304859,754582,1.0803377033
42,2020-03-28,32.0,140.0,,,,,,,32316,24266,46531,407859,283689,634230,496791,329126,801112,1.0400305836100001
43,2020-03-29,21.0,161.0,,,,,,,31976,24002,45494,423943,298784,649991,528767,353128,846606,1.00671812235
44,2020-03-30,37.0,198.0,,,,,,,31529,23467,44631,437496,311196,662129,560296,376595,891237,0.9792923135860001
45,2020-03-31,69.0,267.0,,,,,,,30997,22862,43671,448389,321479,670446,591292,399458,934907,0.9567299909799999
46,2020-04-01,88.0,355.0,,,,,,,30399,22509,43033,456569,329743,675490,621691,421967,977940,0.938150123858
47,2020-04-02,182.0,537.0,,,,,,,29750,22326,41249,462062,336339,676250,651441,444294,1019188,0.9228223224590001
48,2020-04-03,109.0,646.0,,,,,,,29065,22079,39792,464960,341230,673532,680506,466373,1058980,0.9101525084909999
49,2020-04-04,200.0,846.0,,,,,,,28353,21748,38343,465425,344399,668144,708859,488121,1097323,0.899661301192
50,2020-04-05,71.0,917.0,,,,,,,27625,20920,37111,463683,345258,660192,736485,509041,1134433,0.890962520563
51,2020-04-06,86.0,1003.0,,,,,,,26888,20095,36109,460005,343432,650654,763373,529137,1170542,0.883744522914
52,2020-04-07,229.0,1232.0,,,,,,,26149,19368,35075,454685,339491,639431,789522,548506,1205616,0.877754886514
53,2020-04-08,272.0,1504.0,,,,,,,25413,18794,33694,448012,334650,626176,814935,567300,1239309,0.872788128812
54,2020-04-09,205.0,1709.0,,,,,,,24684,18340,32751,440251,329087,611873,839619,585640,1272060,0.868675923341
55,2020-04-10,223.0,1932.0,,,,,,,23964,17909,31241,431635,322809,595635,863583,603550,1303300,0.8652793130140001
56,2020-04-11,251.0,2183.0,,,,,,,23258,17466,30422,422367,316157,579141,886841,621016,1333722,0.862482514983
57,2020-04-12,167.0,2350.0,,,,,,,22566,16806,29600,412616,308697,562209,909407,637823,1363321,0.860188012221
58,2020-04-13,93.0,2443.0,,,,,,,21890,16297,28779,402530,300992,545494,931297,654120,1392099,0.8583127053280001
59,2020-04-14,362.0,2805.0,,,,,,,21230,15741,27964,392231,293266,528826,952527,669862,1420062,0.856784951324
60,2020-04-15,351.0,3156.0,,,,,,,20588,15223,27159,381822,285627,512314,973114,685085,1447220,0.8555423493690001
61,2020-04-16,362.0,3518.0,,,,,,,19963,14816,26366,371386,277934,495647,993077,699901,1473586,0.854530152444
62,2020-04-17,322.0,3840.0,,,,,,,19356,14425,25589,360991,270032,479987,1012433,714327,1499175,0.853700193086
63,2020-04-18,230.0,4070.0,,,,,,,18766,14035,24828,350692,261989,465023,1031198,728362,1524002,0.8530102134190001
64,2020-04-19,292.0,4362.0,,,,,,,18192,13610,24084,340531,253851,450764,1049391,741973,1548086,0.852423487944
65,2020-04-20,134.0,4496.0,,,,,,,17636,13107,23356,330542,246038,437009,1067027,755080,1571441,0.8519086263950001
66,2020-04-21,257.0,4753.0,,,,,,,17095,12345,22583,320749,238288,423482,1084122,767426,1594024,0.8514394482909999
67,2020-04-22,397.0,5150.0,,,,,,,16570,11812,21842,311170,230731,410250,1100692,779238,1615865,0.8509948347490001
68,2020-04-23,276.0,5426.0,,,,,,,16060,11188,21098,301817,223126,397654,1116753,790426,1636963,0.850558487784
69,2020-04-24,257.0,5683.0,,,,,,,15565,10598,20326,292699,215383,385229,1132318,801024,1657289,0.850118560401
70,2020-04-25,231.0,5914.0,,,,,,,15084,10098,19472,283818,207573,373460,1147402,811123,1676760,0.849667156268
71,2020-04-26,24.0,5938.0,,,,,,,14616,9573,18876,275177,199680,361914,1162018,820697,1695635,0.849199728266
72,2020-04-27,106.0,6044.0,,,,,,,14162,9075,18247,266773,191949,350561,1176180,829772,1713881,0.848714424491
73,2020-04-28,398.0,6442.0,,,,,,,13720,8602,17673,258603,184254,339456,1189900,838375,1731554,0.848211435843
74,2020-04-29,329.0,6771.0,,,,,,,13291,8153,17122,250664,176667,328614,1203191,846529,1748676,0.8476923926819999
75,2020-04-30,457.0,7228.0,,,,,,,12874,7728,16587,242951,169171,318043,1216065,854257,1765262,0.847159843859
76,2020-05-01,310.0,7538.0,,,,,,,12468,7378,16066,235456,161734,307742,1228533,861635,1781328,0.846616834875
77,2020-05-02,204.0,7742.0,,,,,,,12074,7036,15558,228175,154345,297710,1240608,868672,1796885,0.846066587262
78,2020-05-03,129.0,7871.0,,,,,,,11692,6678,15063,221101,146988,287946,1252299,875351,1811947,0.845506519957
79,2020-05-04,39.0,7910.0,,,,,,,11320,6339,14582,214228,139718,278443,1263619,881691,1826529,0.844944113355
80,2020-05-05,334.0,8244.0,,,,,,,10958,6004,14113,207550,132615,269201,1274577,887695,1840642,0.8443860525839999
81,2020-05-06,305.0,8549.0,,,,,,,10607,5685,13657,201062,125955,260275,1285184,893381,1854299,0.84382545605
82,2020-05-07,258.0,8807.0,,,,,,,10266,5424,13212,194757,119567,251645,1295450,898805,1867510,0.843282057067
83,2020-05-08,153.0,8960.0,,,,,,,9935,5179,12782,188631,113557,243329,1305384,903984,1880292,0.8427466992980001
84,2020-05-09,156.0,9116.0,,,,,,,9613,4909,12363,182679,107869,235366,1314997,908894,1892654,0.842231821705
85,2020-05-10,140.0,9256.0,,,,,,,9301,4654,11953,176896,102425,227847,1324298,913548,1904606,0.84172648072
86,2020-05-11,84.0,9340.0,,,,,,,8998,4411,11552,171277,97262,220523,1333296,917960,1916157,0.841232009676
87,2020-05-12,191.0,9531.0,,,,,,,8703,4180,11134,165819,92367,213410,1341999,922140,1927291,0.8407495384810001
88,2020-05-13,183.0,9714.0,,,,,,,8418,3961,10739,160517,87726,206475,1350417,926102,1938029,0.840280033832
89,2020-05-14,232.0,9946.0,,,,,,,8141,3738,10361,155366,83311,199714,1358557,929840,1948389,0.8398243460770001
90,2020-05-15,202.0,10148.0,,,,,,,7872,3527,9995,150364,79110,193122,1366429,933368,1958384,0.839383256036
91,2020-05-16,113.0,10261.0,,,,,,,7611,3328,9704,145506,75060,186761,1374040,936696,1968088,0.8389575196439999
92,2020-05-17,102.0,10363.0,,,,,,,7358,3139,9390,140790,71162,180593,1381398,939835,1977477,0.838547913426
93,2020-05-18,76.0,10439.0,,,,,,,7113,2961,9047,136212,67445,174576,1388511,942797,1986523,0.838155278284
94,2020-05-19,148.0,10587.0,,,,,,,6875,2792,8753,131768,63898,168747,1395387,945589,1995275,0.8377805522570001
95,2020-05-20,162.0,10749.0,,,,,,,6645,2633,8468,127455,60527,163101,1402032,948223,2003742,0.8374248607279999
96,2020-05-21,97.0,10846.0,,,,,,,6422,2483,8191,123270,57325,157635,1408454,950707,2011933,0.83708955544
97,2020-05-22,139.0,10985.0,,,,,,,6207,2343,7921,119211,54245,152344,1414660,953050,2019854,0.836776282506
98,2020-05-23,97.0,11082.0,,,,,,,5999,2210,7664,115275,51277,147226,1420659,955261,2027517,0.83648703795
99,2020-05-24,56.0,11138.0,,,,,,,5798,2086,7414,111459,48453,142277,1426457,957347,2034930,0.836224284703
100,2020-05-25,9.0,11147.0,,,,,,,5603,1973,7172,107761,45773,137496,1432059,959321,2042101,0.835991025695
101,2020-05-26,47.0,11194.0,,,,,,,5415,1867,6938,104179,43229,132881,1437474,961189,2049038,0.835791024138
102,2020-05-27,145.0,11339.0,,,,,,,5233,1767,6711,100708,40816,128459,1442707,962956,2055749,0.835628896797
103,2020-05-28,70.0,11409.0,,,,,,,5058,1673,6485,97348,38528,124205,1447765,964630,2062233,0.835510295433
104,2020-05-29,122.0,11531.0,,,,,,,4888,1584,6256,94096,36374,120100,1452653,966214,2068489,0.835442123407
105,2020-05-30,103.0,11634.0,,,,,,,4725,1500,6036,90949,34347,116140,1457378,967715,2074524,0.835432793606
106,2020-05-31,64.0,11698.0,,,,,,,4567,1421,5823,87905,32440,112259,1461945,969136,2080346,0.83549253421
107,2020-06-01,25.0,11723.0,,,,,,,4416,1348,5619,84963,30649,108488,1466361,970485,2085965,0.835633732263
108,2020-06-02,48.0,11771.0,,,,,,,4269,1278,5422,82119,28967,104864,1470630,971764,2091386,0.835871325545
109,2020-06-03,109.0,11880.0,,,,,,,4129,1212,5223,79373,27386,101334,1474759,972976,2096609,0.836223247343
110,2020-06-04,90.0,11970.0,,,,,,,3994,1150,5048,76721,25904,97914,1478753,974127,2101656,0.836710914701
111,2020-06-05,79.0,12049.0,,,,,,,3864,1092,4882,74164,24512,94606,1482618,975219,2106538,0.8373597500579999
112,2020-06-06,57.0,12106.0,,,,,,,3740,1037,4717,71698,23206,91402,1486358,976257,2111255,0.8381997073999999
113,2020-06-07,70.0,12176.0,,,,,,,3622,986,4560,69321,21981,88298,1489980,977243,2115815,0.839265761964
114,2020-06-08,38.0,12214.0,,,,,,,3509,938,4411,67032,20834,85296,1493489,978182,2120226,0.8405983004500001
115,2020-06-09,89.0,12303.0,,,,,,,3401,894,4270,64831,19754,82394,1496890,979076,2124495,0.8422433187989999
116,2020-06-10,74.0,12377.0,,,,,,,3300,852,4136,62715,18740,79592,1500190,979929,2128630,0.84425229979
117,2020-06-11,66.0,12443.0,,,,,,,3203,814,4011,60686,17787,76892,1503393,980744,2132641,0.8466816040719999
