,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-05,,,,,,,,,101,50,150,101,50,150,101,50,150,1.61968240618
1,2020-02-06,,,,,,,,,101,50,150,202,100,300,202,100,300,1.61920463796
2,2020-02-07,,,,,,,,,101,50,150,303,150,450,303,150,450,1.61909892189
3,2020-02-08,,,,,,,,,101,50,150,404,200,600,404,200,600,1.61896983085
4,2020-02-09,,,,,,,,,101,50,150,505,250,750,505,250,750,1.6188122045500002
5,2020-02-10,,,,,,,,,101,50,150,606,300,900,606,300,900,1.61861974744
6,2020-02-11,,,,,,,,,101,50,150,707,350,1050,707,350,1050,1.61838478083
7,2020-02-12,,,,,,,,,101,50,150,808,400,1200,808,400,1200,1.61809794169
8,2020-02-13,,,,,,,,,101,50,150,909,450,1350,909,450,1350,1.61774781711
9,2020-02-14,,,,,,,,,257,129,390,1166,579,1740,1166,579,1740,1.61723858405
10,2020-02-15,,,,,,,,,256,129,388,1421,709,2128,1421,709,2128,1.6167069286700002
11,2020-02-16,,,,,,,,,267,135,405,1688,844,2532,1688,844,2532,1.61604448837
12,2020-02-17,,,,,,,,,290,147,442,1978,992,2973,1978,992,2973,1.61524238204
13,2020-02-18,,,,,,,,,338,172,517,2316,1165,3490,2316,1165,3490,1.61426886244
14,2020-02-19,,,,,,,,,413,212,634,2730,1377,4123,2730,1377,4123,1.61308565909
15,2020-02-20,,,,,,,,,471,243,724,3100,1570,4697,3201,1620,4847,1.6116452369999998
16,2020-02-21,,,,,,,,,520,269,800,3519,1789,5346,3721,1889,5646,1.6098903492899999
17,2020-02-22,,,,,,,,,577,299,887,3996,2039,6083,4298,2189,6533,1.6077568358899998
18,2020-02-23,,,,,,,,,644,335,990,4539,2325,6922,4942,2525,7522,1.60516576026
19,2020-02-24,,,,,,,,,728,381,1119,5166,2656,7891,5671,2906,8641,1.6020195972600002
20,2020-02-25,,,,,,,,,816,428,1253,5881,3035,8993,6487,3335,9893,1.59820023766
21,2020-02-26,,,,,,,,,906,478,1387,6686,3463,10230,7393,3813,11280,1.5935641946899999
22,2020-02-27,,,,,,,,,1001,531,1528,7586,3944,11607,8394,4344,12807,1.58793927323
23,2020-02-28,,,,,,,,,1106,590,1681,8591,4484,13137,9500,4934,14487,1.5811168856600002
24,2020-02-29,1.0,1.0,,,,,,,1223,657,1849,9557,5011,14596,10722,5591,16336,1.57284356428
25,2020-03-01,0.0,1.0,,,,,,,1349,730,2064,10650,5613,16272,12071,6322,18399,1.56281269935
26,2020-03-02,5.0,6.0,,,,,,,1481,810,2288,11864,6288,18155,13552,7133,20687,1.5506577409600002
27,2020-03-03,1.0,7.0,,,,,,,1619,897,2513,13193,7038,20226,15171,8030,23199,1.53595170374
28,2020-03-04,3.0,10.0,,,,,,,1763,991,2718,14618,7856,22427,16934,9022,25916,1.51822005192
29,2020-03-05,1.0,11.0,,,,,,,1912,1095,2929,16117,8739,24722,18846,10117,28845,1.4969780033899998
30,2020-03-06,2.0,13.0,,,,,,,2063,1208,3115,17708,9704,27113,20909,11325,31960,1.4718003583700001
31,2020-03-07,3.0,16.0,,,,,,,2211,1307,3240,19398,10742,29553,23120,12632,35199,1.44241701247
32,2020-03-08,2.0,18.0,,,,,,,2352,1363,3576,21173,11806,32242,25472,13995,38774,1.4088052112799998
33,2020-03-09,1.0,19.0,,,,,,,2483,1462,3735,23013,12933,34987,27955,15458,42509,1.37123838357
34,2020-03-10,4.0,23.0,,,,,,,2602,1529,3774,24886,14081,37642,30557,16987,46283,1.33027116959
35,2020-03-11,1.0,24.0,,,,,,,2704,1599,3811,26774,15251,40200,33261,18586,50093,1.28667815072
36,2020-03-12,7.0,31.0,,,,,,,2787,1670,3922,28655,16444,42735,36047,20257,54014,1.24138345217
37,2020-03-13,6.0,37.0,,,,,,,2849,1663,3990,30503,17576,45198,38897,21921,58004,1.19540504487
38,2020-03-14,2.0,39.0,,,,,,,2890,1692,4103,32287,18678,47620,41787,23613,62106,1.1498100792700001
39,2020-03-15,1.0,40.0,,,,,,,2910,1710,4254,33975,19732,50025,44697,25324,66360,1.1056630601000002
40,2020-03-16,8.0,48.0,,,,,,,2911,1713,4271,35537,20714,52231,47608,27037,70630,1.06395749919
41,2020-03-17,7.0,55.0,,,,,,,2894,1734,4243,36950,21638,54186,50502,28771,74872,1.02553998322
42,2020-03-18,12.0,67.0,,,,,,,2861,1728,4201,38192,22469,55874,53363,30499,79072,0.99104252135
43,2020-03-19,6.0,73.0,,,,,,,2817,1695,4113,39246,23173,57269,56180,32195,83184,0.9608345219359999
44,2020-03-20,10.0,83.0,,,,,,,2763,1662,4062,40097,23741,58402,58943,33858,87246,0.935004797174
45,2020-03-21,11.0,94.0,,,,,,,2702,1631,3936,40736,24163,59223,61645,35489,91182,0.913385586103
46,2020-03-22,3.0,97.0,,,,,,,2636,1603,3820,41162,24460,59803,64282,37092,95001,0.89561946879
47,2020-03-23,12.0,109.0,,,,,,,2568,1575,3742,41377,24672,59969,66849,38667,98742,0.8812487842260001
48,2020-03-24,7.0,116.0,,,,,,,2497,1542,3678,41391,24752,59912,69346,40210,102420,0.86979768555
49,2020-03-25,17.0,133.0,,,,,,,2426,1514,3602,41215,24737,59740,71772,41725,106022,0.860827566655
50,2020-03-26,17.0,150.0,,,,,,,2355,1473,3504,40867,24612,59433,74127,43198,109525,0.853963700389
51,2020-03-27,7.0,157.0,,,,,,,2285,1435,3396,40365,24376,58907,76413,44634,112920,0.848901052581
52,2020-03-28,31.0,188.0,,,,,,,2217,1400,3288,39734,24113,58204,78630,46034,116208,0.8453987105069999
53,2020-03-29,10.0,198.0,,,,,,,2152,1368,3182,38995,23789,57283,80782,47403,119389,0.843269665192
54,2020-03-30,7.0,205.0,,,,,,,2089,1328,3080,38173,23406,56109,82871,48731,122468,0.84236957683
55,2020-03-31,20.0,225.0,,,,,,,2029,1289,2977,37291,22983,54814,84899,50020,125444,0.8425860503229999
56,2020-04-01,9.0,234.0,,,,,,,1972,1267,2872,36370,22516,53444,86871,51288,128316,0.843828888166
57,2020-04-02,37.0,271.0,,,,,,,1919,1251,2738,35427,22039,51981,88790,52539,131053,0.846021403796
58,2020-04-03,20.0,291.0,,,,,,,1869,1236,2600,34479,21580,50469,90659,53775,133653,0.849092832041
59,2020-04-04,24.0,315.0,,,,,,,1823,1220,2521,33539,21138,48927,92482,54996,136173,0.852971945047
60,2020-04-05,21.0,336.0,,,,,,,1781,1203,2464,32618,20711,47455,94263,56200,138636,0.857582050421
