,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-06,,,,,,,,,32,10,40,32,10,40,32,10,40,1.50921052632
1,2020-03-07,,,,,,,,,32,10,40,64,20,80,64,20,80,1.50538662609
2,2020-03-08,,,,,,,,,32,10,40,96,30,120,96,30,120,1.50453474127
3,2020-03-09,,,,,,,,,32,10,40,128,40,160,128,40,160,1.50349146991
4,2020-03-10,,,,,,,,,32,10,40,160,50,200,160,50,200,1.5022129323299998
5,2020-03-11,,,,,,,,,32,10,40,192,60,240,192,60,240,1.50064469507
6,2020-03-12,,,,,,,,,32,10,40,224,70,280,224,70,280,1.49871896192
7,2020-03-13,,,,,,,,,32,10,40,256,80,320,256,80,320,1.4963508855899998
8,2020-03-14,,,,,,,,,32,10,40,287,90,360,287,90,360,1.49343368541
9,2020-03-15,,,,,,,,,78,29,107,365,119,467,365,119,467,1.48973008025
10,2020-03-16,,,,,,,,,77,29,106,442,149,572,442,149,572,1.4852596382299998
11,2020-03-17,,,,,,,,,80,31,110,522,181,681,522,181,681,1.47969378959
12,2020-03-18,,,,,,,,,86,35,119,608,217,800,608,217,800,1.4727698253200001
13,2020-03-19,,,,,,,,,99,43,139,707,260,939,707,260,939,1.4641276272600001
14,2020-03-20,,,,,,,,,119,56,169,826,316,1107,826,316,1107,1.45331722583
15,2020-03-21,,,,,,,,,133,66,191,927,372,1258,959,382,1298,1.43979435751
16,2020-03-22,,,,,,,,,144,75,210,1039,438,1427,1103,458,1507,1.4229430624000001
17,2020-03-23,,,,,,,,,156,86,230,1163,514,1617,1259,544,1737,1.40214380304
18,2020-03-24,,,,,,,,,169,99,252,1300,603,1828,1427,643,1988,1.37688289211
19,2020-03-25,,,,,,,,,184,109,278,1452,703,2065,1611,753,2265,1.3469025677500002
20,2020-03-26,,,,,,,,,198,118,291,1617,811,2315,1809,871,2555,1.31233278865
