,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-03,,,,,,,,,16,10,25,16,10,25,16,10,25,1.44444444444
1,2020-03-04,,,,,,,,,16,10,25,32,20,50,32,20,50,1.43824910398
2,2020-03-05,,,,,,,,,16,10,25,48,30,75,48,30,75,1.43687826301
3,2020-03-06,,,,,,,,,16,10,25,64,40,100,64,40,100,1.4352038537
4,2020-03-07,,,,,,,,,16,10,25,80,50,125,80,50,125,1.43315828718
5,2020-03-08,,,,,,,,,16,10,25,96,60,150,96,60,150,1.4306585791100002
6,2020-03-09,,,,,,,,,16,10,25,112,70,175,112,70,175,1.4276025755000001
7,2020-03-10,,,,,,,,,16,10,25,128,80,200,128,80,200,1.4238640913499998
8,2020-03-11,,,,,,,,,16,10,25,144,90,225,144,90,225,1.41928659895
9,2020-03-12,,,,,,,,,37,21,59,181,111,284,181,111,284,1.41359704572
10,2020-03-13,,,,,,,,,37,21,58,218,133,342,218,133,342,1.40669792912
11,2020-03-14,,,,,,,,,38,22,60,256,155,401,256,155,401,1.3982012201700003
12,2020-03-15,,,,,,,,,40,23,63,296,179,464,296,179,464,1.3877374903200002
13,2020-03-16,,,,,,,,,45,26,71,341,205,535,341,205,535,1.37483220977
14,2020-03-17,,,,,,,,,53,30,83,394,235,617,394,235,617,1.3589146808
15,2020-03-18,,,,,,,,,59,33,90,437,259,682,453,269,707,1.33933188012
16,2020-03-19,,,,,,,,,63,35,95,484,284,751,516,304,801,1.31540178302
17,2020-03-20,,,,,,,,,67,37,97,535,311,823,583,341,898,1.2865194733399998
18,2020-03-21,,,,,,,,,71,39,103,590,341,901,654,381,1001,1.25229818135
19,2020-03-22,,,,,,,,,76,42,111,650,373,986,730,423,1111,1.21271265291
20,2020-03-23,,,,,,,,,80,44,117,713,408,1077,810,468,1227,1.1681787620200001
21,2020-03-24,,,,,,,,,82,46,123,780,444,1175,892,514,1350,1.11952613726
22,2020-03-25,,,,,,,,,84,48,125,847,483,1274,976,563,1474,1.06788318402
23,2020-03-26,,,,,,,,,84,49,125,916,523,1374,1060,613,1599,1.01452994525
24,2020-03-27,1.0,1.0,,,,,,,84,51,128,963,552,1443,1144,664,1727,0.960776728018
25,2020-03-28,0.0,1.0,,,,,,,84,51,129,1010,582,1514,1228,716,1855,0.9078898542630001
26,2020-03-29,0.0,1.0,,,,,,,82,51,129,1054,611,1583,1310,767,1983,0.857050548395
27,2020-03-30,4.0,5.0,,,,,,,79,49,123,1094,638,1643,1390,817,2106,0.809320913494
28,2020-03-31,0.0,5.0,,,,,,,77,47,121,1125,659,1693,1466,865,2227,0.7655989345540001
29,2020-04-01,1.0,6.0,,,,,,,73,45,117,1145,675,1727,1539,910,2344,0.7265589361220001
30,2020-04-02,0.0,6.0,,,,,,,70,43,112,1156,685,1749,1609,954,2455,0.6925880955879999
31,2020-04-03,-1.0,5.0,,,,,,,66,41,106,1159,691,1760,1675,995,2561,0.663745190013
32,2020-04-04,1.0,6.0,,,,,,,63,40,102,1155,694,1765,1738,1035,2663,0.639773093143
33,2020-04-05,0.0,6.0,,,,,,,59,37,95,1143,692,1757,1797,1073,2757,0.6201748876609999
34,2020-04-06,0.0,6.0,,,,,,,56,36,89,1123,686,1735,1853,1109,2846,0.604327075261
35,2020-04-07,0.0,6.0,,,,,,,53,34,81,1096,676,1699,1906,1144,2926,0.5915867570610001
36,2020-04-08,0.0,6.0,,,,,,,50,32,77,1064,661,1653,1956,1176,3002,0.581364058887
37,2020-04-09,0.0,6.0,,,,,,,47,31,72,1027,644,1601,2003,1208,3074,0.573155771285
38,2020-04-10,0.0,6.0,,,,,,,45,29,68,988,623,1544,2048,1237,3142,0.566551055336
39,2020-04-11,0.0,6.0,,,,,,,42,27,64,946,599,1480,2090,1264,3206,0.56122246779
40,2020-04-12,0.0,6.0,,,,,,,40,25,60,902,573,1411,2130,1289,3266,0.556911841504
41,2020-04-13,1.0,7.0,,,,,,,38,23,56,859,546,1338,2169,1313,3321,0.553416132662
42,2020-04-14,0.0,7.0,,,,,,,37,22,51,816,518,1266,2205,1336,3371,0.5505752872380001
43,2020-04-15,0.0,7.0,,,,,,,35,21,49,774,492,1193,2240,1357,3420,0.548262562135
44,2020-04-16,0.0,7.0,,,,,,,33,20,47,734,466,1123,2273,1377,3466,0.546377060193
45,2020-04-17,1.0,8.0,,,,,,,32,18,44,696,442,1055,2305,1396,3510,0.544838046228
46,2020-04-18,2.0,10.0,,,,,,,31,17,42,661,418,991,2336,1414,3552,0.543580623399
47,2020-04-19,0.0,10.0,,,,,,,29,17,41,628,395,930,2365,1431,3592,0.542552426141
48,2020-04-20,0.0,10.0,,,,,,,28,16,39,597,373,874,2394,1447,3631,0.541690082857
49,2020-04-21,2.0,12.0,,,,,,,27,15,38,568,353,823,2421,1462,3668,0.54118993482
50,2020-04-22,2.0,14.0,,,,,,,26,14,36,542,333,779,2447,1477,3704,0.540991713959
51,2020-04-23,0.0,14.0,,,,,,,25,14,35,517,315,737,2473,1492,3739,0.5411789691269999
52,2020-04-24,0.0,14.0,,,,,,,25,13,34,494,297,699,2497,1505,3773,0.541716292734
53,2020-04-25,0.0,14.0,,,,,,,24,13,33,474,281,663,2521,1518,3805,0.542700288597
54,2020-04-26,0.0,14.0,,,,,,,23,12,32,454,266,631,2544,1531,3837,0.543740015708
55,2020-04-27,0.0,14.0,,,,,,,22,12,31,436,253,602,2567,1543,3867,0.545006402736
56,2020-04-28,1.0,15.0,,,,,,,22,11,30,420,241,577,2589,1555,3897,0.546547114337
57,2020-04-29,1.0,16.0,,,,,,,21,11,30,405,230,555,2610,1566,3926,0.5484191999279999
58,2020-04-30,0.0,16.0,,,,,,,21,11,29,390,220,535,2630,1578,3954,0.550690629927
59,2020-05-01,0.0,16.0,,,,,,,20,11,28,377,211,516,2651,1589,3982,0.5534419290079999
60,2020-05-02,0.0,16.0,,,,,,,20,10,27,365,203,499,2670,1599,4008,0.556767830035
61,2020-05-03,0.0,16.0,,,,,,,19,10,27,353,196,483,2689,1610,4034,0.560778819114
62,2020-05-04,0.0,16.0,,,,,,,19,10,26,343,189,468,2708,1620,4060,0.565602371091
63,2020-05-05,0.0,16.0,,,,,,,18,10,26,333,183,455,2727,1631,4085,0.571383584684
64,2020-05-06,0.0,16.0,,,,,,,18,10,25,324,178,442,2745,1641,4110,0.5782848161509999
65,2020-05-07,0.0,16.0,,,,,,,18,9,25,315,173,431,2762,1650,4134,0.5864837910890001
66,2020-05-08,0.0,16.0,,,,,,,17,9,25,307,168,420,2780,1660,4159,0.596169566914
