,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-19,,,,,,,,,309,200,400,309,200,400,309,200,400,2.0995799867
1,2020-02-20,,,,,,,,,309,200,400,619,400,800,619,400,800,2.0905405477700003
2,2020-02-21,,,,,,,,,309,200,400,928,600,1200,928,600,1200,2.08855723215
3,2020-02-22,,,,,,,,,309,200,400,1237,800,1600,1237,800,1600,2.08614319082
4,2020-02-23,,,,,,,,,309,200,400,1547,1000,2000,1547,1000,2000,2.08320680529
5,2020-02-24,,,,,,,,,309,200,400,1856,1200,2400,1856,1200,2400,2.07963772845
6,2020-02-25,,,,,,,,,309,200,400,2165,1400,2800,2165,1400,2800,2.07530329801
7,2020-02-26,,,,,,,,,309,200,400,2475,1600,3200,2475,1600,3200,2.0700442967200003
8,2020-02-27,,,,,,,,,309,200,400,2784,1800,3600,2784,1800,3600,2.06366991162
9,2020-02-28,,,,,,,,,930,596,1298,3714,2396,4898,3714,2396,4898,2.05541743635
10,2020-02-29,,,,,,,,,924,593,1282,4638,2989,6180,4638,2989,6180,2.0460179335900004
11,2020-03-01,,,,,,,,,980,629,1361,5617,3619,7540,5617,3619,7540,2.0345395886400004
12,2020-03-02,,,,,,,,,1096,703,1531,6714,4323,9071,6714,4323,9071,2.02073052776
13,2020-03-03,,,,,,,,,1339,858,1890,8053,5181,10960,8053,5181,10960,2.00411148678
14,2020-03-04,,,,,,,,,1714,1098,2505,9766,6280,13465,9766,6280,13465,1.98411968091
15,2020-03-05,,,,,,,,,2001,1287,2962,11458,7367,16026,11767,7567,16426,1.9600926619099999
16,2020-03-06,,,,,,,,,2250,1456,3368,13399,8624,18994,14018,9024,19794,1.9312994642299999
