,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-17,,,,,,,,,109,50,150,109,50,150,109,50,150,2.0873574600400002
1,2020-02-18,,,,,,,,,109,50,150,218,100,300,218,100,300,2.08423086232
2,2020-02-19,,,,,,,,,109,50,150,327,150,450,327,150,450,2.0835396273900004
3,2020-02-20,,,,,,,,,109,50,150,436,200,600,436,200,600,2.08269581007
4,2020-02-21,,,,,,,,,109,50,150,545,250,750,545,250,750,2.08166582677
5,2020-02-22,,,,,,,,,109,50,150,654,300,900,654,300,900,2.0804087346599998
6,2020-02-23,,,,,,,,,109,50,150,763,350,1050,763,350,1050,2.0788746236400004
7,2020-02-24,,,,,,,,,109,50,150,872,400,1200,872,400,1200,2.0770026506
8,2020-02-25,,,,,,,,,109,50,150,981,450,1350,981,450,1350,2.07471862821
9,2020-02-26,,,,,,,,,328,158,480,1309,608,1830,1309,608,1830,2.07184945817
10,2020-02-27,,,,,,,,,327,158,479,1636,767,2308,1636,767,2308,2.0684396450499998
11,2020-02-28,,,,,,,,,347,169,513,1983,936,2821,1983,936,2821,2.06426062376
12,2020-02-29,,,,,,,,,390,191,583,2373,1128,3403,2373,1128,3403,2.0591680978
13,2020-03-01,,,,,,,,,479,239,729,2851,1367,4132,2851,1367,4132,2.0529563787700003
14,2020-03-02,,,,,,,,,617,312,958,3468,1679,5089,3468,1679,5089,2.0453724002500002
15,2020-03-03,,,,,,,,,726,371,1143,4086,2001,6082,4195,2051,6232,2.03610138726
16,2020-03-04,,,,,,,,,827,427,1319,4803,2378,7251,5021,2478,7551,2.02475439116
