,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-24,,,,,,,,,51,25,75,51,25,75,51,25,75,1.44918905188
1,2020-02-25,,,,,,,,,51,25,75,103,50,150,103,50,150,1.44914343945
2,2020-02-26,,,,,,,,,51,25,75,154,75,225,154,75,225,1.44913327395
3,2020-02-27,,,,,,,,,51,25,75,205,100,300,205,100,300,1.44912083482
4,2020-02-28,,,,,,,,,51,25,75,256,125,375,256,125,375,1.4491056108200002
5,2020-02-29,,,,,,,,,51,25,75,308,150,450,308,150,450,1.4490869748800002
6,2020-03-01,,,,,,,,,51,25,75,359,175,525,359,175,525,1.4490641575499998
7,2020-03-02,,,,,,,,,51,25,75,410,200,600,410,200,600,1.44903621436
8,2020-03-03,,,,,,,,,51,25,75,461,225,675,461,225,675,1.4490019854700003
9,2020-03-04,,,,,,,,,123,64,180,585,289,855,585,289,855,1.44886313643
10,2020-03-05,,,,,,,,,123,64,180,707,354,1035,707,354,1035,1.4487996245299999
11,2020-03-06,,,,,,,,,127,67,186,835,422,1220,835,422,1220,1.44870732934
12,2020-03-07,,,,,,,,,137,73,200,972,496,1420,972,496,1420,1.4486009069999999
13,2020-03-08,,,,,,,,,157,86,229,1129,582,1648,1129,582,1648,1.4484758725600002
14,2020-03-09,,,,,,,,,188,106,274,1317,688,1922,1317,688,1922,1.4483269970700001
15,2020-03-10,,,,,,,,,212,121,308,1478,784,2154,1529,809,2229,1.44814681771
16,2020-03-11,,,,,,,,,231,134,335,1658,894,2413,1760,944,2563,1.4479265687399998
17,2020-03-12,,,,,,,,,253,149,366,1860,1018,2704,2013,1093,2929,1.44766054475
18,2020-03-13,,,,,,,,,278,167,401,2086,1160,3030,2291,1260,3330,1.44734054648
19,2020-03-14,,,,,,,,,309,189,445,2345,1325,3399,2601,1450,3774,1.44695454764
20,2020-03-15,,,,,,,,,342,213,491,2635,1514,3814,2943,1664,4264,1.4464876594999998
