,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-22,,,,,,,,,229,100,300,229,100,300,229,100,300,1.9501940113599998
1,2020-02-23,,,,,,,,,229,100,300,459,200,600,459,200,600,1.9441788201199999
2,2020-02-24,,,,,,,,,229,100,300,688,300,900,688,300,900,1.9428530125099999
3,2020-02-25,,,,,,,,,229,100,300,918,400,1200,918,400,1200,1.9412363174200002
4,2020-02-26,,,,,,,,,229,100,300,1147,500,1500,1147,500,1500,1.93926541382
5,2020-02-27,,,,,,,,,229,100,300,1377,600,1800,1377,600,1800,1.93686332982
6,2020-02-28,,,,,,,,,229,100,300,1606,700,2100,1606,700,2100,1.9339364882700003
7,2020-02-29,,,,,,,,,229,100,300,1836,800,2400,1836,800,2400,1.93037106301
8,2020-03-01,,,,,,,,,229,100,300,2065,900,2700,2065,900,2700,1.92602844686
9,2020-03-02,,,,,,,,,658,299,957,2724,1199,3657,2724,1199,3657,1.92068042977
10,2020-03-03,,,,,,,,,654,298,952,3378,1498,4609,3378,1498,4609,1.9142314655200001
11,2020-03-04,,,,,,,,,690,317,1018,4068,1816,5627,4068,1816,5627,1.9063625387599998
12,2020-03-05,,,,,,,,,765,356,1149,4834,2173,6776,4834,2173,6776,1.8967776050799998
13,2020-03-06,,,,,,,,,922,436,1419,5756,2609,8195,5756,2609,8195,1.8850961813799998
14,2020-03-07,,,,,,,,,1164,562,1836,6920,3172,10030,6920,3172,10030,1.87085871819
15,2020-03-08,,,,,,,,,1349,664,2146,8040,3736,11875,8269,3836,12175,1.8535223520500002
16,2020-03-09,,,,,,,,,1507,757,2402,9317,4394,13976,9776,4594,14576,1.8324774336200003
17,2020-03-10,,,,,,,,,1694,873,2689,10782,5167,16365,11470,5467,17265,1.8070998055
18,2020-03-11,,,,,,,,,1913,1017,3004,12465,6085,19068,13383,6485,20268,1.77683575021
