,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-22,,,,,,,,,305,200,400,305,200,400,305,200,400,2.2071674924
1,2020-02-23,,,,,,,,,305,200,400,611,400,800,611,400,800,2.20244394899
2,2020-02-24,,,,,,,,,305,200,400,916,600,1200,916,600,1200,2.20137669734
3,2020-02-25,,,,,,,,,305,200,400,1222,800,1600,1222,800,1600,2.2000670263699997
4,2020-02-26,,,,,,,,,305,200,400,1527,1000,2000,1527,1000,2000,2.19845978551
5,2020-02-27,,,,,,,,,305,200,400,1833,1200,2400,1833,1200,2400,2.19648741487
6,2020-02-28,,,,,,,,,305,200,400,2138,1400,2800,2138,1400,2800,2.19406727833
7,2020-02-29,,,,,,,,,305,200,400,2444,1600,3200,2444,1600,3200,2.19109850366
8,2020-03-01,,,,,,,,,305,200,400,2749,1800,3600,2749,1800,3600,2.18745828572
9,2020-03-02,,,,,,,,,963,598,1403,3712,2398,5003,3712,2398,5003,2.18278993783
10,2020-03-03,,,,,,,,,958,595,1390,4671,2993,6392,4671,2993,6392,2.1773035481200003
11,2020-03-04,,,,,,,,,1024,632,1500,5695,3626,7892,5695,3626,7892,2.17054443766
12,2020-03-05,,,,,,,,,1160,708,1726,6856,4335,9617,6856,4335,9617,2.1623126870099996
13,2020-03-06,,,,,,,,,1443,866,2195,8299,5201,11812,8299,5201,11812,2.1522986078099997
14,2020-03-07,,,,,,,,,1883,1112,2920,10182,6314,14732,10182,6314,14732,2.1401429369200002
15,2020-03-08,,,,,,,,,2234,1308,3484,12110,7422,17815,12416,7622,18215,2.1254292339500003
16,2020-03-09,,,,,,,,,2558,1487,4002,14363,8710,21417,14973,9110,22217,2.10769355995
17,2020-03-10,,,,,,,,,2961,1707,4647,17018,10217,25663,17935,10817,26863,2.0864573752599997
18,2020-03-11,,,,,,,,,3460,1978,5491,20173,11995,30754,21395,12795,32354,2.06122232078
19,2020-03-12,,,,,,,,,4080,2321,6544,23948,14117,36897,25475,15117,38897,2.03150182632
20,2020-03-13,,,,,,,,,4727,2688,7629,28369,16605,44126,30202,17805,46526,1.9968774419400002
21,2020-03-14,,,,,,,,,5389,3075,8713,33453,19480,52438,35591,20880,55238,1.95705724208
22,2020-03-15,,,,,,,,,6095,3501,9827,39242,22782,61865,41685,24382,65065,1.91194586586
23,2020-03-16,,,,,,,,,6859,3983,10973,45795,26565,72437,48544,28365,76037,1.86168713342
24,2020-03-17,1.0,1.0,,,,,,,7675,4526,12090,52507,30494,83125,56220,32892,88127,1.8066864704499999
25,2020-03-18,0.0,1.0,,,,,,,8503,5116,13075,60052,35014,94810,64722,38008,101202,1.7476070240700001
26,2020-03-19,3.0,4.0,,,,,,,9310,5740,13816,68337,40122,107126,74032,43749,115017,1.6853364965600002
27,2020-03-20,1.0,5.0,,,,,,,10090,6398,14665,77267,45812,120065,84122,50147,129682,1.6209347696
28,2020-03-21,1.0,6.0,,,,,,,10837,7037,15230,86660,51983,133100,94959,57184,144911,1.55556955676
29,2020-03-22,3.0,9.0,,,,,,,11541,7569,16504,96318,58440,146683,106500,64754,161415,1.49045161768
30,2020-03-23,3.0,12.0,,,,,,,12184,7835,17589,106268,64967,160788,118684,72590,179003,1.4267746725100001
31,2020-03-24,4.0,16.0,,,,,,,12749,8116,18710,116459,71596,175496,131433,80707,197713,1.36565767021
32,2020-03-25,3.0,19.0,,,,,,,13233,8505,19368,126731,78395,190217,144665,89212,217080,1.30808763565
33,2020-03-26,7.0,26.0,,,,,,,13636,8873,20006,136907,85289,204732,158302,98085,237085,1.25486430667
34,2020-03-27,8.0,34.0,,,,,,,13964,9076,20544,146791,92045,218732,172266,107162,257629,1.20655427732
35,2020-03-28,13.0,47.0,,,,,,,14220,9215,21085,156284,98572,232188,186486,116377,278713,1.16346549706
36,2020-03-29,19.0,66.0,,,,,,,14409,9190,21180,165305,104687,244655,200896,125568,299893,1.12565007211
37,2020-03-30,7.0,73.0,,,,,,,14538,9153,21582,173748,110339,256410,215434,134722,321474,1.0929360326000002
38,2020-03-31,26.0,99.0,,,,,,,14614,9181,21579,181504,115538,267016,230048,143903,343053,1.06498021878
39,2020-04-01,42.0,141.0,,,,,,,14646,9195,21417,188474,120206,276343,244694,153099,364470,1.04132957516
40,2020-04-02,22.0,163.0,,,,,,,14641,9122,21177,194612,124212,284445,259334,162221,385647,1.02147868266
41,2020-04-03,47.0,210.0,,,,,,,14604,9086,21099,199906,127558,291728,273939,171308,406745,1.0049156669200001
42,2020-04-04,34.0,244.0,,,,,,,14541,9074,20794,204357,130235,297857,288479,180382,427538,0.991153828593
43,2020-04-05,30.0,274.0,,,,,,,14456,9048,20782,207976,132246,303409,302935,189431,448320,0.979750151424
44,2020-04-06,33.0,307.0,,,,,,,14353,9012,20647,210788,133689,307552,317288,198443,468966,0.970313668397
45,2020-04-07,73.0,380.0,,,,,,,14236,8966,20326,212840,134820,310289,331523,207410,489292,0.962506958311
46,2020-04-08,82.0,462.0,,,,,,,14107,8914,19983,214197,135617,311562,345630,216324,509274,0.9560435153579999
47,2020-04-09,66.0,528.0,,,,,,,13969,8855,19613,214933,135967,311807,359599,225180,528887,0.95068297248
48,2020-04-10,69.0,597.0,,,,,,,13823,8791,19220,215120,135886,311021,373422,233972,548106,0.9462254677449999
49,2020-04-11,80.0,677.0,,,,,,,13672,8724,18867,214827,135534,309344,387093,242696,566972,0.9425059262980001
50,2020-04-12,43.0,720.0,,,,,,,13515,8653,18532,214122,134971,306791,400609,251349,585504,0.939388685239
51,2020-04-13,78.0,798.0,,,,,,,13356,8579,18182,213069,134360,303793,413965,259928,603685,0.936762668451
52,2020-04-14,70.0,868.0,,,,,,,13194,8503,17958,211725,133709,300168,427158,268431,621642,0.934537183256
53,2020-04-15,81.0,949.0,,,,,,,13030,8425,17732,210141,132953,296321,440188,276857,639374,0.932638332218
54,2020-04-16,123.0,1072.0,,,,,,,12864,8353,17506,208359,132111,292409,453053,285210,656879,0.931005992476
55,2020-04-17,60.0,1132.0,,,,,,,12698,8271,17279,206416,131259,288512,465751,293481,674158,0.9295912983419999
56,2020-04-18,127.0,1259.0,,,,,,,12531,8206,17053,204343,130379,284465,478282,301688,691210,0.928354559509
57,2020-04-19,31.0,1290.0,,,,,,,12364,8135,16675,202167,129440,280346,490646,309823,707884,0.92726354994
58,2020-04-20,59.0,1349.0,,,,,,,12197,8052,16278,199908,128445,275842,502843,317876,724162,0.9262921078890001
59,2020-04-21,119.0,1468.0,,,,,,,12031,7978,15886,197586,127411,271081,514874,325855,740047,0.925418994141
60,2020-04-22,97.0,1565.0,,,,,,,11865,7900,15648,195215,126345,266404,526739,333755,755695,0.924626962828
