,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-17,,,,,,,,,215,100,300,215,100,300,215,100,300,1.28677948044
1,2020-02-18,,,,,,,,,215,100,300,431,200,600,431,200,600,1.28673526561
2,2020-02-19,,,,,,,,,215,100,300,646,300,900,646,300,900,1.2867254768799998
3,2020-02-20,,,,,,,,,215,100,300,861,400,1200,861,400,1200,1.28671352115
4,2020-02-21,,,,,,,,,215,100,300,1077,500,1500,1077,500,1500,1.2866989188
5,2020-02-22,,,,,,,,,215,100,300,1292,600,1800,1292,600,1800,1.28668108403
6,2020-02-23,,,,,,,,,215,100,300,1508,700,2100,1508,700,2100,1.2866593014899999
7,2020-02-24,,,,,,,,,215,100,300,1723,800,2400,1723,800,2400,1.28663269754
8,2020-02-25,,,,,,,,,215,100,300,1938,900,2700,1938,900,2700,1.28660020536
9,2020-02-26,,,,,,,,,483,239,660,2422,1139,3360,2422,1139,3360,1.28637441691
10,2020-02-27,,,,,,,,,481,238,657,2902,1378,4017,2902,1378,4017,1.28630269379
11,2020-02-28,,,,,,,,,495,247,675,3398,1626,4692,3398,1626,4692,1.28619104536
12,2020-02-29,,,,,,,,,526,265,715,3924,1892,5406,3924,1892,5406,1.28606656403
13,2020-03-01,,,,,,,,,592,304,799,4516,2196,6205,4516,2196,6205,1.28592450729
14,2020-03-02,,,,,,,,,693,364,929,5209,2560,7133,5209,2560,7133,1.28575951073
15,2020-03-03,,,,,,,,,769,409,1025,5763,2870,7857,5978,2970,8157,1.28556348011
16,2020-03-04,,,,,,,,,828,445,1098,6375,3216,8654,6806,3416,9254,1.2853271713799999
17,2020-03-05,,,,,,,,,891,486,1176,7051,3602,9529,7697,3902,10429,1.28504702142
18,2020-03-06,,,,,,,,,962,533,1261,7798,4036,10490,8660,4436,11690,1.28471705479
19,2020-03-07,,,,,,,,,1051,591,1366,8634,4528,11556,9711,5028,13056,1.28432713974
20,2020-03-08,,,,,,,,,1140,651,1473,9559,5080,12728,10851,5680,14528,1.2838648102099999
21,2020-03-09,,,,,,,,,1227,711,1575,10571,5691,14002,12078,6391,16102,1.28331395386
22,2020-03-10,,,,,,,,,1315,773,1676,11670,6364,15377,13393,7164,17777,1.28265708157
23,2020-03-11,,,,,,,,,1407,839,1780,12862,7104,16857,14801,8004,19557,1.2818733903100001
24,2020-03-12,1.0,1.0,,,,,,,1508,912,1892,13887,7777,18089,16309,8917,21449,1.2809370150900001
25,2020-03-13,1.0,2.0,,,,,,,1614,990,2010,15020,8529,19442,17923,9908,23458,1.27981598204
26,2020-03-14,0.0,2.0,,,,,,,1723,1072,2162,16248,9354,20928,19646,10980,25620,1.27847097795
27,2020-03-15,0.0,2.0,,,,,,,1836,1158,2338,17558,10247,22551,21482,12139,27957,1.2768543498
28,2020-03-16,0.0,2.0,,,,,,,1952,1249,2525,18918,11192,24277,23434,13388,30481,1.27490809629
29,2020-03-17,1.0,3.0,,,,,,,2075,1345,2724,20300,12173,26072,25509,14734,33204,1.27256094323
30,2020-03-18,0.0,3.0,,,,,,,2202,1447,2934,21733,13211,27982,27711,16181,36138,1.26972491541
31,2020-03-19,2.0,5.0,,,,,,,2334,1554,3155,23239,14319,30039,30045,17735,39293,1.26629117107
32,2020-03-20,0.0,5.0,,,,,,,2470,1644,3383,24818,15477,32246,32515,19380,42675,1.26212523414
33,2020-03-21,1.0,6.0,,,,,,,2608,1687,3615,26463,16631,34600,35123,21068,46289,1.25706184684
34,2020-03-22,1.0,7.0,,,,,,,2749,1730,3848,28161,17770,37082,37872,22798,50137,1.25090085965
35,2020-03-23,0.0,7.0,,,,,,,2891,1770,4076,29912,18888,39685,40763,24568,54212,1.24340752679
36,2020-03-24,4.0,11.0,,,,,,,3032,1808,4334,31717,19985,42444,43795,26377,58546,1.23432284015
37,2020-03-25,9.0,20.0,,,,,,,3171,1845,4597,33572,21057,45365,46965,28222,63142,1.22339091749
38,2020-03-26,-1.0,19.0,,,,,,,3303,1881,4859,35468,22099,48444,50269,30104,68001,1.21040726748
39,2020-03-27,12.0,31.0,,,,,,,3428,1914,5097,37388,23102,51649,53696,32019,73097,1.19528047325
40,2020-03-28,13.0,44.0,,,,,,,3541,1946,5312,39315,24057,54950,57237,33965,78408,1.1780836669299999
41,2020-03-29,3.0,47.0,,,,,,,3643,1979,5423,41234,24964,58211,60880,35945,83830,1.1590662159799998
42,2020-03-30,4.0,51.0,,,,,,,3730,2009,5559,43128,25815,61432,64610,37955,89389,1.13861435028
43,2020-03-31,18.0,69.0,,,,,,,3802,2039,5563,44978,26605,64471,68412,39994,94952,1.1171807954100001
44,2020-04-01,10.0,79.0,,,,,,,3859,2065,5626,46763,27325,67373,72271,42060,100577,1.0952189190000001
45,2020-04-02,18.0,97.0,,,,,,,3900,2086,5680,48461,27964,70119,76172,44146,106257,1.07314623645
46,2020-04-03,14.0,111.0,,,,,,,3926,2103,5697,50053,28514,72661,80098,46249,111954,1.05134072204
47,2020-04-04,15.0,126.0,,,,,,,3937,2118,5672,51520,28988,74950,84035,48368,117625,1.03015736123
48,2020-04-05,14.0,140.0,,,,,,,3933,2136,5624,52844,29437,76959,87967,50505,123248,1.00994593855
49,2020-04-06,10.0,150.0,,,,,,,3916,2153,5537,54012,29860,78648,91884,52658,128785,0.9910524057089999
50,2020-04-07,29.0,179.0,,,,,,,3889,2161,5423,55010,30252,79996,95772,54820,134207,0.973794407068
51,2020-04-08,14.0,193.0,,,,,,,3852,2172,5305,55829,30616,80966,99624,56993,139512,0.958415978167
52,2020-04-09,33.0,226.0,,,,,,,3808,2167,5254,56466,30938,81624,103432,59161,144766,0.9450418970190001
53,2020-04-10,24.0,250.0,,,,,,,3758,2171,5125,56921,31228,81889,107189,61333,149890,0.933657367498
54,2020-04-11,24.0,274.0,,,,,,,3704,2176,5017,57197,31490,81810,110893,63509,154906,0.9241253162909999
55,2020-04-12,15.0,289.0,,,,,,,3647,2181,4988,57303,31725,81486,114540,65691,159894,0.916230726868
