,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-27,,,,,,,,,29,10,40,29,10,40,29,10,40,1.5140350877200002
1,2020-02-28,,,,,,,,,29,10,40,58,20,80,58,20,80,1.51298454021
2,2020-02-29,,,,,,,,,29,10,40,86,30,120,86,30,120,1.5127520424399998
3,2020-03-01,,,,,,,,,29,10,40,115,40,160,115,40,160,1.51246810921
4,2020-03-02,,,,,,,,,29,10,40,144,50,200,144,50,200,1.51212136657
5,2020-03-03,,,,,,,,,29,10,40,173,60,240,173,60,240,1.5116979246899998
6,2020-03-04,,,,,,,,,29,10,40,201,70,280,201,70,280,1.5111808184399997
7,2020-03-05,,,,,,,,,29,10,40,230,80,320,230,80,320,1.51054932042
8,2020-03-06,,,,,,,,,29,10,40,259,90,360,259,90,360,1.5097780943299999
9,2020-03-07,,,,,,,,,70,27,104,329,117,464,329,117,464,1.5087850008
10,2020-03-08,,,,,,,,,69,27,104,398,145,568,398,145,568,1.50762802467
11,2020-03-09,,,,,,,,,72,29,109,470,174,676,470,174,676,1.50620647581
12,2020-03-10,,,,,,,,,78,32,118,548,207,794,548,207,794,1.50447258001
13,2020-03-11,,,,,,,,,89,38,138,637,245,932,637,245,932,1.50235508095
14,2020-03-12,,,,,,,,,108,48,170,745,294,1101,745,294,1101,1.4997659921200002
15,2020-03-13,,,,,,,,,121,56,194,838,340,1254,866,350,1294,1.4965954597600002
16,2020-03-14,,,,,,,,,133,62,214,942,393,1427,999,413,1507,1.4927068682299998
17,2020-03-15,,,,,,,,,145,70,236,1058,453,1623,1145,483,1743,1.48793268603
18,2020-03-16,,,,,,,,,160,80,263,1190,524,1846,1305,564,2006,1.4820639770299997
19,2020-03-17,,,,,,,,,178,92,295,1339,606,2100,1483,656,2300,1.47484332056
20,2020-03-18,,,,,,,,,197,104,330,1507,701,2389,1680,761,2629,1.465963729
21,2020-03-19,,,,,,,,,215,117,369,1694,808,2718,1895,878,2998,1.45507779301
22,2020-03-20,,,,,,,,,233,131,403,1898,930,3080,2129,1010,3400,1.4418281509
23,2020-03-21,,,,,,,,,253,145,437,2122,1065,3477,2381,1155,3837,1.4259020908000002
24,2020-03-22,1.0,1.0,,,,,,,273,156,471,2325,1194,3843,2654,1312,4307,1.40710568463
25,2020-03-23,0.0,1.0,,,,,,,293,167,501,2549,1333,4240,2948,1479,4808,1.3854327360799998
26,2020-03-24,0.0,1.0,,,,,,,313,177,525,2790,1481,4656,3261,1656,5332,1.36109510744
27,2020-03-25,0.0,1.0,,,,,,,332,187,545,3045,1636,5083,3593,1843,5877,1.33449936264
28,2020-03-26,0.0,1.0,,,,,,,350,197,559,3306,1795,5504,3943,2041,6435,1.30618626222
29,2020-03-27,0.0,1.0,,,,,,,368,205,569,3566,1951,5903,4311,2246,7004,1.2767661573
30,2020-03-28,0.0,1.0,,,,,,,384,212,576,3829,2108,6285,4696,2458,7579,1.24687305933
31,2020-03-29,1.0,2.0,,,,,,,400,220,609,4096,2266,6680,5095,2679,8187,1.2171406149
32,2020-03-30,2.0,4.0,,,,,,,413,228,631,4364,2423,7075,5509,2907,8818,1.18819090858
33,2020-03-31,1.0,5.0,,,,,,,425,235,654,4629,2578,7466,5934,3143,9472,1.16062275505
34,2020-04-01,0.0,5.0,,,,,,,436,243,659,4887,2730,7830,6370,3386,10130,1.1349872265
35,2020-04-02,2.0,7.0,,,,,,,445,251,668,5135,2876,8168,6815,3637,10797,1.11174476385
36,2020-04-03,0.0,7.0,,,,,,,454,258,678,5374,3017,8477,7269,3896,11474,1.0912111817399999
37,2020-04-04,1.0,8.0,,,,,,,461,266,681,5601,3152,8755,7729,4162,12155,1.07351425669
38,2020-04-05,0.0,8.0,,,,,,,467,273,689,5815,3280,9007,8196,4436,12844,1.05858603746
39,2020-04-06,5.0,13.0,,,,,,,472,281,698,6015,3405,9234,8669,4717,13541,1.04619979254
40,2020-04-07,0.0,13.0,,,,,,,477,288,700,6199,3526,9433,9146,5005,14241,1.0360352345100001
41,2020-04-08,0.0,13.0,,,,,,,482,295,708,6367,3644,9617,9628,5301,14948,1.02774399963
42,2020-04-09,0.0,13.0,,,,,,,486,303,713,6521,3761,9785,10114,5605,15661,1.02099601224
43,2020-04-10,4.0,17.0,,,,,,,489,310,712,6660,3875,9937,10603,5916,16372,1.01550291953
44,2020-04-11,1.0,18.0,,,,,,,493,318,713,6784,3988,10082,11096,6234,17085,1.01102443506
45,2020-04-12,0.0,18.0,,,,,,,495,325,715,6895,4101,10221,11591,6560,17800,1.0073653208700002
46,2020-04-13,-5.0,13.0,,,,,,,498,331,716,6994,4212,10329,12089,6891,18516,1.00436872122
47,2020-04-14,5.0,18.0,,,,,,,501,338,716,7081,4322,10414,12590,7230,19231,1.0019089882899999
48,2020-04-15,2.0,20.0,,,,,,,503,345,714,7159,4432,10473,13093,7575,19944,0.9998853253929999
49,2020-04-16,0.0,20.0,,,,,,,505,353,711,7228,4542,10525,13598,7929,20654,0.9982165997419999
50,2020-04-17,3.0,23.0,,,,,,,507,359,707,7290,4650,10565,14106,8288,21361,0.996837258775
51,2020-04-18,2.0,25.0,,,,,,,509,366,703,7346,4758,10590,14615,8655,22064,0.995694154631
52,2020-04-19,2.0,27.0,,,,,,,511,372,699,7397,4865,10608,15126,9027,22762,0.99474407409
53,2020-04-20,1.0,28.0,,,,,,,513,378,694,7442,4969,10612,15639,9406,23455,0.993951804869
54,2020-04-21,4.0,32.0,,,,,,,515,385,692,7485,5074,10607,16153,9791,24147,0.9932886085379999
55,2020-04-22,0.0,32.0,,,,,,,516,391,695,7523,5176,10601,16670,10182,24842,0.9927310039849999
56,2020-04-23,3.0,35.0,,,,,,,518,396,699,7559,5277,10592,17187,10578,25540,0.9922021270899999
57,2020-04-24,4.0,39.0,,,,,,,519,398,697,7593,5372,10576,17706,10977,26236,0.991771015854
58,2020-04-25,2.0,41.0,,,,,,,521,400,698,7624,5462,10562,18227,11378,26934,0.991412261655
59,2020-04-26,0.0,41.0,,,,,,,522,402,698,7653,5546,10547,18749,11781,27631,0.9911167311929999
60,2020-04-27,0.0,41.0,,,,,,,523,403,701,7681,5624,10532,19272,12185,28332,0.9909090684190001
61,2020-04-28,0.0,41.0,,,,,,,524,405,704,7707,5698,10520,19796,12590,29035,0.990804056444
62,2020-04-29,4.0,45.0,,,,,,,526,405,708,7732,5765,10512,20322,12995,29742,0.9908799328740001
63,2020-04-30,1.0,46.0,,,,,,,527,402,710,7756,5822,10508,20849,13398,30451,0.990989836025
64,2020-05-01,0.0,46.0,,,,,,,528,401,710,7779,5871,10507,21378,13800,31161,0.991141090944
65,2020-05-02,3.0,49.0,,,,,,,530,401,716,7802,5913,10516,21907,14202,31876,0.9913425369259999
66,2020-05-03,1.0,50.0,,,,,,,531,400,719,7823,5948,10531,22438,14603,32595,0.9916047885729999
67,2020-05-04,0.0,50.0,,,,,,,532,400,725,7844,5976,10557,22970,15004,33319,0.9919405457439999
68,2020-05-05,6.0,56.0,,,,,,,534,398,731,7865,5996,10595,23504,15402,34050,0.99236493457
69,2020-05-06,2.0,58.0,,,,,,,535,395,737,7886,6005,10640,24039,15797,34786,0.992895870729
70,2020-05-07,3.0,61.0,,,,,,,536,393,742,7906,6008,10686,24575,16191,35527,0.993554428612
71,2020-05-08,0.0,61.0,,,,,,,538,393,747,7926,6005,10735,25113,16584,36274,0.994365183297
72,2020-05-09,5.0,66.0,,,,,,,540,391,751,7947,5997,10789,25653,16975,37024,0.9953564831849999
73,2020-05-10,1.0,67.0,,,,,,,541,389,754,7968,5986,10845,26194,17365,37778,0.9965605895209999
