,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-03,,,,,,,,,34,25,40,34,25,40,34,25,40,1.7162280701800001
1,2020-03-04,,,,,,,,,34,25,40,69,50,80,69,50,80,1.70761008141
2,2020-03-05,,,,,,,,,34,25,40,103,75,120,103,75,120,1.70569903132
3,2020-03-06,,,,,,,,,34,25,40,138,100,160,138,100,160,1.7033620649899999
4,2020-03-07,,,,,,,,,34,25,40,172,125,200,172,125,200,1.7005025722999998
5,2020-03-08,,,,,,,,,34,25,40,207,150,240,207,150,240,1.69700083602
6,2020-03-09,,,,,,,,,34,25,40,241,175,280,241,175,280,1.69270780381
7,2020-03-10,,,,,,,,,34,25,40,276,200,320,276,200,320,1.68743694176
8,2020-03-11,,,,,,,,,34,25,40,310,225,360,310,225,360,1.68095371167
9,2020-03-12,,,,,,,,,91,59,122,401,284,482,401,284,482,1.67279386456
10,2020-03-13,,,,,,,,,90,59,120,491,343,601,491,343,601,1.6629029669600002
11,2020-03-14,,,,,,,,,94,61,127,586,405,727,586,405,727,1.6506357633200002
12,2020-03-15,,,,,,,,,103,65,141,688,471,868,688,471,868,1.63546991125
13,2020-03-16,,,,,,,,,120,74,172,808,545,1039,808,545,1039,1.6167604192899998
14,2020-03-17,,,,,,,,,147,89,218,955,634,1257,955,634,1257,1.5938285484499999
15,2020-03-18,,,,,,,,,166,99,251,1086,709,1468,1121,734,1508,1.56605766757
16,2020-03-19,,,,,,,,,180,107,275,1232,792,1702,1301,842,1782,1.53303645684
17,2020-03-20,,,,,,,,,196,116,302,1393,883,1964,1496,958,2084,1.49470874378
18,2020-03-21,,,,,,,,,212,125,333,1571,984,2256,1709,1084,2416,1.45144077918
19,2020-03-22,,,,,,,,,232,142,366,1769,1101,2581,1941,1226,2781,1.40400282956
20,2020-03-23,,,,,,,,,249,157,386,1983,1234,2926,2190,1384,3166,1.3534749398800001
21,2020-03-24,,,,,,,,,263,169,406,2211,1378,3292,2452,1553,3572,1.30111761084
22,2020-03-25,,,,,,,,,274,179,427,2450,1533,3679,2726,1733,3999,1.24825764175
23,2020-03-26,,,,,,,,,283,191,440,2699,1700,4078,3009,1925,4438,1.19619640118
24,2020-03-27,1.0,1.0,,,,,,,291,195,453,2900,1836,4410,3301,2120,4891,1.14614462881
25,2020-03-28,0.0,1.0,,,,,,,298,199,468,3107,1975,4759,3598,2319,5359,1.0991755785500001
26,2020-03-29,2.0,3.0,,,,,,,301,207,468,3314,2121,5100,3900,2526,5826,1.05618591089
27,2020-03-30,0.0,3.0,,,,,,,303,208,460,3515,2264,5419,4203,2735,6286,1.01785260619
28,2020-03-31,2.0,5.0,,,,,,,303,209,453,3698,2398,5700,4506,2944,6739,0.984578529545
29,2020-04-01,0.0,5.0,,,,,,,303,208,447,3854,2518,5929,4809,3153,7186,0.956444761786
30,2020-04-02,2.0,7.0,,,,,,,301,209,438,3990,2628,6116,5110,3362,7623,0.933208901531
31,2020-04-03,2.0,9.0,,,,,,,299,209,427,4108,2729,6268,5409,3571,8050,0.914372169298
32,2020-04-04,1.0,10.0,,,,,,,296,208,417,4209,2821,6383,5705,3780,8466,0.8992941253389999
33,2020-04-05,0.0,10.0,,,,,,,292,207,407,4289,2903,6458,5998,3987,8873,0.887307655584
34,2020-04-06,0.0,10.0,,,,,,,289,206,397,4346,2967,6489,6286,4194,9270,0.8777992905550001
35,2020-04-07,2.0,12.0,,,,,,,285,205,387,4381,3016,6491,6571,4400,9657,0.870247639648
36,2020-04-08,2.0,14.0,,,,,,,281,205,377,4400,3052,6462,6852,4605,10033,0.864230650649
37,2020-04-09,2.0,16.0,,,,,,,277,204,365,4403,3076,6400,7129,4810,10398,0.859416121135
38,2020-04-10,1.0,17.0,,,,,,,272,203,353,4392,3088,6312,7401,5013,10750,0.855546154782
39,2020-04-11,2.0,19.0,,,,,,,268,201,346,4369,3094,6206,7669,5215,11096,0.852421418359
40,2020-04-12,0.0,19.0,,,,,,,264,199,342,4335,3095,6079,7933,5415,11438,0.84988762385
41,2020-04-13,0.0,19.0,,,,,,,260,198,337,4293,3087,5948,8193,5614,11774,0.847824792862
42,2020-04-14,1.0,20.0,,,,,,,255,197,331,4245,3076,5819,8448,5811,12104,0.846139057871
43,2020-04-15,4.0,24.0,,,,,,,251,195,324,4193,3062,5689,8700,6006,12427,0.844756508299
44,2020-04-16,3.0,27.0,,,,,,,247,191,317,4137,3045,5559,8947,6198,12744,0.843618590829
45,2020-04-17,2.0,29.0,,,,,,,243,188,310,4079,3024,5431,9189,6387,13054,0.8426786614280001
46,2020-04-18,3.0,32.0,,,,,,,239,184,303,4019,2999,5307,9428,6571,13357,0.841899383518
47,2020-04-19,2.0,34.0,,,,,,,235,180,297,3958,2971,5188,9663,6751,13653,0.841250748301
48,2020-04-20,1.0,35.0,,,,,,,231,176,292,3896,2940,5072,9894,6928,13944,0.8407085546199999
49,2020-04-21,1.0,36.0,,,,,,,227,173,286,3835,2907,4961,10121,7101,14230,0.840253230447
50,2020-04-22,3.0,39.0,,,,,,,223,168,282,3773,2869,4855,10344,7270,14512,0.83986891097
51,2020-04-23,5.0,44.0,,,,,,,219,164,278,3711,2828,4756,10564,7434,14789,0.839542711849
52,2020-04-24,3.0,47.0,,,,,,,216,160,275,3650,2784,4667,10779,7594,15064,0.839264152762
53,2020-04-25,0.0,47.0,,,,,,,212,155,273,3590,2736,4587,10991,7750,15337,0.8390246978329999
54,2020-04-26,3.0,50.0,,,,,,,208,152,269,3530,2687,4509,11199,7903,15605,0.838817387544
55,2020-04-27,1.0,51.0,,,,,,,205,148,266,3471,2636,4433,11404,8052,15870,0.838636542676
56,2020-04-28,0.0,51.0,,,,,,,201,145,263,3412,2583,4359,11606,8197,16133,0.8384775253650001
57,2020-04-29,1.0,52.0,,,,,,,198,142,260,3355,2529,4289,11803,8340,16392,0.8383365457430001
58,2020-04-30,1.0,53.0,,,,,,,194,139,256,3298,2473,4221,11998,8480,16648,0.838210505176
59,2020-05-01,2.0,55.0,,,,,,,191,135,253,3242,2416,4156,12189,8615,16900,0.838096868981
60,2020-05-02,1.0,56.0,,,,,,,188,132,249,3187,2360,4095,12376,8747,17148,0.837993562912
61,2020-05-03,1.0,57.0,,,,,,,184,128,246,3132,2304,4037,12561,8875,17394,0.8378896170029999
62,2020-05-04,0.0,57.0,,,,,,,181,124,243,3079,2248,3983,12742,9000,17636,0.8377976267560001
63,2020-05-05,4.0,61.0,,,,,,,178,121,240,3026,2193,3932,12920,9121,17876,0.837717643946
