1.199999999999999956e+00
1.199999999999999956e+00
1.199999999999999956e+00
1.199999999999999956e+00
1.174014787407940519e+00
1.000000000000000000e+00
1.300000000000000044e+00
1.300000000000000044e+00
0.000000000000000000e+00
1.257970913980391466e-02
3.000000000000000000e+00
