9.794927613918669174e-01
9.915873880156834685e-01
9.852170236669642867e-01
8.005999864178425796e-01
1.199999999999999956e+00
1.000000000000000000e+00
1.299999999999999822e+00
1.300000000000000044e+00
3.732133923404988285e-01
0.000000000000000000e+00
3.000000000000000000e+00
