1.199999999999999956e+00
1.199999999999999956e+00
1.076692832026431068e+00
1.199999999999999956e+00
1.199999999999999956e+00
1.000000000000000000e+00
1.282709594637172046e+00
1.300000000000000044e+00
3.323637837054015942e-01
2.808501122907290995e-02
0.000000000000000000e+00
