1.186928253998550842e+00
1.076304920329192116e+00
1.058389722450253867e+00
1.199999999999999956e+00
1.199999999999999956e+00
1.000000000000000000e+00
1.299999999999999600e+00
1.300000000000000044e+00
0.000000000000000000e+00
5.952309245746035746e-03
3.000000000000000000e+00
