,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-04,,,,,,,,,114,50,150,114,50,150,114,50,150,1.5092104616799997
1,2020-03-05,,,,,,,,,114,50,150,227,100,300,227,100,300,1.50820033416
2,2020-03-06,,,,,,,,,114,50,150,341,150,450,341,150,450,1.50797696655
3,2020-03-07,,,,,,,,,114,50,150,455,200,600,455,200,600,1.50770427771
4,2020-03-08,,,,,,,,,114,50,150,569,250,750,569,250,750,1.50737141035
5,2020-03-09,,,,,,,,,114,50,150,682,300,900,682,300,900,1.50696513192
6,2020-03-10,,,,,,,,,114,50,150,796,350,1050,796,350,1050,1.50646932089
7,2020-03-11,,,,,,,,,114,50,150,910,400,1200,910,400,1200,1.5058643440700001
8,2020-03-12,,,,,,,,,114,50,150,1024,450,1350,1024,450,1350,1.50512630182
9,2020-03-13,,,,,,,,,277,129,388,1301,579,1738,1301,579,1738,1.5036076586899998
10,2020-03-14,,,,,,,,,276,129,386,1577,709,2123,1577,709,2123,1.50243308611
11,2020-03-15,,,,,,,,,287,135,402,1864,844,2524,1864,844,2524,1.50090491684
12,2020-03-16,,,,,,,,,309,147,436,2173,992,2960,2173,992,2960,1.49908534239
13,2020-03-17,,,,,,,,,356,172,508,2529,1165,3468,2529,1165,3468,1.49690248602
14,2020-03-18,,,,,,,,,429,212,620,2957,1377,4087,2957,1377,4087,1.4942708576600001
15,2020-03-19,,,,,,,,,484,243,704,3327,1570,4640,3441,1620,4790,1.49107927246
16,2020-03-20,,,,,,,,,529,268,771,3742,1789,5261,3970,1889,5561,1.48719500317
17,2020-03-21,,,,,,,,,580,299,848,4208,2038,5958,4549,2188,6408,1.48249044993
18,2020-03-22,,,,,,,,,638,335,935,4733,2323,6743,5187,2523,7343,1.4768012178100003
19,2020-03-23,,,,,,,,,711,380,1042,5330,2654,7635,5898,2904,8385,1.46991324401
20,2020-03-24,,,,,,,,,785,427,1148,6001,3032,8632,6683,3332,9532,1.4615659945700001
21,2020-03-25,,,,,,,,,857,476,1248,6744,3458,9730,7541,3808,10780,1.45144478534
22,2020-03-26,,,,,,,,,931,528,1346,7562,3937,10926,8472,4337,12126,1.4391965123800001
23,2020-03-27,,,,,,,,,1008,586,1469,8457,4474,12245,9480,4924,13595,1.42444169336
24,2020-03-28,2.0,2.0,,,,,,,1090,649,1604,9269,4994,13462,10570,5574,15199,1.40681563942
25,2020-03-29,1.0,3.0,,,,,,,1173,719,1727,10167,5583,14803,11744,6293,16926,1.3860464050799999
26,2020-03-30,1.0,4.0,,,,,,,1253,793,1828,11133,6242,16230,12997,7087,18753,1.36205187306
27,2020-03-31,4.0,8.0,,,,,,,1330,872,1904,12154,6967,17697,14327,7959,20657,1.3350192731000001
28,2020-04-01,2.0,10.0,,,,,,,1402,955,1957,13200,7750,19146,15728,8915,22614,1.30541546905
29,2020-04-02,2.0,12.0,,,,,,,1469,1016,2016,14240,8555,20542,17197,9932,24629,1.27391566204
30,2020-04-03,2.0,14.0,,,,,,,1531,1060,2113,15287,9372,21952,18728,10992,26742,1.24128887802
31,2020-04-04,3.0,17.0,,,,,,,1585,1126,2167,16344,10229,23347,20313,12119,28908,1.20829460242
32,2020-04-05,8.0,25.0,,,,,,,1632,1147,2200,17396,11077,24699,21946,13266,31107,1.17562277402
33,2020-04-06,2.0,27.0,,,,,,,1671,1188,2264,18430,11930,26028,23617,14454,33370,1.14387452832
34,2020-04-07,3.0,30.0,,,,,,,1703,1208,2369,19422,12758,27355,25320,15663,35739,1.11356573181
35,2020-04-08,5.0,35.0,,,,,,,1727,1225,2391,20364,13556,28597,27048,16888,38129,1.0851361935100001
36,2020-04-09,8.0,43.0,,,,,,,1745,1241,2404,21252,14321,29753,28792,18130,40533,1.0589523819
37,2020-04-10,0.0,43.0,,,,,,,1756,1267,2409,22077,15060,30815,30549,19398,42941,1.0352963392899999
38,2020-04-11,13.0,56.0,,,,,,,1762,1274,2403,22830,15748,31748,32311,20672,45343,1.0143408305
39,2020-04-12,7.0,63.0,,,,,,,1763,1278,2390,23503,16377,32533,34074,21951,47732,0.996123296827
40,2020-04-13,0.0,63.0,,,,,,,1760,1271,2371,24090,16929,33177,35834,23223,50103,0.980539364667
41,2020-04-14,17.0,80.0,,,,,,,1754,1263,2353,24591,17399,33702,37588,24486,52455,0.967367651993
42,2020-04-15,0.0,80.0,,,,,,,1745,1255,2334,25007,17782,34132,39333,25742,54788,0.9563171251170001
43,2020-04-16,7.0,87.0,,,,,,,1734,1250,2309,25340,18076,34483,41068,26992,57096,0.947076466741
44,2020-04-17,31.0,118.0,,,,,,,1721,1253,2279,25592,18313,34746,42789,28245,59375,0.9393499392360001
45,2020-04-18,19.0,137.0,,,,,,,1707,1255,2251,25767,18508,34885,44495,29501,61626,0.932876030187
46,2020-04-19,13.0,150.0,,,,,,,1691,1254,2243,25873,18636,34961,46186,30755,63868,0.927432935327
47,2020-04-20,5.0,155.0,,,,,,,1674,1240,2220,25914,18730,34981,47860,31996,66088,0.922836671141
48,2020-04-21,16.0,171.0,,,,,,,1656,1226,2188,25898,18768,34906,49515,33223,68275,0.9189361839700001
49,2020-04-22,10.0,181.0,,,,,,,1637,1216,2154,25832,18777,34691,51152,34440,70429,0.915607886043
50,2020-04-23,8.0,189.0,,,,,,,1618,1204,2119,25723,18755,34419,52770,35644,72547,0.9127506725519999
51,2020-04-24,13.0,202.0,,,,,,,1598,1192,2082,25576,18706,34097,54368,36837,74629,0.9102817331209999
52,2020-04-25,13.0,215.0,,,,,,,1578,1183,2045,25398,18621,33734,55947,38020,76674,0.908133148214
53,2020-04-26,11.0,226.0,,,,,,,1558,1162,2018,25194,18509,33349,57505,39182,78691,0.90624915262
54,2020-04-27,7.0,233.0,,,,,,,1537,1141,1997,24968,18372,32957,59042,40323,80688,0.904240348818
55,2020-04-28,6.0,239.0,,,,,,,1516,1126,1954,24724,18227,32539,60558,41450,82641,0.9024304819069999
56,2020-04-29,12.0,251.0,,,,,,,1495,1111,1909,24464,18075,32095,62052,42562,84549,0.900819379426
57,2020-04-30,15.0,266.0,,,,,,,1473,1096,1863,24192,17916,31624,63526,43659,86412,0.8994012874130001
