,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-17,,,,,,,,,482,250,750,482,250,750,482,250,750,2.03397175343
1,2020-02-18,,,,,,,,,482,250,750,963,500,1500,963,500,1500,2.03064984685
2,2020-02-19,,,,,,,,,482,250,750,1445,750,2250,1445,750,2250,2.0299175711
3,2020-02-20,,,,,,,,,482,250,750,1927,1000,3000,1927,1000,3000,2.02902471875
4,2020-02-21,,,,,,,,,482,250,750,2408,1250,3750,2408,1250,3750,2.02793648098
5,2020-02-22,,,,,,,,,482,250,750,2890,1500,4500,2890,1500,4500,2.02661069208
6,2020-02-23,,,,,,,,,482,250,750,3372,1750,5250,3372,1750,5250,2.02499636021
7,2020-02-24,,,,,,,,,482,250,750,3853,2000,6000,3853,2000,6000,2.02303194183
8,2020-02-25,,,,,,,,,482,250,750,4335,2250,6750,4335,2250,6750,2.02064332973
9,2020-02-26,,,,,,,,,1401,748,2226,5737,2998,8976,5737,2998,8976,2.01737302643
10,2020-02-27,,,,,,,,,1395,745,2213,7131,3743,11189,7131,3743,11189,2.0138060700200002
11,2020-02-28,,,,,,,,,1477,791,2342,8608,4535,13531,8608,4535,13531,2.00940276594
12,2020-02-29,,,,,,,,,1647,886,2611,10255,5421,16141,10255,5421,16141,2.0041029049400003
13,2020-03-01,,,,,,,,,2002,1085,3171,12257,6507,19312,12257,6507,19312,1.9977188486500002
14,2020-03-02,,,,,,,,,2553,1394,4038,14811,7901,23350,14811,7901,23350,1.9900311734
15,2020-03-03,,,,,,,,,2989,1641,4707,17318,9293,27306,17799,9543,28056,1.9807743373599997
16,2020-03-04,,,,,,,,,3381,1867,5289,20217,10910,31845,21180,11410,33345,1.9696398541900002
17,2020-03-05,,,,,,,,,3860,2145,5990,23595,12806,37084,25040,13556,39334,1.95630270085
18,2020-03-06,,,,,,,,,4447,2490,6958,27560,15047,43292,29487,16047,46292,1.9403774801400002
19,2020-03-07,,,,,,,,,5180,2927,8149,32258,17724,50690,34667,18974,54440,1.9214097370599996
20,2020-03-08,,,,,,,,,5951,3397,9254,37728,20872,59194,40618,22372,63694,1.8988893573900003
21,2020-03-09,,,,,,,,,6742,3896,10366,43988,24518,68809,47360,26268,74059,1.87226431272
22,2020-03-10,,,,,,,,,7590,4449,11482,51097,28718,79541,54950,30718,85541,1.84099253428
23,2020-03-11,,,,,,,,,8514,5079,13065,59129,33548,91855,63464,35798,98605,1.8046006778700001
24,2020-03-12,1.0,1.0,,,,,,,9511,5796,14330,67238,38596,103958,72975,41594,112934,1.7627733567200001
25,2020-03-13,0.0,1.0,,,,,,,10532,6557,15710,76375,44408,117456,83506,48152,128644,1.7154510994
26,2020-03-14,0.0,1.0,,,,,,,11535,7309,16827,86433,50926,131940,95041,55461,145471,1.6628947759000001
27,2020-03-15,0.0,1.0,,,,,,,12504,7917,17615,97290,57957,146944,107545,63379,163085,1.60569494019
28,2020-03-16,0.0,1.0,,,,,,,13427,8658,18727,108715,65531,162500,120972,72038,181812,1.5447264551
29,2020-03-17,0.0,1.0,,,,,,,14283,9467,19408,120445,73603,177870,135255,81505,201219,1.48107981065
30,2020-03-18,1.0,2.0,,,,,,,15045,10250,20097,132500,82212,193260,150300,91755,221316,1.4159975866699999
31,2020-03-19,0.0,2.0,,,,,,,15684,11015,21215,144803,91360,209186,165983,102771,242530,1.35082375771
32,2020-03-20,1.0,3.0,,,,,,,16188,11241,22010,157131,100456,225206,182171,114013,264540,1.28695794669
33,2020-03-21,3.0,6.0,,,,,,,16555,11664,22457,169240,109630,240705,198727,125677,286996,1.22579444718
34,2020-03-22,6.0,12.0,,,,,,,16791,11947,22806,180851,118650,255362,215518,137625,309802,1.16862871682
35,2020-03-23,6.0,18.0,,,,,,,16904,11970,23057,191804,127222,269165,232422,149595,332858,1.1165327029799998
36,2020-03-24,13.0,31.0,,,,,,,16906,11817,22987,201968,135144,281786,249327,161412,355844,1.07022833169
37,2020-03-25,20.0,51.0,,,,,,,16813,11692,22701,211191,142386,293004,266141,173104,378544,1.0300076949299999
38,2020-03-26,20.0,71.0,,,,,,,16644,11572,22345,219321,148879,302284,282785,184677,400889,0.9957392307790001
39,2020-03-27,36.0,107.0,,,,,,,16412,11460,21748,226223,154543,309703,299197,196138,422637,0.966961065512
40,2020-03-28,23.0,130.0,,,,,,,16132,11289,21285,231823,159275,315278,315329,207427,443921,0.9430205745010001
41,2020-03-29,27.0,157.0,,,,,,,15814,11123,21050,236102,163088,319500,331143,218550,464970,0.923206311418
42,2020-03-30,56.0,213.0,,,,,,,15466,10959,20611,239064,166130,322497,346609,229509,485581,0.906839144964
43,2020-03-31,79.0,292.0,,,,,,,15096,10741,19862,240733,168213,323632,361704,240251,505443,0.893318403115
44,2020-04-01,78.0,370.0,,,,,,,14711,10518,19359,241160,169264,323582,376415,250770,524801,0.8821353601890001
45,2020-04-02,83.0,453.0,,,,,,,14317,10298,18828,240433,169313,322313,390733,261069,543629,0.872868902005
46,2020-04-03,65.0,518.0,,,,,,,13918,10082,18229,238667,168379,319327,404651,271151,561857,0.865174045702
47,2020-04-04,67.0,585.0,,,,,,,13518,9868,17794,235998,167007,315110,418169,281020,579650,0.858769138854
48,2020-04-05,90.0,675.0,,,,,,,13120,9659,17212,232562,165002,309866,431289,290679,596862,0.8534242236990001
49,2020-04-06,118.0,793.0,,,,,,,12725,9453,16570,228496,162507,303631,444014,300132,613432,0.8489512840960001
50,2020-04-07,124.0,917.0,,,,,,,12336,9263,15906,223928,159800,296480,456350,309396,629338,0.8451963388179999
51,2020-04-08,120.0,1037.0,,,,,,,11953,9091,15250,218975,157075,288744,468303,318488,644587,0.842033100695
52,2020-04-09,127.0,1164.0,,,,,,,11579,8874,14603,213741,154258,280646,479882,327363,659190,0.839357890809
53,2020-04-10,207.0,1371.0,,,,,,,11213,8645,14059,208310,151330,272360,491095,336008,673248,0.837085538576
54,2020-04-11,116.0,1487.0,,,,,,,10856,8373,13739,202754,148243,264350,501952,344381,686986,0.835146055033
55,2020-04-12,105.0,1592.0,,,,,,,10509,8149,13184,197131,145103,256250,512461,352531,700170,0.83348191816
56,2020-04-13,132.0,1724.0,,,,,,,10172,7911,12780,191489,141892,247980,522633,360443,712950,0.832045849069
57,2020-04-14,175.0,1899.0,,,,,,,9844,7603,12468,185868,138537,239837,532476,368047,725418,0.830798986372
