,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-18,,,,,,,,,51,25,75,51,25,75,51,25,75,1.26863826496
1,2020-02-19,,,,,,,,,51,25,75,103,50,150,103,50,150,1.26843002766
2,2020-02-20,,,,,,,,,51,25,75,154,75,225,154,75,225,1.2683839315799998
3,2020-02-21,,,,,,,,,51,25,75,206,100,300,206,100,300,1.2683276336799998
4,2020-02-22,,,,,,,,,51,25,75,257,125,375,257,125,375,1.26825887717
5,2020-02-23,,,,,,,,,51,25,75,308,150,450,308,150,450,1.26817490647
6,2020-02-24,,,,,,,,,51,25,75,360,175,525,360,175,525,1.26807235723
7,2020-02-25,,,,,,,,,51,25,75,411,200,600,411,200,600,1.2679471220899998
8,2020-02-26,,,,,,,,,51,25,75,463,225,675,463,225,675,1.26779418701
9,2020-02-27,,,,,,,,,113,59,165,576,284,840,576,284,840,1.26752227636
10,2020-02-28,,,,,,,,,113,59,165,689,344,1005,689,344,1005,1.26728360169
11,2020-02-29,,,,,,,,,116,61,169,805,406,1173,805,406,1173,1.26698144253
12,2020-03-01,,,,,,,,,123,66,179,928,472,1352,928,472,1352,1.26661788634
13,2020-03-02,,,,,,,,,138,76,200,1066,548,1552,1066,548,1552,1.2661785430399999
14,2020-03-03,,,,,,,,,161,90,233,1227,639,1784,1227,639,1784,1.2656460424299998
15,2020-03-04,,,,,,,,,178,102,257,1353,716,1965,1404,741,2040,1.26499850418
16,2020-03-05,,,,,,,,,191,111,275,1492,803,2164,1595,853,2314,1.26420950532
17,2020-03-06,,,,,,,,,205,121,294,1646,899,2383,1800,974,2608,1.26325019105
18,2020-03-07,,,,,,,,,221,132,316,1815,1007,2623,2021,1107,2923,1.2620845661
19,2020-03-08,,,,,,,,,240,147,342,2004,1129,2890,2261,1254,3265,1.2606673172299998
20,2020-03-09,,,,,,,,,260,161,369,2213,1266,3183,2521,1416,3633,1.2589428369700002
21,2020-03-10,,,,,,,,,279,176,394,2440,1417,3501,2800,1592,4026,1.25684237207
22,2020-03-11,,,,,,,,,297,191,419,2686,1583,3844,3097,1783,4444,1.25428209501
23,2020-03-12,,,,,,,,,317,206,445,2951,1765,4214,3414,1990,4889,1.2511584982200001
24,2020-03-13,1.0,1.0,,,,,,,338,224,472,3176,1929,4520,3752,2214,5360,1.24734289678
25,2020-03-14,0.0,1.0,,,,,,,360,242,500,3423,2112,4856,4112,2457,5860,1.24267528591
26,2020-03-15,0.0,1.0,,,,,,,382,261,531,3689,2311,5218,4494,2718,6391,1.23695771064
27,2020-03-16,0.0,1.0,,,,,,,404,280,564,3970,2526,5603,4898,2998,6954,1.2299490314100001
28,2020-03-17,0.0,1.0,,,,,,,426,300,599,4258,2750,6001,5324,3299,7553,1.22136437496
29,2020-03-18,0.0,1.0,,,,,,,447,320,630,4544,2979,6399,5771,3619,8182,1.21088603109
30,2020-03-19,0.0,1.0,,,,,,,469,341,660,4835,3218,6803,6240,3960,8842,1.1981946657200002
31,2020-03-20,0.0,1.0,,,,,,,489,361,687,5133,3469,7215,6728,4322,9528,1.18302640668
32,2020-03-21,1.0,2.0,,,,,,,507,381,716,5434,3729,7636,7235,4704,10244,1.16524894603
33,2020-03-22,0.0,2.0,,,,,,,523,397,744,5737,3994,8064,7758,5101,10987,1.14493054302
34,2020-03-23,0.0,2.0,,,,,,,536,402,775,6033,4249,8498,8294,5504,11762,1.12236657547
35,2020-03-24,0.0,2.0,,,,,,,547,406,795,6321,4494,8924,8841,5910,12556,1.09804530053
36,2020-03-25,1.0,3.0,,,,,,,556,409,793,6598,4727,9324,9397,6320,13349,1.07256820963
37,2020-03-26,0.0,3.0,,,,,,,561,412,794,6861,4949,9698,9958,6732,14142,1.04656143052
38,2020-03-27,1.0,4.0,,,,,,,563,411,795,7107,5153,10049,10521,7144,14937,1.02060980864
39,2020-03-28,0.0,4.0,,,,,,,563,411,788,7332,5340,10365,11084,7555,15725,0.9952264779860001
40,2020-03-29,3.0,7.0,,,,,,,560,409,773,7532,5507,10638,11645,7964,16497,0.9708531468430001
41,2020-03-30,1.0,8.0,,,,,,,555,407,753,7706,5653,10859,12200,8371,17249,0.9478757443770001
42,2020-03-31,1.0,9.0,,,,,,,548,403,740,7850,5776,11035,12748,8775,17989,0.92663622369
43,2020-04-01,1.0,10.0,,,,,,,540,397,730,7964,5873,11166,13288,9172,18718,0.9074246290569999
44,2020-04-02,2.0,12.0,,,,,,,530,393,710,8047,5947,11246,13818,9566,19428,0.890448091013
45,2020-04-03,6.0,18.0,,,,,,,519,387,689,8098,5993,11274,14337,9953,20116,0.875792371814
46,2020-04-04,3.0,21.0,,,,,,,508,381,667,8117,6012,11254,14845,10335,20782,0.8634029867990001
47,2020-04-05,1.0,22.0,,,,,,,496,374,651,8106,6004,11190,15341,10709,21433,0.853102540203
48,2020-04-06,3.0,25.0,,,,,,,484,365,647,8067,5972,11093,15825,11074,22079,0.844636283063
49,2020-04-07,4.0,29.0,,,,,,,472,352,627,8002,5922,10944,16296,11427,22706,0.8377230651600001
50,2020-04-08,5.0,34.0,,,,,,,460,342,601,7915,5858,10750,16756,11769,23306,0.8320935448919999
51,2020-04-09,8.0,42.0,,,,,,,448,336,592,7807,5785,10549,17204,12105,23898,0.827510521329
52,2020-04-10,0.0,42.0,,,,,,,436,326,573,7681,5699,10328,17639,12431,24470,0.8237751794399999
53,2020-04-11,13.0,55.0,,,,,,,424,313,563,7542,5601,10097,18063,12745,25033,0.820725312009
54,2020-04-12,1.0,56.0,,,,,,,412,301,553,7391,5491,9861,18475,13047,25585,0.817478397388
55,2020-04-13,6.0,62.0,,,,,,,401,289,542,7231,5372,9630,18876,13336,26127,0.8147245251559999
56,2020-04-14,7.0,69.0,,,,,,,389,279,531,7066,5244,9409,19265,13616,26658,0.812237653882
57,2020-04-15,2.0,71.0,,,,,,,379,268,520,6896,5110,9189,19644,13885,27178,0.810334086936
58,2020-04-16,9.0,80.0,,,,,,,368,257,509,6724,4970,8969,20012,14143,27686,0.808672748921
59,2020-04-17,2.0,82.0,,,,,,,357,247,491,6551,4824,8749,20369,14390,28176,0.807222469875
60,2020-04-18,3.0,85.0,,,,,,,348,238,481,6380,4675,8541,20717,14629,28657,0.8072569435179999
61,2020-04-19,8.0,93.0,,,,,,,338,229,469,6211,4523,8344,21056,14858,29125,0.807335033485
62,2020-04-20,9.0,102.0,,,,,,,329,221,461,6044,4371,8153,21385,15080,29586,0.807477157631
63,2020-04-21,7.0,109.0,,,,,,,320,213,450,5881,4219,7956,21705,15294,30035,0.807713661234
64,2020-04-22,3.0,112.0,,,,,,,312,205,442,5721,4072,7771,22017,15500,30476,0.808089245745
65,2020-04-23,1.0,113.0,,,,,,,304,197,434,5565,3928,7604,22321,15697,30910,0.808669352767
66,2020-04-24,5.0,118.0,,,,,,,296,188,424,5413,3780,7436,22617,15886,31333,0.8095488817700001
67,2020-04-25,2.0,120.0,,,,,,,288,180,420,5266,3634,7283,22906,16066,31753,0.810863507102
