,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-25,,,,,,,,,214,100,300,214,100,300,214,100,300,1.50481333164
1,2020-02-26,,,,,,,,,214,100,300,427,200,600,427,200,600,1.50449362653
2,2020-02-27,,,,,,,,,214,100,300,641,300,900,641,300,900,1.5044228875999999
3,2020-02-28,,,,,,,,,214,100,300,855,400,1200,855,400,1200,1.5043365087399998
4,2020-02-29,,,,,,,,,214,100,300,1068,500,1500,1068,500,1500,1.5042310378900001
5,2020-03-01,,,,,,,,,214,100,300,1282,600,1800,1282,600,1800,1.5041022638600001
6,2020-03-02,,,,,,,,,214,100,300,1495,700,2100,1495,700,2100,1.50394505079
7,2020-03-03,,,,,,,,,214,100,300,1709,800,2400,1709,800,2400,1.5037531370100001
8,2020-03-04,,,,,,,,,214,100,300,1923,900,2700,1923,900,2700,1.5035188912600002
9,2020-03-05,,,,,,,,,524,259,720,2447,1159,3420,2447,1159,3420,1.50312669211
10,2020-03-06,,,,,,,,,522,258,717,2969,1418,4137,2969,1418,4137,1.50276460681
11,2020-03-07,,,,,,,,,542,270,743,3511,1689,4880,3511,1689,4880,1.5023063036700002
12,2020-03-08,,,,,,,,,585,294,798,4096,1983,5678,4096,1983,5678,1.5017547176600001
13,2020-03-09,,,,,,,,,675,345,914,4771,2329,6591,4771,2329,6591,1.50108807222
14,2020-03-10,,,,,,,,,815,424,1094,5586,2753,7685,5586,2753,7685,1.50028026482
15,2020-03-11,,,,,,,,,921,485,1230,6293,3138,8614,6507,3238,8914,1.49929842414
16,2020-03-12,,,,,,,,,1008,536,1339,7087,3575,9653,7515,3775,10253,1.4981032019100002
17,2020-03-13,,,,,,,,,1107,596,1462,7981,4072,10814,8622,4372,11714,1.49665293927
