,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-09,,,,,,,,,150,50,250,150,50,250,150,50,250,1.61780577575
1,2020-02-10,,,,,,,,,150,50,250,300,100,500,300,100,500,1.6177040063199999
2,2020-02-11,,,,,,,,,150,50,250,451,150,750,451,150,750,1.61768147739
3,2020-02-12,,,,,,,,,150,50,250,601,200,1000,601,200,1000,1.6176539620100001
4,2020-02-13,,,,,,,,,150,50,250,751,250,1250,751,250,1250,1.6176203569
5,2020-02-14,,,,,,,,,150,50,250,901,300,1500,901,300,1500,1.61757931491
6,2020-02-15,,,,,,,,,150,50,250,1051,350,1750,1051,350,1750,1.6175291911200003
7,2020-02-16,,,,,,,,,150,50,250,1202,400,2000,1202,400,2000,1.61746797724
8,2020-02-17,,,,,,,,,150,50,250,1352,450,2250,1352,450,2250,1.61739322155
9,2020-02-18,,,,,,,,,377,139,600,1728,589,2850,1728,589,2850,1.6172790148299998
10,2020-02-19,,,,,,,,,375,139,598,2103,729,3448,2103,729,3448,1.61716467397
11,2020-02-20,,,,,,,,,390,146,619,2494,876,4067,2494,876,4067,1.6170213195700003
12,2020-02-21,,,,,,,,,423,162,666,2917,1038,4732,2917,1038,4732,1.6168479143799999
13,2020-02-22,,,,,,,,,492,194,762,3409,1233,5493,3409,1233,5493,1.61663748634
14,2020-02-23,,,,,,,,,598,245,912,4006,1479,6404,4006,1479,6404,1.61638160939
15,2020-02-24,,,,,,,,,680,285,1025,4536,1714,7179,4686,1764,7429,1.61606972259
16,2020-02-25,,,,,,,,,748,320,1116,5133,1984,8045,5434,2084,8545,1.61568905963
17,2020-02-26,,,,,,,,,827,363,1219,5810,2297,9014,6261,2447,9764,1.6152254505099999
18,2020-02-27,,,,,,,,,920,415,1337,6580,2663,10100,7181,2863,11100,1.6146613109999999
19,2020-02-28,,,,,,,,,1037,481,1484,7467,3094,11333,8218,3344,12583,1.6139747091299999
20,2020-02-29,,,,,,,,,1160,552,1635,8476,3596,12718,9378,3896,14218,1.61313894138
21,2020-03-01,,,,,,,,,1285,626,1786,9611,4173,14253,10662,4523,16003,1.61212140175
22,2020-03-02,,,,,,,,,1419,709,1942,10880,4833,15945,12081,5233,17945,1.6108829029499998
23,2020-03-03,,,,,,,,,1567,804,2111,12297,5587,17805,13648,6037,20055,1.60937590399
24,2020-03-04,1.0,1.0,,,,,,,1735,913,2298,13655,6360,19503,15383,6950,22353,1.60754249588
25,2020-03-05,0.0,1.0,,,,,,,1918,1035,2500,15198,7256,21405,17301,7985,24852,1.6053121698700001
26,2020-03-06,0.0,1.0,,,,,,,2116,1169,2712,16923,8279,23497,19417,9155,27564,1.60259905634
27,2020-03-07,0.0,1.0,,,,,,,2329,1318,2936,18829,9435,25767,21746,10473,30499,1.59929856511
28,2020-03-08,0.0,1.0,,,,,,,2562,1484,3175,20899,10724,28180,24308,11958,33673,1.5952829596399998
29,2020-03-09,0.0,1.0,,,,,,,2816,1669,3443,23117,12148,30712,27123,13627,37115,1.5903957283899999
30,2020-03-10,1.0,2.0,,,,,,,3092,1874,3943,25530,13738,33630,30215,15502,41058,1.5844447823199999
