,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-03,,,,,,,,,35,25,40,35,25,40,35,25,40,1.4421052631600002
1,2020-03-04,,,,,,,,,35,25,40,69,50,80,69,50,80,1.4369737600499999
2,2020-03-05,,,,,,,,,35,25,40,104,75,120,104,75,120,1.43579858317
3,2020-03-06,,,,,,,,,35,25,40,139,100,160,139,100,160,1.43434343463
4,2020-03-07,,,,,,,,,35,25,40,173,125,200,173,125,200,1.4325362664599999
5,2020-03-08,,,,,,,,,35,25,40,208,150,240,208,150,240,1.4302840290999999
6,2020-03-09,,,,,,,,,35,25,40,243,175,280,243,175,280,1.42746565012
7,2020-03-10,,,,,,,,,35,25,40,277,200,320,277,200,320,1.4239225976899998
8,2020-03-11,,,,,,,,,35,25,40,312,225,360,312,225,360,1.41944653361
9,2020-03-12,,,,,,,,,83,54,115,394,279,475,394,279,475,1.4136214864200003
10,2020-03-13,,,,,,,,,82,54,114,476,334,588,476,334,588,1.40635999724
11,2020-03-14,,,,,,,,,85,56,119,561,390,707,561,390,707,1.39705942834
12,2020-03-15,,,,,,,,,91,59,131,651,450,838,651,450,838,1.3851945575
13,2020-03-16,,,,,,,,,103,66,155,754,516,992,754,516,992,1.3701376919400001
14,2020-03-17,,,,,,,,,122,77,190,876,594,1181,876,594,1181,1.35125894977
15,2020-03-18,,,,,,,,,135,85,212,977,654,1352,1011,679,1392,1.3280548889100001
16,2020-03-19,,,,,,,,,144,91,225,1086,720,1536,1155,770,1616,1.30031788221
17,2020-03-20,,,,,,,,,153,97,237,1204,793,1732,1308,868,1852,1.26828001354
18,2020-03-21,,,,,,,,,163,104,245,1332,872,1937,1471,972,2097,1.2326318928
19,2020-03-22,,,,,,,,,173,112,255,1471,960,2151,1644,1085,2351,1.1944092746200001
20,2020-03-23,,,,,,,,,182,121,263,1619,1056,2374,1827,1206,2614,1.1548025251799998
21,2020-03-24,,,,,,,,,189,128,270,1773,1159,2603,2016,1334,2883,1.11497802833
22,2020-03-25,,,,,,,,,194,135,274,1933,1270,2837,2210,1470,3157,1.07597259598
23,2020-03-26,,,,,,,,,198,141,275,2096,1387,3071,2408,1612,3431,1.03865368997
24,2020-03-27,1.0,1.0,,,,,,,201,147,278,2214,1479,3234,2609,1759,3708,1.00371894818
25,2020-03-28,0.0,1.0,,,,,,,203,151,277,2336,1576,3397,2812,1910,3985,0.971707312606
26,2020-03-29,2.0,3.0,,,,,,,204,153,277,2455,1672,3554,3016,2063,4261,0.943006072078
27,2020-03-30,0.0,3.0,,,,,,,204,154,275,2569,1767,3698,3220,2218,4535,0.9178479375749999
28,2020-03-31,2.0,5.0,,,,,,,203,154,271,2669,1855,3814,3424,2372,4805,0.896298612048
29,2020-04-01,0.0,5.0,,,,,,,202,154,268,2750,1933,3893,3626,2527,5073,0.8782472330490001
30,2020-04-02,2.0,7.0,,,,,,,201,156,265,2816,2004,3946,3827,2683,5337,0.863419550563
31,2020-04-03,2.0,9.0,,,,,,,199,157,261,2871,2070,3981,4026,2840,5597,0.8514233058499999
32,2020-04-04,1.0,10.0,,,,,,,197,156,256,2914,2128,4000,4223,2997,5852,0.841813313997
33,2020-04-05,0.0,10.0,,,,,,,195,154,250,2946,2179,4005,4417,3151,6102,0.8341520807739999
34,2020-04-06,0.0,10.0,,,,,,,192,153,245,2965,2219,3995,4609,3305,6346,0.828049414461
35,2020-04-07,2.0,12.0,,,,,,,190,151,239,2972,2250,3971,4799,3456,6584,0.82317898816
36,2020-04-08,2.0,14.0,,,,,,,187,149,233,2970,2271,3934,4986,3606,6817,0.81927860494
37,2020-04-09,2.0,16.0,,,,,,,184,147,229,2961,2283,3889,5170,3753,7045,0.816142251671
38,2020-04-10,1.0,17.0,,,,,,,182,144,223,2945,2286,3837,5352,3898,7267,0.813609664424
39,2020-04-11,2.0,19.0,,,,,,,179,142,220,2923,2281,3779,5531,4041,7487,0.811556396089
40,2020-04-12,0.0,19.0,,,,,,,176,140,218,2896,2271,3721,5708,4181,7705,0.809885519143
41,2020-04-13,0.0,19.0,,,,,,,174,138,214,2865,2256,3658,5881,4320,7918,0.808521124515
42,2020-04-14,1.0,20.0,,,,,,,171,135,210,2832,2237,3593,6052,4455,8128,0.80740338532
43,2020-04-15,4.0,24.0,,,,,,,168,133,207,2797,2216,3530,6221,4589,8334,0.8064848544850001
44,2020-04-16,3.0,27.0,,,,,,,166,131,203,2760,2193,3465,6386,4720,8537,0.805727689302
45,2020-04-17,2.0,29.0,,,,,,,163,129,199,2723,2166,3399,6550,4850,8735,0.8051015588070001
46,2020-04-18,3.0,32.0,,,,,,,161,126,197,2684,2135,3335,6710,4976,8932,0.8045820521670001
47,2020-04-19,2.0,34.0,,,,,,,158,124,194,2645,2104,3273,6868,5101,9125,0.804149456453
