,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-23,,,,,,,,,208,100,300,208,100,300,208,100,300,1.8270046799000002
1,2020-02-24,,,,,,,,,208,100,300,416,200,600,416,200,600,1.82667512664
2,2020-02-25,,,,,,,,,208,100,300,625,300,900,625,300,900,1.82660218936
3,2020-02-26,,,,,,,,,208,100,300,833,400,1200,833,400,1200,1.8265131166599997
4,2020-02-27,,,,,,,,,208,100,300,1041,500,1500,1041,500,1500,1.8264043425099998
5,2020-02-28,,,,,,,,,208,100,300,1249,600,1800,1249,600,1800,1.82627151447
6,2020-02-29,,,,,,,,,208,100,300,1458,700,2100,1458,700,2100,1.8261093210900003
7,2020-03-01,,,,,,,,,208,100,300,1666,800,2400,1666,800,2400,1.82591128178
8,2020-03-02,,,,,,,,,208,100,300,1874,900,2700,1874,900,2700,1.82566949128
9,2020-03-03,,,,,,,,,575,279,840,2450,1179,3540,2450,1179,3540,1.82525959143
10,2020-03-04,,,,,,,,,573,278,837,3022,1458,4377,3022,1458,4377,1.82488494836
11,2020-03-05,,,,,,,,,603,293,882,3626,1752,5259,3626,1752,5259,1.82440529477
12,2020-03-06,,,,,,,,,666,325,976,4292,2078,6234,4292,2078,6234,1.8238289186200003
13,2020-03-07,,,,,,,,,797,390,1170,5089,2468,7404,5089,2468,7404,1.82313228801
14,2020-03-08,,,,,,,,,1000,491,1474,6089,2959,8878,6089,2959,8878,1.82228729162
15,2020-03-09,,,,,,,,,1161,571,1714,7042,3430,10291,7250,3530,10591,1.8212577601599997
16,2020-03-10,,,,,,,,,1303,642,1927,8137,3972,11917,8553,4172,12517,1.8200004139
17,2020-03-11,,,,,,,,,1475,728,2184,9404,4601,13801,10029,4901,14701,1.81847199488
18,2020-03-12,,,,,,,,,1685,833,2498,10880,5334,15999,11713,5734,17199,1.8166176431799999
19,2020-03-13,,,,,,,,,1950,966,2897,12622,6200,18595,13663,6700,20095,1.8143672711400003
20,2020-03-14,,,,,,,,,2235,1109,3326,14649,7210,21620,15898,7810,23420,1.8116359284099999
21,2020-03-15,,,,,,,,,2535,1261,3779,16976,8371,25098,18434,9071,27198,1.80832020559
22,2020-03-16,,,,,,,,,2868,1430,4282,19636,9701,29080,21302,10501,31480,1.8042985037900001
23,2020-03-17,,,,,,,,,3247,1623,4857,22675,11225,33637,24549,12125,36337,1.7994244204599998
24,2020-03-18,1.0,1.0,,,,,,,3683,1847,5521,25782,12793,38318,28231,13973,41858,1.7935199662799999
25,2020-03-19,0.0,1.0,,,,,,,4168,2100,6265,29377,14614,43746,32400,16073,48122,1.7863692017700001
26,2020-03-20,0.0,1.0,,,,,,,4701,2380,7085,33475,16700,49948,37100,18453,55207,1.77771058368
27,2020-03-21,1.0,2.0,,,,,,,5285,2693,7990,38093,19068,56962,42385,21146,63196,1.76722873877
28,2020-03-22,2.0,4.0,,,,,,,5928,3045,8998,43224,21723,64790,48313,24192,72194,1.75454448499
29,2020-03-23,2.0,6.0,,,,,,,6634,3442,10177,48858,24675,73493,54947,27634,82371,1.73920667384
30,2020-03-24,2.0,8.0,,,,,,,7399,3887,11423,55096,27991,83203,62346,31521,93794,1.72069320926
31,2020-03-25,7.0,15.0,,,,,,,8214,4381,12625,62006,31730,93901,70560,35903,106418,1.6984319089200002
32,2020-03-26,3.0,18.0,,,,,,,9068,4928,14172,69599,35930,105889,79627,40831,120590,1.67185544731
33,2020-03-27,4.0,22.0,,,,,,,9948,5337,15626,77862,40435,119017,89576,46169,136215,1.6404989060799997
