,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-23,,,,,,,,,212,100,300,212,100,300,212,100,300,2.2666944958099995
1,2020-02-24,,,,,,,,,212,100,300,423,200,600,423,200,600,2.26279503629
2,2020-02-25,,,,,,,,,212,100,300,635,300,900,635,300,900,2.26193553027
3,2020-02-26,,,,,,,,,212,100,300,847,400,1200,847,400,1200,2.26088758
4,2020-02-27,,,,,,,,,212,100,300,1059,500,1500,1059,500,1500,2.25961034377
5,2020-02-28,,,,,,,,,212,100,300,1270,600,1800,1270,600,1800,2.25805434584
6,2020-02-29,,,,,,,,,212,100,300,1482,700,2100,1482,700,2100,2.25615974655
7,2020-03-01,,,,,,,,,212,100,300,1694,800,2400,1694,800,2400,2.25385430406
8,2020-03-02,,,,,,,,,212,100,300,1906,900,2700,1906,900,2700,2.25105098575
9,2020-03-03,,,,,,,,,672,319,1020,2578,1219,3720,2578,1219,3720,2.24712839805
10,2020-03-04,,,,,,,,,669,318,1016,3247,1538,4735,3247,1538,4735,2.2429312192400004
11,2020-03-05,,,,,,,,,716,341,1099,3963,1880,5833,3963,1880,5833,2.23771434663
12,2020-03-06,,,,,,,,,813,389,1266,4776,2269,7099,4776,2269,7099,2.2314432586099997
13,2020-03-07,,,,,,,,,1014,486,1614,5790,2756,8713,5790,2756,8713,2.22388984388
14,2020-03-08,,,,,,,,,1329,640,2161,7119,3397,10874,7119,3397,10874,2.21478684259
15,2020-03-09,,,,,,,,,1582,766,2613,8490,4064,13187,8702,4164,13487,2.20380385118
16,2020-03-10,,,,,,,,,1820,887,3054,10098,4852,15941,10522,5052,16541,2.19055429215
17,2020-03-11,,,,,,,,,2119,1042,3560,12006,5794,19200,12641,6094,20100,2.17464288458
