,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-21,,,,,,,,,59,25,75,59,25,75,59,25,75,1.85721195896
1,2020-02-22,,,,,,,,,59,25,75,118,50,150,118,50,150,1.85131053595
2,2020-02-23,,,,,,,,,59,25,75,176,75,225,176,75,225,1.85000546622
3,2020-02-24,,,,,,,,,59,25,75,235,100,300,235,100,300,1.8484118942299999
4,2020-02-25,,,,,,,,,59,25,75,294,125,375,294,125,375,1.8464659312
5,2020-02-26,,,,,,,,,59,25,75,353,150,450,353,150,450,1.84408936806
6,2020-02-27,,,,,,,,,59,25,75,412,175,525,412,175,525,1.84118630637
7,2020-02-28,,,,,,,,,59,25,75,470,200,600,470,200,600,1.8376388835099997
8,2020-02-29,,,,,,,,,59,25,75,529,225,675,529,225,675,1.8333017958099997
9,2020-03-01,,,,,,,,,163,74,229,692,299,904,692,299,904,1.82785985449
10,2020-03-02,,,,,,,,,162,74,227,854,373,1131,854,373,1131,1.82134401738
11,2020-03-03,,,,,,,,,170,78,240,1025,452,1370,1025,452,1370,1.8133264581900002
12,2020-03-04,,,,,,,,,188,88,266,1212,540,1636,1212,540,1636,1.8034904998900003
13,2020-03-05,,,,,,,,,224,107,324,1436,648,1959,1436,648,1959,1.7914010581400002
14,2020-03-06,,,,,,,,,279,137,412,1715,785,2371,1715,785,2371,1.77652550134
15,2020-03-07,,,,,,,,,321,161,477,1977,922,2772,2036,947,2847,1.75822852282
16,2020-03-08,,,,,,,,,356,182,531,2274,1079,3228,2392,1129,3378,1.73579848712
17,2020-03-09,,,,,,,,,396,208,594,2612,1263,3747,2788,1338,3972,1.70852603929
18,2020-03-10,,,,,,,,,442,240,678,2995,1478,4349,3231,1578,4649,1.6758195424899998
19,2020-03-11,,,,,,,,,497,280,774,3434,1734,5047,3728,1859,5422,1.6373743707100001
20,2020-03-12,,,,,,,,,550,321,858,3925,2031,5830,4278,2181,6280,1.5933334361899998
21,2020-03-13,,,,,,,,,596,364,916,4462,2370,6670,4874,2545,7195,1.5443534421599998
22,2020-03-14,,,,,,,,,640,409,944,5044,2755,7539,5514,2955,8139,1.49154613847
23,2020-03-15,,,,,,,,,682,448,969,5667,3178,8432,6196,3403,9107,1.43631784009
24,2020-03-16,1.0,1.0,,,,,,,722,487,1019,6226,3592,9222,6918,3891,10126,1.3801866959600002
25,2020-03-17,0.0,1.0,,,,,,,759,528,1033,6823,4046,10029,7677,4419,11159,1.3246321717799998
26,2020-03-18,0.0,1.0,,,,,,,789,562,1057,7442,4530,10847,8466,4982,12216,1.27099172795
27,2020-03-19,0.0,1.0,,,,,,,814,591,1085,8068,5033,11665,9280,5574,13301,1.2203984356200002
28,2020-03-20,1.0,2.0,,,,,,,834,609,1100,8679,5535,12442,10115,6183,14400,1.1737456305
29,2020-03-21,0.0,2.0,,,,,,,851,624,1119,9250,6023,13149,10965,6808,15519,1.13166765644
30,2020-03-22,0.0,2.0,,,,,,,863,638,1132,9792,6500,13804,11828,7447,16650,1.09452925563
31,2020-03-23,2.0,4.0,,,,,,,872,650,1139,10308,6967,14411,12700,8097,17788,1.06242285569
32,2020-03-24,0.0,4.0,,,,,,,878,661,1155,10790,7420,14971,13578,8758,18943,1.03518300151
33,2020-03-25,2.0,6.0,,,,,,,881,668,1150,11228,7848,15444,14459,9426,20092,1.0124298121700002
34,2020-03-26,4.0,10.0,,,,,,,882,671,1140,11613,8239,15810,15341,10098,21232,0.9936417732539999
35,2020-03-27,0.0,10.0,,,,,,,881,676,1138,11944,8594,16089,16222,10775,22369,0.978239916482
36,2020-03-28,0.0,10.0,,,,,,,879,680,1128,12227,8910,16302,17101,11455,23496,0.9656590075210001
37,2020-03-29,5.0,15.0,,,,,,,876,683,1120,12462,9184,16478,17976,12139,24616,0.955391753619
38,2020-03-30,0.0,15.0,,,,,,,871,685,1116,12651,9421,16625,18847,12825,25732,0.947006669758
39,2020-03-31,11.0,26.0,,,,,,,866,684,1109,12795,9618,16714,19713,13510,26840,0.940148176804
40,2020-04-01,5.0,31.0,,,,,,,860,676,1091,12896,9767,16772,20573,14187,27930,0.934527960886
41,2020-04-02,7.0,38.0,,,,,,,853,668,1080,12960,9873,16794,21426,14856,29009,0.9299137077770001
42,2020-04-03,5.0,43.0,,,,,,,846,670,1068,12992,9953,16776,22272,15527,30077,0.9261183259010001
43,2020-04-04,3.0,46.0,,,,,,,839,672,1056,12997,10016,16732,23111,16200,31132,0.922990803563
44,2020-04-05,0.0,46.0,,,,,,,831,674,1044,12978,10065,16656,23943,16874,32175,0.920408857663
45,2020-04-06,0.0,46.0,,,,,,,824,671,1031,12938,10099,16556,24767,17546,33206,0.918273151539
46,2020-04-07,26.0,72.0,,,,,,,816,666,1018,12882,10115,16436,25582,18212,34223,0.916502770623
47,2020-04-08,0.0,72.0,,,,,,,808,659,1006,12812,10113,16286,26390,18871,35228,0.915031669807
48,2020-04-09,9.0,81.0,,,,,,,799,656,994,12730,10101,16130,27189,19528,36222,0.913805862306
49,2020-04-10,9.0,90.0,,,,,,,791,651,992,12640,10081,15982,27980,20179,37213,0.912781175159
50,2020-04-11,12.0,102.0,,,,,,,783,643,979,12542,10047,15823,28763,20823,38191,0.911921442764
51,2020-04-12,10.0,112.0,,,,,,,775,633,963,12437,10000,15658,29538,21456,39154,0.911197044155
52,2020-04-13,2.0,114.0,,,,,,,766,625,949,12328,9943,15487,30304,22082,40103,0.910583713697
53,2020-04-14,12.0,126.0,,,,,,,758,617,929,12215,9874,15300,31062,22700,41031,0.9100615713160001
54,2020-04-15,5.0,131.0,,,,,,,750,608,921,12099,9798,15112,31812,23308,41952,0.9096143299339999
55,2020-04-16,6.0,137.0,,,,,,,741,594,909,11980,9715,14930,32553,23903,42860,0.909121401869
56,2020-04-17,5.0,142.0,,,,,,,733,580,899,11860,9626,14749,33286,24483,43758,0.908695854782
57,2020-04-18,9.0,151.0,,,,,,,724,566,890,11738,9521,14571,34010,25049,44647,0.9083211255670001
58,2020-04-19,7.0,158.0,,,,,,,716,552,881,11615,9401,14396,34726,25601,45528,0.907995215636
59,2020-04-20,1.0,159.0,,,,,,,708,539,870,11491,9265,14223,35434,26140,46398,0.907703050591
60,2020-04-21,4.0,163.0,,,,,,,700,524,862,11367,9119,14054,36134,26665,47259,0.907450912899
61,2020-04-22,9.0,172.0,,,,,,,691,517,857,11243,8970,13893,36825,27183,48115,0.907345439156
62,2020-04-23,23.0,195.0,,,,,,,683,510,853,11118,8821,13740,37508,27693,48968,0.9072412960449999
63,2020-04-24,2.0,197.0,,,,,,,675,503,847,10994,8667,13594,38183,28196,49815,0.907138530679
64,2020-04-25,8.0,205.0,,,,,,,667,495,843,10870,8512,13445,38850,28692,50658,0.907037236161
65,2020-04-26,1.0,206.0,,,,,,,659,488,839,10746,8358,13305,39509,29181,51496,0.906937550336
66,2020-04-27,0.0,206.0,,,,,,,651,476,834,10622,8200,13177,40160,29657,52330,0.9068396788850001
67,2020-04-28,13.0,219.0,,,,,,,643,462,830,10498,8037,13057,40802,30120,53160,0.906743928918
68,2020-04-29,11.0,230.0,,,,,,,635,449,825,10375,7869,12954,41437,30569,53984,0.906650759206
69,2020-04-30,13.0,243.0,,,,,,,627,438,820,10253,7699,12853,42064,31008,54804,0.906560857624
70,2020-05-01,3.0,246.0,,,,,,,619,427,815,10130,7533,12760,42683,31436,55619,0.906475252481
