,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-24,,,,,,,,,148,50,250,148,50,250,148,50,250,1.9833173055700002
1,2020-02-25,,,,,,,,,148,50,250,297,100,500,297,100,500,1.98161305685
2,2020-02-26,,,,,,,,,148,50,250,445,150,750,445,150,750,1.98123664417
3,2020-02-27,,,,,,,,,148,50,250,594,200,1000,594,200,1000,1.980777337
4,2020-02-28,,,,,,,,,148,50,250,742,250,1250,742,250,1250,1.98021699713
5,2020-02-29,,,,,,,,,148,50,250,890,300,1500,890,300,1500,1.9795335731400001
6,2020-03-01,,,,,,,,,148,50,250,1039,350,1750,1039,350,1750,1.97870028215
7,2020-03-02,,,,,,,,,148,50,250,1187,400,2000,1187,400,2000,1.97768463213
8,2020-03-03,,,,,,,,,148,50,250,1336,450,2250,1336,450,2250,1.9764472587400002
9,2020-03-04,,,,,,,,,420,159,700,1756,609,2950,1756,609,2950,1.97476087219
10,2020-03-05,,,,,,,,,418,158,698,2174,768,3648,2174,768,3648,1.9729050613099999
11,2020-03-06,,,,,,,,,441,170,735,2615,938,4382,2615,938,4382,1.9706114019499998
12,2020-03-07,,,,,,,,,490,193,813,3105,1131,5195,3105,1131,5195,1.96783895526
13,2020-03-08,,,,,,,,,590,241,975,3695,1372,6170,3695,1372,6170,1.9644840759400002
14,2020-03-09,,,,,,,,,747,316,1228,4442,1688,7397,4442,1688,7397,1.9604237635599997
15,2020-03-10,,,,,,,,,871,376,1427,5164,2015,8573,5313,2065,8823,1.95550801253
16,2020-03-11,,,,,,,,,981,434,1603,5997,2400,9926,6294,2500,10426,1.9495596929199999
17,2020-03-12,,,,,,,,,1116,506,1825,6965,2857,11501,7410,3007,12251,1.94238469876
18,2020-03-13,,,,,,,,,1281,598,2197,8097,3405,13447,8691,3605,14447,1.9337498286099997
19,2020-03-14,,,,,,,,,1488,714,2641,9437,4070,15838,10179,4320,17088,1.92337472776
20,2020-03-15,,,,,,,,,1709,841,2995,10997,4862,18583,11888,5162,20083,1.9109310304599998
21,2020-03-16,,,,,,,,,1939,978,3343,12788,5790,21675,13827,6140,23425,1.89603657458
22,2020-03-17,,,,,,,,,2191,1133,3699,14831,6874,25124,16019,7274,27124,1.8782602987700001
23,2020-03-18,,,,,,,,,2473,1311,4127,17156,8136,29000,18492,8586,31250,1.85712463714
24,2020-03-19,1.0,1.0,,,,,,,2788,1516,4567,19524,9493,32866,21279,10102,35816,1.83212442402
