,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-28,,,,,,,,,24,10,40,24,10,40,24,10,40,1.43467671011
1,2020-02-29,,,,,,,,,24,10,40,48,20,80,48,20,80,1.43461143575
2,2020-03-01,,,,,,,,,24,10,40,72,30,120,72,30,120,1.43459688804
3,2020-03-02,,,,,,,,,24,10,40,97,40,160,97,40,160,1.43457908669
4,2020-03-03,,,,,,,,,24,10,40,121,50,200,121,50,200,1.4345573002899998
5,2020-03-04,,,,,,,,,24,10,40,145,60,240,145,60,240,1.4345306317700002
6,2020-03-05,,,,,,,,,24,10,40,169,70,280,169,70,280,1.43449798062
7,2020-03-06,,,,,,,,,24,10,40,193,80,320,193,80,320,1.43445799619
8,2020-03-07,,,,,,,,,24,10,40,217,90,360,217,90,360,1.43440902032
9,2020-03-08,,,,,,,,,57,25,96,274,115,456,274,115,456,1.43425319213
10,2020-03-09,,,,,,,,,56,25,96,330,141,552,330,141,552,1.43416768475
11,2020-03-10,,,,,,,,,58,27,99,389,168,651,389,168,651,1.4340491956900001
12,2020-03-11,,,,,,,,,63,29,107,451,198,757,451,198,757,1.4339104588299998
13,2020-03-12,,,,,,,,,71,34,122,523,232,879,523,232,879,1.4337456911000002
14,2020-03-13,,,,,,,,,85,42,146,608,275,1024,608,275,1024,1.4335480495500001
15,2020-03-14,,,,,,,,,95,48,164,679,313,1148,703,323,1188,1.4333081688299998
16,2020-03-15,,,,,,,,,103,53,178,758,357,1286,806,377,1366,1.4330149236899998
17,2020-03-16,,,,,,,,,113,59,195,846,407,1440,919,437,1560,1.43265935183
18,2020-03-17,,,,,,,,,123,66,213,945,464,1612,1042,504,1772,1.43222936214
19,2020-03-18,,,,,,,,,136,75,236,1057,530,1808,1178,580,2008,1.4317083138100002
20,2020-03-19,,,,,,,,,150,85,260,1183,605,2027,1328,665,2267,1.43107569122
21,2020-03-20,,,,,,,,,163,95,283,1322,690,2269,1491,760,2549,1.4303057988299999
22,2020-03-21,,,,,,,,,177,105,307,1475,786,2536,1668,866,2856,1.4293685396200002
23,2020-03-22,,,,,,,,,192,116,332,1643,892,2827,1860,982,3187,1.4282273686000002
24,2020-03-23,1.0,1.0,,,,,,,209,129,360,1795,996,3091,2069,1112,3547,1.42683728032
25,2020-03-24,0.0,1.0,,,,,,,227,144,390,1966,1115,3385,2296,1256,3936,1.42514317603
26,2020-03-25,0.0,1.0,,,,,,,246,159,420,2153,1247,3705,2542,1416,4356,1.42307804596
27,2020-03-26,0.0,1.0,,,,,,,265,175,451,2356,1393,4050,2807,1591,4807,1.42056130575
28,2020-03-27,0.0,1.0,,,,,,,286,193,484,2571,1552,4412,3094,1785,5290,1.41749658711
29,2020-03-28,1.0,2.0,,,,,,,309,212,517,2795,1721,4783,3403,1997,5807,1.41376933174
30,2020-03-29,0.0,2.0,,,,,,,333,232,552,3033,1905,5171,3735,2229,6358,1.4092448761899998
31,2020-03-30,1.0,3.0,,,,,,,358,254,594,3287,2106,5587,4093,2484,6952,1.40376742363
32,2020-03-31,0.0,3.0,,,,,,,384,277,635,3559,2324,6027,4477,2762,7587,1.39716068231
33,2020-04-01,0.0,3.0,,,,,,,412,302,673,3847,2559,6488,4889,3064,8260,1.3892309632100002
