,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-06,,,,,,,,,31,10,40,31,10,40,31,10,40,1.48947368421
1,2020-03-07,,,,,,,,,31,10,40,62,20,80,62,20,80,1.48586526183
2,2020-03-08,,,,,,,,,31,10,40,93,30,120,93,30,120,1.4850601846200002
3,2020-03-09,,,,,,,,,31,10,40,125,40,160,125,40,160,1.48407364697
4,2020-03-10,,,,,,,,,31,10,40,156,50,200,156,50,200,1.48286375618
5,2020-03-11,,,,,,,,,31,10,40,187,60,240,187,60,240,1.48137840558
6,2020-03-12,,,,,,,,,31,10,40,218,70,280,218,70,280,1.47955249432
7,2020-03-13,,,,,,,,,31,10,40,249,80,320,249,80,320,1.4773042538299999
8,2020-03-14,,,,,,,,,31,10,40,280,90,360,280,90,360,1.4745303544400001
9,2020-03-15,,,,,,,,,75,29,104,355,119,464,355,119,464,1.47100184715
10,2020-03-16,,,,,,,,,74,29,103,430,149,567,430,149,567,1.4667336945700002
11,2020-03-17,,,,,,,,,77,31,108,507,181,674,507,181,674,1.46140641338
12,2020-03-18,,,,,,,,,83,35,117,589,217,790,589,217,790,1.4547597341799998
13,2020-03-19,,,,,,,,,95,43,135,684,260,925,684,260,925,1.4464363376
14,2020-03-20,,,,,,,,,113,56,164,797,316,1089,797,316,1089,1.43598742627
15,2020-03-21,,,,,,,,,127,66,184,893,372,1232,924,382,1272,1.42286743175
16,2020-03-22,,,,,,,,,137,75,198,999,437,1390,1061,457,1470,1.4064553795399999
17,2020-03-23,,,,,,,,,148,86,220,1116,514,1569,1209,544,1689,1.3861214552599999
18,2020-03-24,,,,,,,,,160,99,243,1244,603,1772,1369,643,1932,1.36133573788
19,2020-03-25,,,,,,,,,174,109,264,1387,703,1996,1543,753,2196,1.33181746386
20,2020-03-26,,,,,,,,,186,117,280,1542,810,2236,1729,870,2476,1.29766619089
21,2020-03-27,,,,,,,,,197,124,291,1708,925,2486,1926,995,2766,1.25940066124
22,2020-03-28,,,,,,,,,205,137,293,1882,1052,2739,2131,1132,3059,1.21788428692
23,2020-03-29,,,,,,,,,212,146,297,2063,1188,2996,2343,1278,3356,1.17418036664
24,2020-03-30,1.0,1.0,,,,,,,218,153,303,2207,1312,3195,2562,1432,3658,1.12941607132
25,2020-03-31,0.0,1.0,,,,,,,223,159,305,2355,1442,3397,2785,1591,3963,1.0846967415200002
26,2020-04-01,0.0,1.0,,,,,,,226,161,302,2504,1572,3591,3011,1753,4265,1.04106376704
27,2020-04-02,1.0,2.0,,,,,,,227,163,299,2648,1700,3773,3237,1917,4563,0.999470471259
28,2020-04-03,0.0,2.0,,,,,,,226,165,293,2779,1821,3930,3463,2082,4855,0.960755850737
29,2020-04-04,0.0,2.0,,,,,,,224,165,292,2890,1931,4059,3687,2248,5147,0.9256088176989999
30,2020-04-05,1.0,3.0,,,,,,,221,166,294,2984,2032,4169,3908,2414,5441,0.8945233318610001
31,2020-04-06,1.0,4.0,,,,,,,218,165,290,3065,2122,4261,4126,2580,5730,0.867752124009
32,2020-04-07,0.0,4.0,,,,,,,213,164,283,3130,2201,4323,4339,2745,6012,0.845278765221
