,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-03,,,,,,,,,19,10,40,19,10,40,19,10,40,1.3578947368399998
1,2020-03-04,,,,,,,,,19,10,40,38,20,80,38,20,80,1.35477237663
2,2020-03-05,,,,,,,,,19,10,40,58,30,120,58,30,120,1.35405633486
3,2020-03-06,,,,,,,,,19,10,40,77,40,160,77,40,160,1.35317478282
4,2020-03-07,,,,,,,,,19,10,40,96,50,200,96,50,200,1.35208945626
5,2020-03-08,,,,,,,,,19,10,40,115,60,240,115,60,240,1.3507534539700001
6,2020-03-09,,,,,,,,,19,10,40,134,70,280,134,70,280,1.3491094650600002
7,2020-03-10,,,,,,,,,19,10,40,153,80,320,153,80,320,1.3470877509099999
8,2020-03-11,,,,,,,,,19,10,40,173,90,360,173,90,360,1.3446039283700002
9,2020-03-12,,,,,,,,,42,23,80,215,113,440,215,113,440,1.3414346325
10,2020-03-13,,,,,,,,,42,23,80,257,137,520,257,137,520,1.33768858426
11,2020-03-14,,,,,,,,,43,24,81,300,161,600,300,161,600,1.3330983625700001
12,2020-03-15,,,,,,,,,46,26,85,346,188,685,346,188,685,1.32752164244
13,2020-03-16,,,,,,,,,52,29,92,398,217,776,398,217,776,1.32077598301
14,2020-03-17,,,,,,,,,60,35,104,458,252,880,458,252,880,1.3126653323100002
15,2020-03-18,,,,,,,,,66,39,112,505,282,951,524,292,991,1.3029891842899999
16,2020-03-19,,,,,,,,,71,42,117,557,314,1027,595,334,1107,1.29156051214
17,2020-03-20,,,,,,,,,76,45,122,614,350,1109,671,380,1229,1.27823311766
18,2020-03-21,,,,,,,,,81,49,128,676,389,1196,753,429,1356,1.26292251791
19,2020-03-22,,,,,,,,,88,53,134,745,432,1289,841,482,1489,1.24562997168
20,2020-03-23,,,,,,,,,94,57,140,819,480,1389,934,540,1629,1.22646060604
21,2020-03-24,,,,,,,,,99,61,145,900,531,1493,1034,601,1773,1.20562566964
22,2020-03-25,,,,,,,,,104,64,149,985,585,1601,1138,665,1921,1.1834315819399999
23,2020-03-26,,,,,,,,,109,67,153,1075,643,1713,1247,733,2073,1.16025473435
24,2020-03-27,1.0,1.0,,,,,,,114,70,156,1146,689,1789,1361,803,2229,1.13651198935
25,2020-03-28,0.0,1.0,,,,,,,118,73,159,1222,739,1869,1479,876,2388,1.11263363726
26,2020-03-29,0.0,1.0,,,,,,,122,75,164,1300,790,1952,1601,952,2552,1.0890417701200001
27,2020-03-30,1.0,2.0,,,,,,,125,78,169,1379,842,2036,1726,1030,2720,1.06613436823
28,2020-03-31,1.0,3.0,,,,,,,128,80,172,1456,893,2115,1854,1111,2891,1.04427236718
29,2020-04-01,0.0,3.0,,,,,,,130,82,175,1526,940,2187,1984,1193,3066,1.0237673625700001
30,2020-04-02,0.0,3.0,,,,,,,132,84,177,1592,986,2253,2116,1278,3243,1.00486896201
31,2020-04-03,0.0,3.0,,,,,,,134,86,179,1655,1030,2315,2250,1364,3422,0.9877527577330001
32,2020-04-04,0.0,3.0,,,,,,,135,88,180,1714,1072,2373,2385,1452,3601,0.972512121453
33,2020-04-05,0.0,3.0,,,,,,,136,89,181,1768,1113,2427,2521,1542,3782,0.959157351303
34,2020-04-06,0.0,3.0,,,,,,,137,91,182,1817,1150,2475,2658,1633,3964,0.947623959921
35,2020-04-07,1.0,4.0,,,,,,,137,92,181,1861,1185,2517,2795,1726,4145,0.9377887954999999
36,2020-04-08,0.0,4.0,,,,,,,137,93,181,1898,1218,2554,2932,1819,4326,0.929490155651
37,2020-04-09,1.0,5.0,,,,,,,137,94,181,1931,1248,2586,3069,1914,4506,0.9225475277159999
38,2020-04-10,1.0,6.0,,,,,,,137,95,180,1960,1277,2613,3207,2010,4686,0.916777800157
39,2020-04-11,1.0,7.0,,,,,,,137,97,179,1983,1304,2636,3343,2107,4865,0.91200664591
40,2020-04-12,0.0,7.0,,,,,,,137,98,178,2001,1329,2655,3480,2206,5042,0.908075282377
41,2020-04-13,1.0,8.0,,,,,,,136,99,177,2015,1353,2668,3616,2306,5219,0.9048435808499999
42,2020-04-14,0.0,8.0,,,,,,,136,100,177,2026,1376,2675,3752,2406,5395,0.9021906683580001
43,2020-04-15,1.0,9.0,,,,,,,135,101,176,2033,1397,2680,3887,2508,5571,0.90001400625
44,2020-04-16,0.0,9.0,,,,,,,134,101,176,2037,1416,2680,4021,2609,5746,0.898227668346
45,2020-04-17,0.0,9.0,,,,,,,134,101,175,2039,1433,2678,4155,2711,5920,0.896760297719
46,2020-04-18,0.0,9.0,,,,,,,133,102,173,2038,1449,2671,4288,2813,6093,0.89555303221
47,2020-04-19,0.0,9.0,,,,,,,132,101,171,2035,1462,2662,4420,2915,6263,0.894367970189
48,2020-04-20,0.0,9.0,,,,,,,131,101,170,2030,1473,2650,4551,3016,6432,0.893441974722
49,2020-04-21,4.0,13.0,,,,,,,131,100,169,2024,1483,2637,4682,3117,6600,0.892681129671
50,2020-04-22,1.0,14.0,,,,,,,130,100,168,2016,1491,2623,4811,3217,6768,0.8921230133910001
51,2020-04-23,1.0,15.0,,,,,,,129,100,166,2008,1497,2608,4940,3317,6933,0.891721303467
52,2020-04-24,0.0,15.0,,,,,,,128,98,165,1999,1501,2591,5068,3416,7097,0.8915176032950001
53,2020-04-25,1.0,16.0,,,,,,,127,97,164,1989,1503,2576,5195,3513,7261,0.891734362122
54,2020-04-26,1.0,17.0,,,,,,,126,96,165,1978,1502,2561,5321,3610,7425,0.892014237855
55,2020-04-27,2.0,19.0,,,,,,,125,95,165,1967,1499,2548,5447,3706,7590,0.892370063909
56,2020-04-28,0.0,19.0,,,,,,,124,95,165,1955,1495,2535,5571,3801,7754,0.892817072279
57,2020-04-29,0.0,19.0,,,,,,,124,93,165,1943,1488,2524,5694,3895,7918,0.893373174039
58,2020-04-30,0.0,19.0,,,,,,,123,92,165,1930,1479,2512,5817,3987,8083,0.894059251478
59,2020-05-01,4.0,23.0,,,,,,,122,91,165,1918,1468,2502,5939,4078,8247,0.894899390388
60,2020-05-02,1.0,24.0,,,,,,,121,89,165,1905,1456,2492,6060,4168,8412,0.89592099933
61,2020-05-03,1.0,25.0,,,,,,,120,88,166,1892,1443,2485,6180,4257,8577,0.8971547435780001
62,2020-05-04,0.0,25.0,,,,,,,119,87,166,1879,1429,2480,6299,4344,8743,0.898634185478
63,2020-05-05,0.0,25.0,,,,,,,119,86,167,1867,1414,2477,6418,4431,8909,0.900395018308
64,2020-05-06,6.0,31.0,,,,,,,118,85,167,1854,1400,2475,6536,4517,9075,0.902473765719
65,2020-05-07,0.0,31.0,,,,,,,117,84,167,1842,1384,2475,6653,4601,9242,0.9049058249140001
66,2020-05-08,2.0,33.0,,,,,,,117,83,167,1830,1368,2476,6770,4685,9408,0.90772278005
