,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-15,,,,,,,,,193,100,300,193,100,300,193,100,300,2.5369541085
1,2020-02-16,,,,,,,,,193,100,300,387,200,600,387,200,600,2.5340596621500002
2,2020-02-17,,,,,,,,,193,100,300,580,300,900,580,300,900,2.5334209011400004
3,2020-02-18,,,,,,,,,193,100,300,773,400,1200,773,400,1200,2.5326417293200003
4,2020-02-19,,,,,,,,,193,100,300,966,500,1500,966,500,1500,2.53169155004
5,2020-02-20,,,,,,,,,193,100,300,1160,600,1800,1160,600,1800,2.53053322777
6,2020-02-21,,,,,,,,,193,100,300,1353,700,2100,1353,700,2100,2.52912175145
7,2020-02-22,,,,,,,,,193,100,300,1546,800,2400,1546,800,2400,2.5274026524599997
8,2020-02-23,,,,,,,,,193,100,300,1739,900,2700,1739,900,2700,2.52531014534
9,2020-02-24,,,,,,,,,662,339,1125,2401,1239,3825,2401,1239,3825,2.52255387771
10,2020-02-25,,,,,,,,,659,338,1119,3061,1578,4943,3061,1578,4943,2.51943464382
11,2020-02-26,,,,,,,,,714,366,1224,3775,1945,6167,3775,1945,6167,2.51558829928
12,2020-02-27,,,,,,,,,827,422,1438,4602,2368,7604,4602,2368,7604,2.51094453997
13,2020-02-28,,,,,,,,,1060,540,1882,5661,2908,9486,5661,2908,9486,2.50533353107
14,2020-02-29,,,,,,,,,1427,724,2579,7088,3632,12064,7088,3632,12064,2.49855617602
15,2020-03-01,,,,,,,,,1733,878,3153,8628,4411,14917,8821,4511,15217,2.4903708987099997
16,2020-03-02,,,,,,,,,2038,1031,3728,10473,5343,18344,10859,5543,18944,2.4804967992099995
17,2020-03-03,,,,,,,,,2438,1231,4480,12717,6475,22523,13297,6775,23423,2.46863828214
18,2020-03-04,,,,,,,,,2957,1492,5571,15481,7867,27794,16254,8267,28994,2.45444451932
19,2020-03-05,,,,,,,,,3626,1831,6977,18914,9598,34471,19880,10098,35971,2.43750081827
20,2020-03-06,,,,,,,,,4374,2216,8370,23095,11714,42541,24254,12314,44341,2.41733530868
21,2020-03-07,,,,,,,,,5212,2655,10006,28113,14269,52246,29466,14969,54346,2.39341680928
22,2020-03-08,,,,,,,,,6191,3180,11993,34111,17350,63939,35657,18150,66339,2.36517173918
23,2020-03-09,,,,,,,,,7348,3821,14761,41266,21071,78399,43006,21971,81099,2.33198555195
24,2020-03-10,1.0,1.0,,,,,,,8696,4600,17885,49300,25331,95159,51702,26571,98984,2.29322717715
25,2020-03-11,0.0,1.0,,,,,,,10206,5524,21017,58847,30517,115057,61907,32096,120000,2.24830554852
