,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-17,,,,,,,,,208,100,300,208,100,300,208,100,300,1.26968812583
1,2020-02-18,,,,,,,,,208,100,300,416,200,600,416,200,600,1.26964514021
2,2020-02-19,,,,,,,,,208,100,300,624,300,900,624,300,900,1.26963562399
3,2020-02-20,,,,,,,,,208,100,300,832,400,1200,832,400,1200,1.2696240013
4,2020-02-21,,,,,,,,,208,100,300,1040,500,1500,1040,500,1500,1.2696098059899998
5,2020-02-22,,,,,,,,,208,100,300,1248,600,1800,1248,600,1800,1.26959246879
6,2020-02-23,,,,,,,,,208,100,300,1456,700,2100,1456,700,2100,1.26957129456
7,2020-02-24,,,,,,,,,208,100,300,1664,800,2400,1664,800,2400,1.2695454345200001
8,2020-02-25,,,,,,,,,208,100,300,1872,900,2700,1872,900,2700,1.2695138522799998
9,2020-02-26,,,,,,,,,463,239,660,2335,1139,3360,2335,1139,3360,1.2692978177
10,2020-02-27,,,,,,,,,461,238,657,2796,1378,4017,2796,1378,4017,1.2692285374099999
11,2020-02-28,,,,,,,,,475,247,675,3271,1626,4692,3271,1626,4692,1.26912135876
12,2020-02-29,,,,,,,,,504,265,715,3775,1892,5406,3775,1892,5406,1.26900171126
13,2020-03-01,,,,,,,,,565,304,799,4340,2196,6205,4340,2196,6205,1.2688650718899999
14,2020-03-02,,,,,,,,,661,364,929,5001,2560,7133,5001,2560,7133,1.26870631546
15,2020-03-03,,,,,,,,,732,409,1025,5525,2870,7857,5733,2970,8157,1.26851775527
16,2020-03-04,,,,,,,,,786,445,1098,6103,3215,8654,6519,3415,9254,1.2682906059299999
17,2020-03-05,,,,,,,,,846,486,1176,6741,3602,9529,7365,3902,10429,1.26802132207
18,2020-03-06,,,,,,,,,911,533,1261,7444,4035,10490,8276,4435,11690,1.26770408537
19,2020-03-07,,,,,,,,,993,591,1366,8229,4526,11556,9269,5026,13056,1.26732917515
20,2020-03-08,,,,,,,,,1076,651,1473,9097,5078,12728,10345,5678,14528,1.2668846516299999
21,2020-03-09,,,,,,,,,1155,710,1575,10044,5689,14002,11500,6389,16102,1.26635512374
22,2020-03-10,,,,,,,,,1236,772,1675,11072,6361,15377,12736,7161,17777,1.2657238452600001
23,2020-03-11,,,,,,,,,1320,837,1780,12184,7099,16857,14055,7999,19557,1.2649709411299999
24,2020-03-12,1.0,1.0,,,,,,,1411,910,1892,13131,7769,18089,15466,8909,21449,1.26407181126
