,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-05,,,,,,,,,99,50,150,99,50,150,99,50,150,1.59652583859
1,2020-02-06,,,,,,,,,99,50,150,198,100,300,198,100,300,1.59605342974
2,2020-02-07,,,,,,,,,99,50,150,298,150,450,298,150,450,1.5959489137399998
3,2020-02-08,,,,,,,,,99,50,150,397,200,600,397,200,600,1.59582129508
4,2020-02-09,,,,,,,,,99,50,150,496,250,750,496,250,750,1.5956654770299998
5,2020-02-10,,,,,,,,,99,50,150,595,300,900,595,300,900,1.5954752432600001
6,2020-02-11,,,,,,,,,99,50,150,694,350,1050,694,350,1050,1.5952430142200003
7,2020-02-12,,,,,,,,,99,50,150,794,400,1200,794,400,1200,1.5949595514800001
8,2020-02-13,,,,,,,,,99,50,150,893,450,1350,893,450,1350,1.59461359966
9,2020-02-14,,,,,,,,,250,129,390,1143,579,1740,1143,579,1740,1.5941120467299998
10,2020-02-15,,,,,,,,,249,129,388,1392,709,2127,1392,709,2127,1.5935871271899997
11,2020-02-16,,,,,,,,,260,135,405,1652,844,2531,1652,844,2531,1.5929337106700001
12,2020-02-17,,,,,,,,,282,147,441,1934,991,2971,1934,991,2971,1.5921426367200002
13,2020-02-18,,,,,,,,,328,172,515,2262,1164,3486,2262,1164,3486,1.59118279366
14,2020-02-19,,,,,,,,,400,212,631,2662,1376,4116,2662,1376,4116,1.59001672736
15,2020-02-20,,,,,,,,,455,242,720,3018,1569,4686,3117,1619,4836,1.58859804713
16,2020-02-21,,,,,,,,,501,268,794,3420,1787,5329,3618,1887,5629,1.5868710066999998
17,2020-02-22,,,,,,,,,555,298,879,3875,2036,6058,4173,2186,6508,1.58477316772
18,2020-02-23,,,,,,,,,618,334,979,4394,2320,6886,4791,2520,7486,1.58222804276
19,2020-02-24,,,,,,,,,697,378,1103,4991,2649,7839,5487,2899,8589,1.5791415988
20,2020-02-25,,,,,,,,,779,425,1230,5671,3025,8919,6267,3325,9819,1.57540054508
21,2020-02-26,,,,,,,,,863,473,1356,6435,3449,10124,7129,3799,11174,1.57086807092
22,2020-02-27,,,,,,,,,951,525,1486,7287,3924,11460,8081,4324,12660,1.56538108192
23,2020-02-28,,,,,,,,,1048,582,1617,8236,4456,12927,9129,4906,14277,1.55874348617
24,2020-02-29,1.0,1.0,,,,,,,1156,646,1801,9142,4972,14338,10285,5552,16077,1.5507188181799998
25,2020-03-01,0.0,1.0,,,,,,,1272,715,1967,10165,5559,15918,11557,6268,18044,1.5410230498100002
26,2020-03-02,5.0,6.0,,,,,,,1393,790,2135,11299,6214,17648,12951,7058,20178,1.52931847241
27,2020-03-03,1.0,7.0,,,,,,,1520,870,2300,12536,6937,19507,14470,7928,22477,1.51521263618
28,2020-03-04,3.0,10.0,,,,,,,1651,955,2463,13859,7720,21455,16121,8884,24940,1.4982681362
29,2020-03-05,1.0,11.0,,,,,,,1786,1048,2649,15246,8556,23473,17908,9933,27589,1.47803266863
30,2020-03-06,2.0,13.0,,,,,,,1923,1147,2870,16714,9460,25623,19831,11080,30458,1.45409682259
31,2020-03-07,3.0,16.0,,,,,,,2058,1251,3072,18271,10443,27901,21889,12331,33529,1.42617529551
32,2020-03-08,2.0,18.0,,,,,,,2186,1357,3162,19902,11502,30183,24075,13689,36691,1.3941895673
33,2020-03-09,1.0,19.0,,,,,,,2305,1444,3323,21589,12612,32527,26380,15133,40013,1.35832067037
34,2020-03-10,4.0,23.0,,,,,,,2412,1502,3422,23304,13736,34846,28791,16635,43434,1.31901513436
35,2020-03-11,1.0,24.0,,,,,,,2504,1567,3476,25028,14878,37092,31295,18203,46910,1.2769540025100001
36,2020-03-12,7.0,31.0,,,,,,,2578,1598,3597,26744,16002,39333,33873,19801,50507,1.2330059144
37,2020-03-13,6.0,37.0,,,,,,,2633,1637,3708,28425,17114,41555,36506,21439,54215,1.1881742441399998
38,2020-03-14,2.0,39.0,,,,,,,2668,1674,3747,30045,18207,43685,39174,23113,57961,1.14353501237
