,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-02,,,,,,,,,55,25,75,55,25,75,55,25,75,1.41434635145
1,2020-03-03,,,,,,,,,55,25,75,110,50,150,110,50,150,1.41408591114
2,2020-03-04,,,,,,,,,55,25,75,166,75,225,166,75,225,1.41402827074
3,2020-03-05,,,,,,,,,55,25,75,221,100,300,221,100,300,1.41395787924
4,2020-03-06,,,,,,,,,55,25,75,276,125,375,276,125,375,1.4138719186700002
5,2020-03-07,,,,,,,,,55,25,75,331,150,450,331,150,450,1.41376694965
6,2020-03-08,,,,,,,,,55,25,75,386,175,525,386,175,525,1.41363877498
7,2020-03-09,,,,,,,,,55,25,75,441,200,600,441,200,600,1.4134822735400001
8,2020-03-10,,,,,,,,,55,25,75,497,225,675,497,225,675,1.4132911983
9,2020-03-11,,,,,,,,,130,64,180,627,289,855,627,289,855,1.41275000615
10,2020-03-12,,,,,,,,,129,64,180,756,354,1035,756,354,1035,1.4124268265600002
11,2020-03-13,,,,,,,,,134,67,186,890,422,1220,890,422,1220,1.4119879071
12,2020-03-14,,,,,,,,,144,73,200,1034,495,1420,1034,495,1420,1.41147289079
13,2020-03-15,,,,,,,,,164,86,229,1198,582,1648,1198,582,1648,1.4108613100999998
14,2020-03-16,,,,,,,,,195,105,274,1393,688,1921,1393,688,1921,1.41012908992
15,2020-03-17,,,,,,,,,219,121,308,1557,784,2153,1612,809,2228,1.4092438244
16,2020-03-18,,,,,,,,,238,133,335,1739,893,2413,1850,943,2563,1.4081673107100001
17,2020-03-19,,,,,,,,,259,148,365,1943,1016,2702,2109,1091,2927,1.4068683349700002
