,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-23,,,,,,,,,211,100,300,211,100,300,211,100,300,2.29785465457
1,2020-02-24,,,,,,,,,211,100,300,422,200,600,422,200,600,2.29408963847
2,2020-02-25,,,,,,,,,211,100,300,633,300,900,633,300,900,2.29325991058
3,2020-02-26,,,,,,,,,211,100,300,844,400,1200,844,400,1200,2.2922483398900004
4,2020-02-27,,,,,,,,,211,100,300,1055,500,1500,1055,500,1500,2.2910155525
5,2020-02-28,,,,,,,,,211,100,300,1265,600,1800,1265,600,1800,2.2895138701
6,2020-02-29,,,,,,,,,211,100,300,1476,700,2100,1476,700,2100,2.2876856564
7,2020-03-01,,,,,,,,,211,100,300,1687,800,2400,1687,800,2400,2.28546137473
8,2020-03-02,,,,,,,,,211,100,300,1898,900,2700,1898,900,2700,2.2827573204
9,2020-03-03,,,,,,,,,677,337,1056,2575,1237,3756,2575,1237,3756,2.2789498577200002
10,2020-03-04,,,,,,,,,674,336,1048,3249,1574,4803,3249,1574,4803,2.27490063784
11,2020-03-05,,,,,,,,,722,363,1132,3971,1937,5935,3971,1937,5935,2.2698612586099998
12,2020-03-06,,,,,,,,,822,417,1305,4794,2354,7239,4794,2354,7239,2.26380915791
13,2020-03-07,,,,,,,,,1030,530,1665,5823,2884,8904,5823,2884,8904,2.25652539279
14,2020-03-08,,,,,,,,,1354,706,2223,7177,3591,11126,7177,3591,11126,2.24775440318
15,2020-03-09,,,,,,,,,1616,850,2661,8583,4342,13487,8793,4442,13787,2.23717978571
16,2020-03-10,,,,,,,,,1864,990,3069,10236,5232,16255,10657,5432,16855,2.22443236037
17,2020-03-11,,,,,,,,,2178,1168,3622,12202,6301,19577,12835,6601,20477,2.20914009875
18,2020-03-12,,,,,,,,,2572,1396,4345,14564,7597,23621,15407,7997,24821,2.1908465141900004
19,2020-03-13,,,,,,,,,3070,1685,5255,17423,9183,28575,18477,9683,30075,2.16899260872
20,2020-03-14,,,,,,,,,3604,1999,6229,20816,11083,34504,22082,11683,36304,2.1429327570099996
21,2020-03-15,,,,,,,,,4170,2394,7250,24775,13378,41453,26251,14078,43553,2.1119393244999998
22,2020-03-16,,,,,,,,,4795,2685,8320,29359,15963,49472,31046,16763,51872,2.07525532792
23,2020-03-17,,,,,,,,,5493,3099,9435,34641,18963,58607,36539,19863,61307,2.03212884215
24,2020-03-18,1.0,1.0,,,,,,,6262,3572,10521,40226,22198,68071,42801,23436,71827,1.9818883771200002
25,2020-03-19,2.0,3.0,,,,,,,7064,4080,11516,46616,25942,78540,49865,27516,83342,1.924060487
26,2020-03-20,1.0,4.0,,,,,,,7869,4678,12440,53763,30257,89848,57734,32195,95782,1.8585098465799998
27,2020-03-21,0.0,4.0,,,,,,,8664,5434,13389,61604,35274,101932,66398,37629,109171,1.78559135792
28,2020-03-22,4.0,8.0,,,,,,,9429,6274,14310,70003,41018,114577,75827,43903,123481,1.70627055954
29,2020-03-23,2.0,10.0,,,,,,,10142,7185,14956,78791,47497,127310,85968,51088,138436,1.6221714575900001
30,2020-03-24,2.0,12.0,,,,,,,10773,7781,15369,87947,54427,140019,96741,58870,153805,1.53550685852
31,2020-03-25,7.0,19.0,,,,,,,11298,8243,16080,97381,61681,153030,108039,67113,169884,1.4488702397100002
32,2020-03-26,2.0,21.0,,,,,,,11709,8537,16173,106913,69050,165580,119748,75651,186056,1.3649307684999998
33,2020-03-27,6.0,27.0,,,,,,,12006,8745,16390,116347,76399,177626,131754,84396,202446,1.28611327547
34,2020-03-28,6.0,33.0,,,,,,,12197,8950,16565,125474,83664,188936,143951,93347,219010,1.21433671795
35,2020-03-29,1.0,34.0,,,,,,,12291,8980,16683,134161,90644,199389,156243,102327,235693,1.15084231103
36,2020-03-30,2.0,36.0,,,,,,,12301,8951,16755,142292,97201,208894,168544,111279,252447,1.0961239994299998
37,2020-03-31,33.0,69.0,,,,,,,12240,8892,16625,149737,103408,217199,180783,120171,269071,1.04998035336
38,2020-04-01,16.0,85.0,,,,,,,12122,8807,16578,156366,109116,224342,192905,128979,285648,1.0116842302700002
39,2020-04-02,27.0,112.0,,,,,,,11958,8752,16373,162062,114296,230195,204864,137732,302021,0.9802146071510001
40,2020-04-03,19.0,131.0,,,,,,,11758,8670,16101,166757,118885,234780,216622,146402,318122,0.9544711505779999
41,2020-04-04,34.0,165.0,,,,,,,11529,8565,15657,170417,122772,237997,228151,154967,333779,0.933420103618
42,2020-04-05,24.0,189.0,,,,,,,11278,8470,15404,173031,125809,240012,239429,163438,349182,0.916165438275
43,2020-04-06,17.0,206.0,,,,,,,11010,8405,14859,174612,127940,240561,250438,171843,364041,0.901966165661
44,2020-04-07,71.0,277.0,,,,,,,10730,8336,14328,175200,129090,239933,261168,180179,378368,0.8902248105439999
45,2020-04-08,49.0,326.0,,,,,,,10442,8058,13787,174870,129368,238350,271611,188238,392154,0.880465058621
46,2020-04-09,54.0,380.0,,,,,,,10150,7841,13392,173722,128966,235662,281761,196080,405546,0.8723083097859999
47,2020-04-10,68.0,448.0,,,,,,,9856,7637,12979,171869,128066,232468,291617,203717,418524,0.865453151249
48,2020-04-11,46.0,494.0,,,,,,,9562,7358,12555,169424,126678,228633,301178,211075,431078,0.8596587337459999
49,2020-04-12,60.0,554.0,,,,,,,9269,7137,12125,166496,124865,224193,310448,218213,443203,0.854731763693
50,2020-04-13,48.0,602.0,,,,,,,8980,6968,11693,163185,122853,219203,319428,225181,454895,0.850516456001
51,2020-04-14,69.0,671.0,,,,,,,8695,6800,11263,159580,120702,213712,328123,231981,466158,0.846886786526
52,2020-04-15,197.0,868.0,,,,,,,8416,6630,10838,155756,118441,207925,336539,238612,476996,0.843740489903
53,2020-04-16,103.0,971.0,,,,,,,8141,6378,10420,151775,116011,201768,344680,244991,487415,0.840994371309
54,2020-04-17,65.0,1036.0,,,,,,,7873,6095,10054,147690,113354,195448,352554,251087,497468,0.838580609801
55,2020-04-18,50.0,1086.0,,,,,,,7612,5781,9639,143544,110465,188985,360166,256868,507107,0.836443819095
56,2020-04-19,41.0,1127.0,,,,,,,7357,5598,9339,139372,107498,182667,367523,262466,516445,0.834538696045
57,2020-04-20,204.0,1331.0,,,,,,,7109,5425,8985,135203,104453,176248,374631,267891,525430,0.832828130965
58,2020-04-21,92.0,1423.0,,,,,,,6868,5239,8665,131061,101287,170054,381499,273131,534094,0.831281683556
59,2020-04-22,121.0,1544.0,,,,,,,6633,5029,8389,126964,97980,164115,388132,278160,542483,0.8298743494349999
60,2020-04-23,95.0,1639.0,,,,,,,6406,4843,8120,122928,94765,158449,394538,283003,550603,0.8285855589300001
61,2020-04-24,128.0,1767.0,,,,,,,6185,4632,7858,118963,91556,152916,400724,287636,558461,0.827398362843
62,2020-04-25,98.0,1865.0,,,,,,,5971,4463,7603,115079,88381,147540,406695,292099,566064,0.8262987696590001
63,2020-04-26,59.0,1924.0,,,,,,,5764,4264,7364,111281,85288,142349,412459,296364,573427,0.825275205776
64,2020-04-27,88.0,2012.0,,,,,,,5563,4083,7141,107575,82234,137365,418023,300447,580567,0.824318075613
65,2020-04-28,75.0,2087.0,,,,,,,5369,3925,6924,103964,79191,132596,423392,304372,587491,0.8234194028049999
66,2020-04-29,82.0,2169.0,,,,,,,5181,3768,6711,100449,76158,128043,428572,308140,594201,0.8225725372980001
67,2020-04-30,88.0,2257.0,,,,,,,4999,3606,6503,97032,73134,123708,433571,311747,600704,0.821771916162
68,2020-05-01,82.0,2339.0,,,,,,,4822,3412,6300,93713,70169,119588,438393,315160,607003,0.8210128682600001
69,2020-05-02,97.0,2436.0,,,,,,,4652,3228,6102,90491,67301,115637,443045,318388,613105,0.8202789087669999
70,2020-05-03,0.0,2436.0,,,,,,,4487,3059,5838,87367,64579,111836,447532,321448,618943,0.819579517094
71,2020-05-04,120.0,2556.0,,,,,,,4327,2901,5626,84337,61883,108124,451859,324349,624568,0.818906034867
72,2020-05-05,77.0,2633.0,,,,,,,4173,2736,5426,81401,59194,104565,456033,327086,629994,0.81826673802
73,2020-05-06,85.0,2718.0,,,,,,,4024,2589,5233,78557,56544,101132,460057,329675,635226,0.8176707966769999
74,2020-05-07,79.0,2797.0,,,,,,,3880,2450,5045,75804,53966,97788,463936,332126,640270,0.817101492936
75,2020-05-08,77.0,2874.0,,,,,,,3741,2319,4872,73139,51441,94539,467677,334445,645142,0.8165831974590001
76,2020-05-09,58.0,2932.0,,,,,,,3606,2194,4708,70559,49004,91389,471283,336640,649849,0.8160864416529999
77,2020-05-10,35.0,2967.0,,,,,,,3476,2076,4550,68064,46618,88335,474759,338717,654399,0.8156112675630001
78,2020-05-11,41.0,3008.0,,,,,,,3350,1965,4393,65650,44318,85365,478110,340682,658791,0.8151578936939999
79,2020-05-12,33.0,3041.0,,,,,,,3229,1859,4241,63316,42094,82464,481339,342541,663031,0.81472672623
80,2020-05-13,84.0,3125.0,,,,,,,3112,1759,4093,61059,39928,79633,484450,344301,667123,0.814318397545
81,2020-05-14,94.0,3219.0,,,,,,,2998,1664,3949,58876,37825,76872,487449,345966,671072,0.813933813566
82,2020-05-15,66.0,3285.0,,,,,,,2889,1575,3810,56766,35793,74179,490337,347541,674882,0.813574209034
83,2020-05-16,54.0,3339.0,,,,,,,2783,1490,3676,54727,33870,71555,493120,349031,678558,0.8132412170300001
84,2020-05-17,69.0,3408.0,,,,,,,2681,1409,3546,52756,32052,68998,495801,350441,682103,0.812936950083
85,2020-05-18,42.0,3450.0,,,,,,,2582,1333,3420,50851,30326,66580,498383,351774,685523,0.812664097858
86,2020-05-19,22.0,3472.0,,,,,,,2487,1261,3299,49011,28686,64253,500870,353036,688821,0.812426046479
87,2020-05-20,57.0,3529.0,,,,,,,2395,1193,3181,47232,27143,62008,503265,354229,692002,0.8122270210950001
