,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-23,,,,,,,,,107,50,150,107,50,150,107,50,150,1.86681108085
1,2020-02-24,,,,,,,,,107,50,150,214,100,300,214,100,300,1.861693197
2,2020-02-25,,,,,,,,,107,50,150,321,150,450,321,150,450,1.86056599411
3,2020-02-26,,,,,,,,,107,50,150,428,200,600,428,200,600,1.85919197197
4,2020-02-27,,,,,,,,,107,50,150,535,250,750,535,250,750,1.8575177095200002
5,2020-02-28,,,,,,,,,107,50,150,642,300,900,642,300,900,1.8554784654499998
6,2020-02-29,,,,,,,,,107,50,150,749,350,1050,749,350,1050,1.85299585211
7,2020-03-01,,,,,,,,,107,50,150,856,400,1200,856,400,1200,1.84997503692
8,2020-03-02,,,,,,,,,107,50,150,963,450,1350,963,450,1350,1.8463013616599997
9,2020-03-03,,,,,,,,,297,149,442,1260,599,1792,1260,599,1792,1.8417126892099998
10,2020-03-04,,,,,,,,,295,148,438,1554,747,2229,1554,747,2229,1.83627355385
11,2020-03-05,,,,,,,,,310,157,462,1864,904,2691,1864,904,2691,1.8296452263599998
12,2020-03-06,,,,,,,,,342,175,512,2206,1080,3203,2206,1080,3203,1.8216109173
13,2020-03-07,,,,,,,,,408,214,617,2613,1294,3820,2613,1294,3820,1.8118719800799998
14,2020-03-08,,,,,,,,,510,273,778,3123,1568,4597,3123,1568,4597,1.8000697100999998
15,2020-03-09,,,,,,,,,587,320,899,3604,1838,5346,3711,1888,5496,1.78577556812
16,2020-03-10,,,,,,,,,653,362,996,4150,2151,6191,4364,2251,6491,1.7684937407900003
17,2020-03-11,,,,,,,,,730,413,1111,4773,2514,7152,5094,2664,7602,1.74768660808
18,2020-03-12,,,,,,,,,821,474,1259,5487,2939,8260,5915,3139,8860,1.72280891848
19,2020-03-13,,,,,,,,,930,551,1441,6310,3441,9550,6845,3691,10300,1.69338748296
20,2020-03-14,,,,,,,,,1038,631,1591,7241,4022,10990,7883,4322,11890,1.65913201783
21,2020-03-15,,,,,,,,,1139,710,1706,8273,4683,12545,9022,5033,13595,1.62003430196
22,2020-03-16,,,,,,,,,1238,780,1850,9404,5413,14244,10260,5813,15444,1.57641834569
23,2020-03-17,,,,,,,,,1338,853,1978,10634,6217,16072,11597,6667,17422,1.52891285925
24,2020-03-18,1.0,1.0,,,,,,,1438,949,2086,11775,7017,17717,13035,7616,19508,1.4783766684399997
25,2020-03-19,0.0,1.0,,,,,,,1532,1044,2162,13012,7914,19441,14567,8661,21670,1.42581656687
26,2020-03-20,2.0,3.0,,,,,,,1615,1158,2203,14318,8915,21182,16182,9819,23872,1.3723175910699998
