,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-23,,,,,,,,,116,50,150,116,50,150,116,50,150,1.8997968476700002
1,2020-02-24,,,,,,,,,116,50,150,233,100,300,233,100,300,1.8872650316900004
2,2020-02-25,,,,,,,,,116,50,150,349,150,450,349,150,450,1.8844014174200001
3,2020-02-26,,,,,,,,,116,50,150,465,200,600,465,200,600,1.8808569271200002
4,2020-02-27,,,,,,,,,116,50,150,582,250,750,582,250,750,1.8764561953999999
5,2020-02-28,,,,,,,,,116,50,150,698,300,900,698,300,900,1.8709727182299998
6,2020-02-29,,,,,,,,,116,50,150,814,350,1050,814,350,1050,1.8641124729700003
7,2020-03-01,,,,,,,,,116,50,150,930,400,1200,930,400,1200,1.85549337248
8,2020-03-02,,,,,,,,,116,50,150,1047,450,1350,1047,450,1350,1.84462180905
9,2020-03-03,,,,,,,,,322,149,492,1369,599,1842,1369,599,1842,1.83072958056
10,2020-03-04,,,,,,,,,319,149,482,1688,748,2323,1688,748,2323,1.8133148554299998
11,2020-03-05,,,,,,,,,333,158,506,2021,907,2829,2021,907,2829,1.7913351989500002
12,2020-03-06,,,,,,,,,364,177,557,2385,1084,3386,2385,1084,3386,1.76390387692
13,2020-03-07,,,,,,,,,429,216,666,2814,1301,4051,2814,1301,4051,1.73022688018
14,2020-03-08,,,,,,,,,527,278,824,3341,1579,4875,3341,1579,4875,1.68986302079
15,2020-03-09,,,,,,,,,593,326,907,3817,1855,5632,3934,1905,5782,1.6429337533700001
16,2020-03-10,,,,,,,,,640,368,991,4341,2174,6473,4574,2274,6773,1.59022253424
17,2020-03-11,,,,,,,,,692,418,1059,4917,2543,7381,5266,2693,7831,1.5331019427500001
18,2020-03-12,,,,,,,,,747,478,1098,5548,2971,8328,6013,3171,8928,1.47329868993
19,2020-03-13,,,,,,,,,811,534,1181,6243,3455,9358,6824,3705,10108,1.41263088041
20,2020-03-14,,,,,,,,,866,583,1218,6993,3989,10426,7691,4289,11326,1.35280702035
21,2020-03-15,,,,,,,,,910,626,1235,7786,4566,11510,8600,4916,12560,1.29531662909
22,2020-03-16,,,,,,,,,946,665,1282,8616,5181,12642,9546,5581,13842,1.2413971018799999
23,2020-03-17,,,,,,,,,979,702,1335,9478,5834,13827,10525,6284,15177,1.1920251364499999
24,2020-03-18,,,,,,,,,1010,730,1394,10166,6414,14729,11535,7014,16570,1.14790674714
25,2020-03-19,4.0,4.0,,,,,,,1037,761,1404,10885,7027,15651,12572,7776,17974,1.10945693396
26,2020-03-20,-1.0,3.0,,,,,,,1059,782,1406,11610,7651,16550,13631,8558,19379,1.07677754377
27,2020-03-21,1.0,4.0,,,,,,,1076,801,1424,12322,8275,17417,14707,9360,20803,1.04965617301
28,2020-03-22,0.0,4.0,,,,,,,1090,824,1431,12983,8883,18183,15798,10185,22233,1.02760872813
29,2020-03-23,1.0,5.0,,,,,,,1103,849,1433,13560,9455,18792,16901,11035,23666,1.0099693407600001
30,2020-03-24,0.0,5.0,,,,,,,1115,864,1435,14082,9994,19319,18015,11900,25100,0.9960020724590001
31,2020-03-25,2.0,7.0,,,,,,,1124,875,1443,14565,10501,19771,19139,12775,26543,0.9849975636689999
32,2020-03-26,3.0,10.0,,,,,,,1132,885,1438,15005,10968,20150,20271,13661,27981,0.976332762983
33,2020-03-27,4.0,14.0,,,,,,,1138,896,1432,15397,11386,20485,21410,14557,29412,0.969493489075
34,2020-03-28,3.0,17.0,,,,,,,1144,901,1424,15729,11753,20727,22554,15459,30835,0.964071822471
35,2020-03-29,1.0,18.0,,,,,,,1149,906,1415,16012,12075,20925,23703,16365,32250,0.9597513806
36,2020-03-30,2.0,20.0,,,,,,,1153,915,1407,16256,12364,21096,24856,17281,33656,0.9562893723389999
37,2020-03-31,5.0,25.0,,,,,,,1157,929,1398,16467,12628,21212,26013,18210,35053,0.953499965637
38,2020-04-01,2.0,27.0,,,,,,,1159,938,1397,16647,12864,21273,27172,19148,36449,0.9512405749680001
39,2020-04-02,11.0,38.0,,,,,,,1162,944,1402,16799,13077,21281,28334,20092,37851,0.9494012037780001
40,2020-04-03,13.0,51.0,,,,,,,1163,950,1392,16925,13266,21269,29497,21042,39242,0.947896416663
41,2020-04-04,3.0,54.0,,,,,,,1165,952,1387,17031,13436,21250,30662,21995,40628,0.9466593796639999
