,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-01,,,,,,,,,121,50,150,121,50,150,121,50,150,2.0284788100999998
1,2020-03-02,,,,,,,,,121,50,150,242,100,300,242,100,300,2.0225345982599996
2,2020-03-03,,,,,,,,,121,50,150,364,150,450,364,150,450,2.02122096055
3,2020-03-04,,,,,,,,,121,50,150,485,200,600,485,200,600,2.0196173930000003
4,2020-03-05,,,,,,,,,121,50,150,606,250,750,606,250,750,2.01765993871
5,2020-03-06,,,,,,,,,121,50,150,727,300,900,727,300,900,2.01527043816
6,2020-03-07,,,,,,,,,121,50,150,848,350,1050,848,350,1050,2.01235325677
7,2020-03-08,,,,,,,,,121,50,150,970,400,1200,970,400,1200,2.0087911625
8,2020-03-09,,,,,,,,,121,50,150,1091,450,1350,1091,450,1350,2.00444008193
9,2020-03-10,,,,,,,,,359,159,508,1450,609,1858,1450,609,1858,1.99903153105
10,2020-03-11,,,,,,,,,357,158,505,1807,767,2362,1807,767,2362,1.9925163352900002
11,2020-03-12,,,,,,,,,379,169,544,2186,936,2906,2186,936,2906,1.9845192054499998
12,2020-03-13,,,,,,,,,423,191,623,2609,1128,3528,2609,1128,3528,1.9747232730900002
13,2020-03-14,,,,,,,,,514,238,785,3123,1367,4313,3123,1367,4313,1.9627043016999999
14,2020-03-15,,,,,,,,,656,312,1035,3779,1680,5347,3779,1680,5347,1.9479413467900002
15,2020-03-16,,,,,,,,,766,371,1225,4424,2001,6421,4545,2051,6571,1.92980728212
16,2020-03-17,,,,,,,,,861,426,1386,5164,2377,7657,5406,2477,7957,1.9075837303299998
17,2020-03-18,,,,,,,,,975,494,1573,6018,2821,9080,6382,2971,9530,1.8805186684200002
18,2020-03-19,,,,,,,,,1111,569,1776,7008,3341,10706,7493,3541,11306,1.8479179131799999
19,2020-03-20,,,,,,,,,1274,674,2006,8161,3965,12561,8767,4215,13311,1.80929133035
