,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-20,,,,,,,,,30,10,40,30,10,40,30,10,40,1.6995614035100002
1,2020-02-21,,,,,,,,,30,10,40,60,20,80,60,20,80,1.69730728306
2,2020-02-22,,,,,,,,,30,10,40,90,30,120,90,30,120,1.69680747817
3,2020-02-23,,,,,,,,,30,10,40,120,40,160,120,40,160,1.6961966179499999
4,2020-02-24,,,,,,,,,30,10,40,150,50,200,150,50,200,1.69544989164
5,2020-02-25,,,,,,,,,30,10,40,180,60,240,180,60,240,1.69453686471
6,2020-02-26,,,,,,,,,30,10,40,210,70,280,210,70,280,1.69342015398
7,2020-02-27,,,,,,,,,30,10,40,239,80,320,239,80,320,1.6920537597999998
8,2020-02-28,,,,,,,,,30,10,40,269,90,360,269,90,360,1.6903809488
9,2020-02-29,,,,,,,,,78,29,112,348,119,472,348,119,472,1.6882854970299999
10,2020-03-01,,,,,,,,,78,29,112,426,149,584,426,149,584,1.68576667415
11,2020-03-02,,,,,,,,,82,31,118,508,181,701,508,181,701,1.6826659229299998
12,2020-03-03,,,,,,,,,89,35,130,597,216,831,597,216,831,1.6788566541299998
13,2020-03-04,,,,,,,,,105,43,156,702,259,987,702,259,987,1.6741663715900001
14,2020-03-05,,,,,,,,,129,55,196,831,314,1182,831,314,1182,1.6683770042200001
15,2020-03-06,,,,,,,,,148,64,227,949,369,1369,979,379,1409,1.66121155907
16,2020-03-07,,,,,,,,,164,73,254,1083,433,1582,1143,453,1662,1.6523209198500002
17,2020-03-08,,,,,,,,,182,84,286,1235,507,1828,1325,537,1948,1.64127433981
18,2020-03-09,,,,,,,,,203,97,324,1408,594,2111,1528,634,2271,1.6275520349
19,2020-03-10,,,,,,,,,229,113,370,1608,698,2440,1758,748,2640,1.61056151016
20,2020-03-11,,,,,,,,,256,130,415,1834,819,2815,2013,879,3055,1.58969218674
21,2020-03-12,,,,,,,,,281,148,465,2085,957,3239,2294,1027,3519,1.5644160873700002
22,2020-03-13,,,,,,,,,306,168,519,2360,1116,3718,2600,1196,4038,1.5344246315099999
23,2020-03-14,,,,,,,,,331,189,571,2662,1295,4248,2931,1385,4608,1.4997511341499998
24,2020-03-15,1.0,1.0,,,,,,,356,209,606,2940,1475,4742,3287,1595,5214,1.4608190025
25,2020-03-16,0.0,1.0,,,,,,,381,223,619,3242,1669,5249,3668,1819,5833,1.41838741534
26,2020-03-17,0.0,1.0,,,,,,,403,243,632,3564,1881,5764,4071,2062,6464,1.3734275742500002
27,2020-03-18,2.0,3.0,,,,,,,423,259,657,3897,2106,6290,4494,2322,7121,1.3269955508
28,2020-03-19,0.0,3.0,,,,,,,440,277,677,4232,2340,6811,4933,2600,7798,1.28014809426
29,2020-03-20,0.0,3.0,,,,,,,455,291,693,4557,2576,7309,5388,2891,8490,1.23390765345
30,2020-03-21,1.0,4.0,,,,,,,467,302,699,4876,2814,7780,5855,3193,9189,1.18925360801
31,2020-03-22,1.0,5.0,,,,,,,476,310,695,5188,3051,8222,6331,3504,9884,1.14710887079
32,2020-03-23,0.0,5.0,,,,,,,483,320,712,5489,3287,8648,6814,3825,10595,1.10830012234
33,2020-03-24,3.0,8.0,,,,,,,487,324,714,5774,3514,9038,7302,4149,11308,1.07348813797
34,2020-03-25,2.0,10.0,,,,,,,490,326,715,6034,3728,9384,7792,4476,12023,1.04308680616
35,2020-03-26,1.0,11.0,,,,,,,491,329,711,6269,3926,9680,8282,4805,12734,1.01720670745
36,2020-03-27,1.0,12.0,,,,,,,490,331,717,6479,4109,9932,8773,5137,13450,0.9956577095370001
37,2020-03-28,1.0,13.0,,,,,,,489,333,712,6662,4274,10125,9262,5470,14162,0.978017778701
38,2020-03-29,0.0,13.0,,,,,,,486,335,696,6817,4420,10249,9748,5806,14857,0.9637392783140001
39,2020-03-30,3.0,16.0,,,,,,,483,336,678,6944,4547,10322,10231,6143,15535,0.952250136406
40,2020-03-31,2.0,18.0,,,,,,,480,338,661,7043,4662,10364,10711,6481,16196,0.9430224292899999
41,2020-04-01,1.0,19.0,,,,,,,476,339,644,7115,4757,10375,11187,6820,16839,0.935604628304
42,2020-04-02,2.0,21.0,,,,,,,471,339,644,7164,4837,10362,11658,7160,17483,0.929627702086
43,2020-04-03,1.0,22.0,,,,,,,467,338,640,7191,4898,10325,12124,7498,18122,0.9247974455679999
44,2020-04-04,0.0,22.0,,,,,,,462,336,631,7198,4943,10263,12586,7835,18753,0.9208819133589999
45,2020-04-05,5.0,27.0,,,,,,,457,334,620,7188,4975,10184,13043,8169,19372,0.917698717816
46,2020-04-06,0.0,27.0,,,,,,,452,331,610,7163,4996,10098,13494,8500,19981,0.9151041121250001
47,2020-04-07,2.0,29.0,,,,,,,446,329,599,7126,5004,9985,13941,8829,20580,0.9129842783900001
48,2020-04-08,4.0,33.0,,,,,,,441,326,589,7080,5007,9861,14382,9156,21169,0.911248611669
49,2020-04-09,11.0,44.0,,,,,,,436,323,578,7026,5004,9724,14818,9480,21747,0.909824610106
50,2020-04-10,0.0,44.0,,,,,,,431,320,569,6966,4995,9582,15248,9801,22315,0.908653990688
51,2020-04-11,4.0,48.0,,,,,,,425,317,558,6901,4981,9423,15673,10118,22873,0.9076897198200001
52,2020-04-12,4.0,52.0,,,,,,,420,313,547,6832,4961,9258,16093,10432,23420,0.906893723345
53,2020-04-13,1.0,53.0,,,,,,,415,309,538,6760,4935,9101,16508,10741,23957,0.906235103508
54,2020-04-14,2.0,55.0,,,,,,,410,304,528,6687,4902,8950,16918,11046,24485,0.905688737726
55,2020-04-15,3.0,58.0,,,,,,,404,297,523,6611,4861,8812,17322,11343,25007,0.9052341683730001
56,2020-04-16,6.0,64.0,,,,,,,399,292,515,6535,4815,8683,17722,11635,25521,0.904854717037
57,2020-04-17,6.0,70.0,,,,,,,394,289,503,6458,4765,8542,18116,11925,26024,0.904536773972
58,2020-04-18,2.0,72.0,,,,,,,389,286,494,6381,4713,8396,18505,12212,26517,0.9042692255789999
59,2020-04-19,2.0,74.0,,,,,,,384,283,492,6303,4659,8257,18889,12495,27009,0.904014058729
60,2020-04-20,1.0,75.0,,,,,,,379,277,490,6226,4603,8127,19268,12772,27499,0.903812540511
61,2020-04-21,3.0,78.0,,,,,,,374,270,488,6149,4542,8006,19643,13043,27987,0.90365235979
62,2020-04-22,0.0,78.0,,,,,,,369,266,482,6072,4480,7888,20012,13310,28468,0.9035386166689999
63,2020-04-23,5.0,83.0,,,,,,,365,261,475,5995,4415,7774,20377,13572,28943,0.9034890672329999
64,2020-04-24,3.0,86.0,,,,,,,360,258,469,5919,4350,7665,20737,13830,29411,0.9034756487360001
65,2020-04-25,1.0,87.0,,,,,,,355,253,467,5844,4283,7562,21092,14084,29877,0.9035392530930001
