,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-22,,,,,,,,,307,200,400,307,200,400,307,200,400,2.21701124878
1,2020-02-23,,,,,,,,,307,200,400,614,400,800,614,400,800,2.2126100672
2,2020-02-24,,,,,,,,,307,200,400,921,600,1200,921,600,1200,2.2116157516099997
3,2020-02-25,,,,,,,,,307,200,400,1227,800,1600,1227,800,1600,2.21039554635
4,2020-02-26,,,,,,,,,307,200,400,1534,1000,2000,1534,1000,2000,2.20889801398
5,2020-02-27,,,,,,,,,307,200,400,1841,1200,2400,1841,1200,2400,2.20706011025
6,2020-02-28,,,,,,,,,307,200,400,2148,1400,2800,2148,1400,2800,2.2048046701499997
7,2020-02-29,,,,,,,,,307,200,400,2455,1600,3200,2455,1600,3200,2.20203741767
8,2020-03-01,,,,,,,,,307,200,400,2762,1800,3600,2762,1800,3600,2.1986434498
9,2020-03-02,,,,,,,,,971,598,1418,3733,2398,5018,3733,2398,5018,2.1942734638599997
10,2020-03-03,,,,,,,,,966,595,1409,4699,2993,6427,4699,2993,6427,2.1891522966799997
11,2020-03-04,,,,,,,,,1034,632,1527,5732,3626,7953,5732,3626,7953,2.18283544173
12,2020-03-05,,,,,,,,,1172,708,1767,6904,4335,9719,6904,4335,9719,2.17513826523
13,2020-03-06,,,,,,,,,1459,866,2266,8363,5201,11985,8363,5201,11985,2.165766845
14,2020-03-07,,,,,,,,,1908,1112,3042,10271,6314,15026,10271,6314,15026,2.1543784936700003
15,2020-03-08,,,,,,,,,2265,1308,3661,12229,7422,18287,12536,7622,18687,2.14057279235
16,2020-03-09,,,,,,,,,2598,1487,4248,14521,8710,22134,15134,9110,22934,2.12389932752
17,2020-03-10,,,,,,,,,3014,1707,4990,17228,10217,26723,18148,10817,27923,2.10388795228
