,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-21,,,,,,,,,56,25,75,56,25,75,56,25,75,1.82004355021
1,2020-02-22,,,,,,,,,56,25,75,111,50,150,111,50,150,1.81688738718
2,2020-02-23,,,,,,,,,56,25,75,167,75,225,167,75,225,1.8161896454599997
3,2020-02-24,,,,,,,,,56,25,75,223,100,300,223,100,300,1.81533786692
4,2020-02-25,,,,,,,,,56,25,75,278,125,375,278,125,375,1.8142981137099998
5,2020-02-26,,,,,,,,,56,25,75,334,150,450,334,150,450,1.8130289757299998
6,2020-02-27,,,,,,,,,56,25,75,390,175,525,390,175,525,1.8114799074
7,2020-02-28,,,,,,,,,56,25,75,445,200,600,445,200,600,1.80958917223
8,2020-02-29,,,,,,,,,56,25,75,501,225,675,501,225,675,1.8072812852200002
9,2020-03-01,,,,,,,,,153,69,225,654,294,900,654,294,900,1.80438794362
10,2020-03-02,,,,,,,,,152,69,225,807,364,1124,807,364,1124,1.8009380980400003
11,2020-03-03,,,,,,,,,160,73,239,967,438,1363,967,438,1363,1.7967087506000001
12,2020-03-04,,,,,,,,,177,81,268,1144,519,1630,1144,519,1630,1.79154463643
13,2020-03-05,,,,,,,,,211,97,328,1354,616,1957,1354,616,1957,1.78523083995
14,2020-03-06,,,,,,,,,263,122,421,1618,739,2377,1618,739,2377,1.77750147257
15,2020-03-07,,,,,,,,,304,142,496,1866,857,2798,1922,882,2873,1.7680270784799998
16,2020-03-08,,,,,,,,,339,160,561,2150,993,3283,2261,1043,3433,1.7564065808200002
17,2020-03-09,,,,,,,,,380,181,637,2474,1149,3844,2641,1224,4069,1.7421703201599996
18,2020-03-10,,,,,,,,,429,207,731,2848,1332,4500,3070,1432,4800,1.72478818971
19,2020-03-11,,,,,,,,,489,241,845,3281,1548,5270,3559,1673,5645,1.7037136942700002
20,2020-03-12,,,,,,,,,549,276,957,3774,1800,6152,4108,1950,6602,1.67847033627
21,2020-03-13,,,,,,,,,608,313,1060,4326,2088,7137,4716,2263,7662,1.6487665965399998
22,2020-03-14,,,,,,,,,667,354,1154,4938,2418,8215,5383,2618,8815,1.6146073328400001
23,2020-03-15,,,,,,,,,728,400,1238,5610,2794,9378,6111,3019,10053,1.57634375386
24,2020-03-16,1.0,1.0,,,,,,,791,443,1330,6247,3168,10483,6902,3463,11383,1.53463801155
25,2020-03-17,0.0,1.0,,,,,,,853,491,1375,6948,3589,11634,7755,3954,12758,1.49036273092
26,2020-03-18,0.0,1.0,,,,,,,911,520,1449,7699,4037,12844,8666,4475,14206,1.44448552877
27,2020-03-19,0.0,1.0,,,,,,,966,555,1482,8488,4511,14058,9632,5030,15687,1.3979831521000001
28,2020-03-20,2.0,3.0,,,,,,,1017,597,1549,9294,5011,15280,10649,5628,17236,1.3518001370200001
29,2020-03-21,0.0,3.0,,,,,,,1064,640,1662,10095,5529,16521,11713,6269,18897,1.3068410048999999
30,2020-03-22,0.0,3.0,,,,,,,1107,659,1709,10897,6046,17734,12819,6929,20606,1.2639703914
31,2020-03-23,2.0,5.0,,,,,,,1144,681,1737,11703,6567,18910,13964,7610,22343,1.22399397444
32,2020-03-24,0.0,5.0,,,,,,,1177,718,1768,12500,7104,20041,15141,8328,24110,1.1876045901299999
33,2020-03-25,2.0,7.0,,,,,,,1205,741,1818,13276,7637,21127,16346,9070,25927,1.15530055304
34,2020-03-26,2.0,9.0,,,,,,,1230,757,1879,14017,8154,22161,17576,9828,27806,1.1273102740799998
35,2020-03-27,4.0,13.0,,,,,,,1251,772,1880,14719,8649,23084,18827,10600,29685,1.1035675496
