,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-25,,,,,,,,,213,100,300,213,100,300,213,100,300,1.54028490107
1,2020-02-26,,,,,,,,,213,100,300,426,200,600,426,200,600,1.5399774524599998
2,2020-02-27,,,,,,,,,213,100,300,639,300,900,639,300,900,1.5399094088
3,2020-02-28,,,,,,,,,213,100,300,852,400,1200,852,400,1200,1.53982631294
4,2020-02-29,,,,,,,,,213,100,300,1065,500,1500,1065,500,1500,1.5397248385100002
5,2020-03-01,,,,,,,,,213,100,300,1278,600,1800,1278,600,1800,1.53960092569
6,2020-03-02,,,,,,,,,213,100,300,1491,700,2100,1491,700,2100,1.53944962025
7,2020-03-03,,,,,,,,,213,100,300,1704,800,2400,1704,800,2400,1.53926487755
8,2020-03-04,,,,,,,,,213,100,300,1917,900,2700,1917,900,2700,1.5390393242700002
9,2020-03-05,,,,,,,,,529,259,720,2446,1159,3420,2446,1159,3420,1.53865577766
10,2020-03-06,,,,,,,,,527,258,717,2973,1418,4137,2973,1418,4137,1.5383061575799999
11,2020-03-07,,,,,,,,,548,270,743,3521,1689,4880,3521,1689,4880,1.53786214352
12,2020-03-08,,,,,,,,,593,294,798,4114,1983,5678,4114,1983,5678,1.5373279079799997
13,2020-03-09,,,,,,,,,686,345,914,4800,2329,6591,4800,2329,6591,1.53668210211
14,2020-03-10,,,,,,,,,832,424,1094,5632,2753,7685,5632,2753,7685,1.53589908984
15,2020-03-11,,,,,,,,,943,485,1230,6362,3139,8614,6575,3239,8914,1.53494637636
16,2020-03-12,,,,,,,,,1035,537,1339,7183,3576,9653,7610,3776,10253,1.53378493086
17,2020-03-13,,,,,,,,,1140,597,1462,8111,4074,10815,8750,4374,11715,1.53237360084
18,2020-03-14,,,,,,,,,1264,668,1664,9162,4643,12178,10014,5043,13378,1.53066089225
19,2020-03-15,,,,,,,,,1418,758,1929,10367,5301,13807,11432,5801,15307,1.5285818181900002
20,2020-03-16,,,,,,,,,1579,853,2213,11733,6055,15719,13011,6655,17519,1.52605724778
21,2020-03-17,,,,,,,,,1740,949,2511,13260,6904,17930,14751,7604,20030,1.5229902194799998
22,2020-03-18,,,,,,,,,1911,1053,2841,14958,7857,20470,16662,8657,22870,1.51926447131
23,2020-03-19,,,,,,,,,2097,1168,3214,16842,8925,23383,18759,9825,26083,1.5147382648199998
24,2020-03-20,3.0,3.0,,,,,,,2304,1297,3572,18616,9963,26235,21063,11123,29655,1.50923742894
25,2020-03-21,0.0,3.0,,,,,,,2526,1438,3889,20615,11143,29407,23589,12562,33544,1.50254814514
26,2020-03-22,0.0,3.0,,,,,,,2759,1590,4206,22826,12463,32870,26347,14152,37749,1.4944092639700002
27,2020-03-23,3.0,6.0,,,,,,,3002,1753,4520,25236,13921,36591,29350,15905,42269,1.48450657076
28,2020-03-24,2.0,8.0,,,,,,,3257,1929,4839,27807,15505,40517,32607,17835,47108,1.47247242336
29,2020-03-25,3.0,11.0,,,,,,,3524,2120,5213,30499,17201,44636,36131,19955,52320,1.45789921818
30,2020-03-26,4.0,15.0,,,,,,,3797,2325,5581,33353,19041,48987,39928,22281,57901,1.4403780354299998
31,2020-03-27,4.0,19.0,,,,,,,4072,2544,5918,36390,21049,53566,44000,24825,63818,1.4195699288199999
32,2020-03-28,6.0,25.0,,,,,,,4341,2760,6251,39591,23212,58354,48341,27586,70068,1.39530295736
33,2020-03-29,4.0,29.0,,,,,,,4601,2933,6549,42928,25476,63238,52942,30519,76616,1.3676644843099999
34,2020-03-30,11.0,40.0,,,,,,,4845,3129,6868,46355,27847,68178,57787,33649,83484,1.33704528796
35,2020-03-31,15.0,55.0,,,,,,,5072,3255,7243,49848,30249,73208,62858,36904,90726,1.3041087267
36,2020-04-01,10.0,65.0,,,,,,,5275,3372,7367,53382,32672,78064,68133,40277,98093,1.26969573739
37,2020-04-02,16.0,81.0,,,,,,,5453,3550,7530,56924,35169,82753,73586,43827,105622,1.2347037731200001
38,2020-04-03,10.0,91.0,,,,,,,5604,3679,7788,60431,37681,87327,79190,47507,113410,1.19997961282
39,2020-04-04,11.0,102.0,,,,,,,5729,3767,7984,63856,40151,91739,84919,51275,121394,1.16625211181
40,2020-04-05,17.0,119.0,,,,,,,5827,3836,8190,67157,42549,96041,90746,55111,129584,1.13411288066
41,2020-04-06,23.0,142.0,,,,,,,5899,3885,8298,70297,44844,100132,96645,58997,137881,1.1040338592299999
42,2020-04-07,25.0,167.0,,,,,,,5947,3923,8348,73242,47014,103960,102592,62920,146228,1.07639524406
43,2020-04-08,26.0,193.0,,,,,,,5975,3993,8387,75959,49078,107507,108567,66913,154615,1.05149503714
44,2020-04-09,20.0,213.0,,,,,,,5983,4053,8391,78419,51011,110685,114550,70966,163005,1.0295281381799999
45,2020-04-10,18.0,231.0,,,,,,,5976,4047,8283,80598,52733,113387,120526,75014,171287,1.01055036891
46,2020-04-11,16.0,247.0,,,,,,,5957,4024,8219,82483,54213,115689,126483,79038,179506,0.9944599201980001
47,2020-04-12,6.0,253.0,,,,,,,5927,4001,8180,84068,55454,117618,132410,83040,187686,0.9810178004090001
48,2020-04-13,21.0,274.0,,,,,,,5888,3979,8097,85356,56499,119167,138298,87019,195782,0.969899845192
49,2020-04-14,50.0,324.0,,,,,,,5843,3940,8023,86354,57310,120321,144141,90959,203805,0.960754826033
50,2020-04-15,38.0,362.0,,,,,,,5792,3947,7935,87075,58001,121014,149934,94906,211739,0.953248014681
51,2020-04-16,45.0,407.0,,,,,,,5737,3927,7813,87537,58557,121459,155671,98834,219552,0.947084299804
52,2020-04-17,11.0,418.0,,,,,,,5678,3903,7706,87763,58910,121636,161349,102738,227257,0.9420151754009999
53,2020-04-18,33.0,451.0,,,,,,,5617,3881,7627,87776,59112,121474,166966,106619,234884,0.937836537522
54,2020-04-19,20.0,471.0,,,,,,,5554,3857,7507,87601,59201,120997,172520,110476,242391,0.934382688309
55,2020-04-20,38.0,509.0,,,,,,,5489,3822,7383,87263,59188,120190,178009,114299,249773,0.9315196140180001
56,2020-04-21,48.0,557.0,,,,,,,5423,3728,7250,86787,59030,119142,183431,118028,257023,0.929138885945
57,2020-04-22,53.0,610.0,,,,,,,5356,3659,7128,86195,58766,117922,188787,121687,264150,0.927152586917
