,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-26,,,,,,,,,105,50,150,105,50,150,105,50,150,1.27474121125
1,2020-02-27,,,,,,,,,105,50,150,210,100,300,210,100,300,1.27472178418
2,2020-02-28,,,,,,,,,105,50,150,316,150,450,316,150,450,1.2747174522600002
3,2020-02-29,,,,,,,,,105,50,150,421,200,600,421,200,600,1.2747121506299999
4,2020-03-01,,,,,,,,,105,50,150,526,250,750,526,250,750,1.27470566097
5,2020-03-02,,,,,,,,,105,50,150,631,300,900,631,300,900,1.2746977153499999
6,2020-03-03,,,,,,,,,105,50,150,737,350,1050,737,350,1050,1.27468798488
7,2020-03-04,,,,,,,,,105,50,150,842,400,1200,842,400,1200,1.27467606565
8,2020-03-05,,,,,,,,,105,50,150,947,450,1350,947,450,1350,1.27466146137
9,2020-03-06,,,,,,,,,236,119,330,1183,569,1680,1183,569,1680,1.27457180199
10,2020-03-07,,,,,,,,,235,119,329,1418,689,2009,1418,689,2009,1.27454088798
11,2020-03-08,,,,,,,,,242,123,338,1659,813,2346,1659,813,2346,1.27449382213
12,2020-03-09,,,,,,,,,257,132,358,1916,946,2704,1916,946,2704,1.2744407501100001
13,2020-03-10,,,,,,,,,288,152,400,2204,1098,3103,2204,1098,3103,1.2743795706799999
14,2020-03-11,,,,,,,,,338,182,465,2542,1280,3567,2542,1280,3567,1.27430786291
15,2020-03-12,,,,,,,,,374,204,513,2811,1435,3929,2916,1485,4079,1.2742220641700002
16,2020-03-13,,,,,,,,,402,223,549,3108,1608,4328,3318,1708,4628,1.2741180382200001
17,2020-03-14,,,,,,,,,433,243,588,3436,1801,4766,3751,1951,5216,1.2739936253200002
18,2020-03-15,,,,,,,,,467,266,631,3797,2018,5246,4218,2218,5846,1.2738455280399998
19,2020-03-16,,,,,,,,,509,296,684,4201,2264,5780,4728,2514,6530,1.27366858332
20,2020-03-17,,,,,,,,,552,326,737,4648,2540,6367,5280,2840,7267,1.27345636895
21,2020-03-18,,,,,,,,,594,356,788,5136,2846,7004,5873,3196,8054,1.27320059691
22,2020-03-19,,,,,,,,,635,386,839,5666,3183,7693,6508,3583,8893,1.2728918385799999
23,2020-03-20,,,,,,,,,679,420,891,6240,3553,8434,7187,4003,9784,1.2725186359
24,2020-03-21,1.0,1.0,,,,,,,726,456,948,6731,3890,9051,7914,4460,10731,1.2720666440200001
25,2020-03-22,1.0,2.0,,,,,,,777,496,1007,7273,4267,9729,8691,4957,11737,1.27151799605
26,2020-03-23,0.0,2.0,,,,,,,828,537,1072,7859,4681,10463,9519,5494,12809,1.27085056207
27,2020-03-24,3.0,5.0,,,,,,,881,580,1157,8484,5129,11262,10400,6075,13965,1.27003727017
28,2020-03-25,1.0,6.0,,,,,,,936,626,1249,9132,5603,12112,11336,6702,15214,1.2690450527600001
29,2020-03-26,2.0,8.0,,,,,,,994,675,1345,9788,6097,12993,12330,7377,16559,1.2678334950799999
30,2020-03-27,5.0,13.0,,,,,,,1054,726,1443,10469,6619,13923,13385,8104,18002,1.2663534152
31,2020-03-28,2.0,15.0,,,,,,,1117,781,1548,11183,7177,14922,14501,8885,19550,1.26454539521
32,2020-03-29,2.0,17.0,,,,,,,1181,837,1657,11931,7771,15991,15683,9723,21207,1.26233843231
33,2020-03-30,3.0,20.0,,,,,,,1248,897,1768,12712,8402,17128,16931,10620,22974,1.25964885164
34,2020-03-31,5.0,25.0,,,,,,,1316,957,1883,13519,9063,18327,18247,11578,24857,1.25637985361
35,2020-04-01,7.0,32.0,,,,,,,1387,1021,2001,14354,9759,19591,19634,12600,26857,1.25242233719
36,2020-04-02,3.0,35.0,,,,,,,1459,1086,2121,15219,10490,20924,21093,13686,28978,1.24765781297
