,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-01,,,,,,,,,110,50,150,110,50,150,110,50,150,1.51151853634
1,2020-03-02,,,,,,,,,110,50,150,219,100,300,219,100,300,1.5108319619600001
2,2020-03-03,,,,,,,,,110,50,150,329,150,450,329,150,450,1.51067996324
3,2020-03-04,,,,,,,,,110,50,150,439,200,600,439,200,600,1.5104943152599999
4,2020-03-05,,,,,,,,,110,50,150,549,250,750,549,250,750,1.51026756852
5,2020-03-06,,,,,,,,,110,50,150,658,300,900,658,300,900,1.50999062336
6,2020-03-07,,,,,,,,,110,50,150,768,350,1050,768,350,1050,1.50965236349
7,2020-03-08,,,,,,,,,110,50,150,878,400,1200,878,400,1200,1.50923920696
8,2020-03-09,,,,,,,,,110,50,150,988,450,1350,988,450,1350,1.50873455557
9,2020-03-10,,,,,,,,,268,129,388,1255,579,1738,1255,579,1738,1.50798905069
10,2020-03-11,,,,,,,,,267,129,386,1522,709,2124,1522,709,2124,1.50721994099
11,2020-03-12,,,,,,,,,277,135,403,1799,844,2526,1799,844,2526,1.5062601830000002
12,2020-03-13,,,,,,,,,299,147,438,2098,991,2964,2098,991,2964,1.50509647544
13,2020-03-14,,,,,,,,,344,172,511,2442,1164,3474,2442,1164,3474,1.5036813815399999
14,2020-03-15,,,,,,,,,415,211,624,2857,1375,4097,2857,1375,4097,1.50195699489
15,2020-03-16,,,,,,,,,469,242,709,3217,1568,4655,3326,1618,4805,1.4998504408200002
16,2020-03-17,,,,,,,,,513,267,778,3620,1785,5283,3839,1885,5583,1.497272196
17,2020-03-18,,,,,,,,,563,297,857,4074,2033,5990,4403,2183,6440,1.49411837582
18,2020-03-19,,,,,,,,,622,332,949,4585,2316,6788,5024,2516,7388,1.4902575701700003
19,2020-03-20,,,,,,,,,694,376,1061,5169,2642,7698,5718,2892,8448,1.48552248982
20,2020-03-21,,,,,,,,,768,423,1173,5828,3015,8721,6487,3315,9621,1.47970360144
21,2020-03-22,,,,,,,,,842,469,1280,6561,3435,9851,7329,3785,10901,1.4725394167899999
22,2020-03-23,,,,,,,,,918,519,1387,7369,3905,11087,8247,4305,12287,1.46371219973
23,2020-03-24,,,,,,,,,1000,574,1520,8259,4430,12457,9247,4880,13807,1.45284715834
24,2020-03-25,1.0,1.0,,,,,,,1087,635,1679,9078,4936,13747,10334,5515,15485,1.4395295550799998
25,2020-03-26,0.0,1.0,,,,,,,1178,701,1833,9989,5508,15194,11512,6217,17317,1.42335234756
26,2020-03-27,3.0,4.0,,,,,,,1268,771,1969,10980,6145,16760,12779,6989,19286,1.4039998443200001
27,2020-03-28,0.0,4.0,,,,,,,1356,845,2083,12037,6842,18405,14135,7834,21368,1.3813543945500002
28,2020-03-29,6.0,10.0,,,,,,,1442,917,2173,13135,7588,20068,15577,8752,23541,1.3555835301299999
29,2020-03-30,0.0,10.0,,,,,,,1525,998,2263,14244,8375,21708,17102,9751,25804,1.32715746449
30,2020-03-31,13.0,23.0,,,,,,,1603,1064,2333,15379,9197,23332,18705,10815,28137,1.29678021734
31,2020-04-01,4.0,27.0,,,,,,,1676,1134,2370,16541,10064,24924,20381,11949,30506,1.26526991449
32,2020-04-02,5.0,32.0,,,,,,,1741,1185,2491,17719,10951,26558,22122,13135,32997,1.23344526639
33,2020-04-03,6.0,38.0,,,,,,,1800,1209,2588,18897,11828,28197,23922,14344,35584,1.20205197904
34,2020-04-04,6.0,44.0,,,,,,,1851,1244,2642,20054,12695,29778,25772,15588,38226,1.17173062121
35,2020-04-05,1.0,45.0,,,,,,,1895,1297,2713,21181,13569,31318,27667,16885,40938,1.14301230388
36,2020-04-06,4.0,49.0,,,,,,,1932,1327,2768,22270,14427,32805,29599,18212,43705,1.11632696644
37,2020-04-07,15.0,64.0,,,,,,,1962,1348,2779,23314,15256,34197,31561,19561,46484,1.0920105898
38,2020-04-08,2.0,66.0,,,,,,,1986,1369,2814,24300,16050,35491,33547,20931,49297,1.07030085078
39,2020-04-09,4.0,70.0,,,,,,,2005,1390,2855,25218,16805,36666,35552,22321,52151,1.05131968858
40,2020-04-10,10.0,80.0,,,,,,,2020,1414,2852,26061,17517,37685,37572,23735,55002,1.03505482885
41,2020-04-11,12.0,92.0,,,,,,,2031,1429,2850,26824,18175,38566,39604,25164,57852,1.0213597158499998
42,2020-04-12,1.0,93.0,,,,,,,2039,1440,2844,27508,18770,39328,41643,26605,60696,1.0099820399200001
43,2020-04-13,6.0,99.0,,,,,,,2045,1451,2835,28111,19305,39990,43688,28057,63530,1.0006117032100001
44,2020-04-14,15.0,114.0,,,,,,,2048,1462,2849,28634,19769,40575,45736,29520,66379,0.992928621596
45,2020-04-15,4.0,118.0,,,,,,,2049,1473,2857,29080,20177,41099,47785,30993,69235,0.986636149378
46,2020-04-16,15.0,133.0,,,,,,,2049,1485,2855,29453,20528,41584,49834,32478,72090,0.981477300018
47,2020-04-17,15.0,148.0,,,,,,,2048,1500,2850,29759,20843,41943,51881,33979,74940,0.9772381997249999
48,2020-04-18,5.0,153.0,,,,,,,2045,1509,2823,30004,21144,42178,53926,35488,77762,0.973744642098
49,2020-04-19,4.0,157.0,,,,,,,2041,1521,2774,30195,21422,42310,55967,37010,80535,0.970856068239
50,2020-04-20,6.0,163.0,,,,,,,2037,1529,2736,30337,21654,42333,58004,38540,83270,0.9684593320460001
51,2020-04-21,20.0,183.0,,,,,,,2032,1537,2691,30438,21865,42256,60036,40078,85961,0.966463228802
52,2020-04-22,13.0,196.0,,,,,,,2026,1539,2652,30502,22056,42128,62063,41618,88612,0.964794028049
53,2020-04-23,6.0,202.0,,,,,,,2020,1550,2652,30536,22237,41967,64083,43168,91263,0.963391938356
54,2020-04-24,7.0,209.0,,,,,,,2014,1563,2655,30545,22411,41767,66097,44732,93917,0.9622083369
55,2020-04-25,0.0,209.0,,,,,,,2007,1568,2623,30531,22564,41538,68104,46300,96540,0.961203595418
56,2020-04-26,10.0,219.0,,,,,,,2000,1571,2601,30500,22706,41289,70104,47871,99140,0.9603453630600001
57,2020-04-27,9.0,228.0,,,,,,,1992,1578,2570,30453,22844,41015,72096,49450,101710,0.959541793749
58,2020-04-28,14.0,242.0,,,,,,,1984,1577,2528,30392,22970,40708,74080,51027,104238,0.958906053679
59,2020-04-29,14.0,256.0,,,,,,,1976,1557,2486,30321,23065,40346,76056,52585,106724,0.9584552311869999
60,2020-04-30,16.0,272.0,,,,,,,1969,1559,2475,30240,23150,39964,78025,54144,109198,0.958161911258
61,2020-05-01,17.0,289.0,,,,,,,1961,1532,2478,30152,23198,39586,79986,55677,111676,0.958042800926
62,2020-05-02,-1.0,288.0,,,,,,,1953,1511,2477,30057,23209,39213,81939,57188,114152,0.9581141178560001
63,2020-05-03,2.0,290.0,,,,,,,1945,1502,2480,29958,23202,38870,83884,58691,116631,0.958341489166
64,2020-05-04,8.0,298.0,,,,,,,1938,1498,2482,29855,23179,38578,85822,60190,119112,0.958660761135
65,2020-05-05,17.0,315.0,,,,,,,1931,1489,2477,29748,23139,38319,87753,61679,121589,0.959091105018
66,2020-05-06,28.0,343.0,,,,,,,1924,1478,2478,29640,23079,38106,89676,63157,124066,0.9596554711990001
67,2020-05-07,26.0,369.0,,,,,,,1917,1469,2463,29530,23009,37918,91593,64627,126529,0.9603811882850001
68,2020-05-08,14.0,383.0,,,,,,,1911,1452,2458,29421,22911,37724,93504,66080,128986,0.961300617304
