,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-03-04,,,,,,,,,111,50,150,111,50,150,111,50,150,1.59279052215
1,2020-03-05,,,,,,,,,111,50,150,223,100,300,223,100,300,1.59166709701
2,2020-03-06,,,,,,,,,111,50,150,334,150,450,334,150,450,1.59141863412
3,2020-03-07,,,,,,,,,111,50,150,445,200,600,445,200,600,1.5911152880200001
4,2020-03-08,,,,,,,,,111,50,150,556,250,750,556,250,750,1.5907449667700002
5,2020-03-09,,,,,,,,,111,50,150,668,300,900,668,300,900,1.59029292785
6,2020-03-10,,,,,,,,,111,50,150,779,350,1050,779,350,1050,1.5897412024700002
7,2020-03-11,,,,,,,,,111,50,150,890,400,1200,890,400,1200,1.58906789614
8,2020-03-12,,,,,,,,,111,50,150,1002,450,1350,1002,450,1350,1.5882463390900001
9,2020-03-13,,,,,,,,,280,139,390,1282,589,1740,1282,589,1740,1.5866059427099999
10,2020-03-14,,,,,,,,,279,138,389,1561,728,2128,1561,728,2128,1.5853041174899998
11,2020-03-15,,,,,,,,,290,146,406,1851,874,2534,1851,874,2534,1.58361076736
12,2020-03-16,,,,,,,,,315,161,443,2166,1035,2976,2166,1035,2976,1.58159190845
13,2020-03-17,,,,,,,,,366,192,518,2532,1228,3494,2532,1228,3494,1.5791665933
14,2020-03-18,,,,,,,,,446,241,637,2978,1470,4130,2978,1470,4130,1.57623838845
15,2020-03-19,,,,,,,,,507,280,728,3374,1700,4707,3485,1750,4857,1.57268139061
16,2020-03-20,,,,,,,,,557,313,804,3819,1964,5361,4042,2064,5661,1.56834484446
17,2020-03-21,,,,,,,,,615,352,894,4323,2266,6104,4657,2416,6554,1.5630834349899998
