,date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
0,2020-02-13,,,,,,,,,144,50,250,144,50,250,144,50,250,1.8404543132700002
1,2020-02-14,,,,,,,,,144,50,250,288,100,500,288,100,500,1.83984075436
2,2020-02-15,,,,,,,,,144,50,250,432,150,750,432,150,750,1.8397049906
3,2020-02-16,,,,,,,,,144,50,250,576,200,1000,576,200,1000,1.8395392072499999
4,2020-02-17,,,,,,,,,144,50,250,720,250,1250,720,250,1250,1.8393367766900004
5,2020-02-18,,,,,,,,,144,50,250,865,300,1500,865,300,1500,1.8390896129099998
6,2020-02-19,,,,,,,,,144,50,250,1009,350,1750,1009,350,1750,1.83878785278
7,2020-02-20,,,,,,,,,144,50,250,1153,400,2000,1153,400,2000,1.8384194687400002
8,2020-02-21,,,,,,,,,144,50,250,1297,450,2250,1297,450,2250,1.8379697983400003
9,2020-02-22,,,,,,,,,389,149,698,1686,599,2948,1686,599,2948,1.8373753829099997
10,2020-02-23,,,,,,,,,387,149,695,2073,749,3642,2073,749,3642,1.8366999557199999
11,2020-02-24,,,,,,,,,407,158,731,2480,907,4373,2480,907,4373,1.8358672492800001
12,2020-02-25,,,,,,,,,447,177,807,2927,1085,5179,2927,1085,5179,1.83485495379
13,2020-02-26,,,,,,,,,531,217,964,3458,1303,6143,3458,1303,6143,1.83362297288
14,2020-02-27,,,,,,,,,663,280,1209,4121,1584,7352,4121,1584,7352,1.8321227550599999
15,2020-02-28,,,,,,,,,766,330,1400,4743,1865,8501,4887,1915,8751,1.8302945457900002
16,2020-02-29,,,,,,,,,856,377,1565,5455,2192,9816,5743,2292,10316,1.8280659996900002
17,2020-03-01,,,,,,,,,965,434,1762,6276,2576,11328,6708,2726,12078,1.8253527236200002
18,2020-03-02,,,,,,,,,1096,505,1998,7227,3032,13076,7804,3232,14076,1.82205122137
19,2020-03-03,,,,,,,,,1261,597,2293,8345,3579,15118,9065,3829,16368,1.8180341927700001
20,2020-03-04,,,,,,,,,1438,696,2599,9639,4225,17467,10503,4525,18967,1.81314645784
21,2020-03-05,,,,,,,,,1623,803,2909,11118,4978,20126,12126,5328,21876,1.80719825323
22,2020-03-06,,,,,,,,,1826,923,3238,12799,5852,23113,13952,6252,25113,1.7999586158200003
23,2020-03-07,,,,,,,,,2054,1063,3594,14709,6866,26457,16006,7316,28707,1.7911448316999998
24,2020-03-08,2.0,2.0,,,,,,,2314,1226,3984,16634,7943,29742,18320,8543,32690,1.7804111499700002
25,2020-03-09,0.0,2.0,,,,,,,2599,1410,4390,18846,9204,33438,20919,9953,37079,1.7673392624700002
26,2020-03-10,0.0,2.0,,,,,,,2906,1613,4801,21346,10659,37507,23825,11566,41879,1.75143520964
27,2020-03-11,0.0,2.0,,,,,,,3234,1839,5317,24133,12321,42017,27059,13406,47196,1.7321425620299997
28,2020-03-12,0.0,2.0,,,,,,,3585,2091,5864,27187,14195,46916,30645,15498,53059,1.7088844844799997
29,2020-03-13,0.0,2.0,,,,,,,3957,2367,6371,30481,16281,52078,34602,17866,59429,1.6811459331799998
30,2020-03-14,0.0,2.0,,,,,,,4342,2678,6805,34057,18629,57483,38944,20544,66233,1.64859197066
31,2020-03-15,1.0,3.0,,,,,,,4731,3009,7264,37932,21262,63181,43675,23554,73497,1.6111909871799999
32,2020-03-16,0.0,3.0,,,,,,,5117,3250,7578,42084,24077,68997,48792,26804,81074,1.56929302095
33,2020-03-17,2.0,5.0,,,,,,,5491,3509,8001,46479,27081,74999,54283,30313,89075,1.52362530398
34,2020-03-18,2.0,7.0,,,,,,,5848,3841,8312,51066,30326,81019,60131,34155,97387,1.47520582306
35,2020-03-19,2.0,9.0,,,,,,,6181,4106,8885,55809,33736,87305,66312,38261,106271,1.42521052321
36,2020-03-20,2.0,11.0,,,,,,,6484,4283,9255,60670,37216,93651,72797,42545,115526,1.37484083012
37,2020-03-21,2.0,13.0,,,,,,,6754,4484,9593,65598,40777,100006,79550,47030,125119,1.3252276766600002
38,2020-03-22,0.0,13.0,,,,,,,6987,4594,9942,70531,44308,106354,86537,51625,135060,1.2773857572799998
39,2020-03-23,5.0,18.0,,,,,,,7183,4838,10115,75400,47920,112485,93720,56463,145174,1.2322059327500001
40,2020-03-24,0.0,18.0,,,,,,,7343,4985,10167,80144,51496,118262,101063,61449,155341,1.19045467131
41,2020-03-25,5.0,23.0,,,,,,,7469,5014,10318,84708,54896,123780,108533,66463,165659,1.1527494317
42,2020-03-26,6.0,29.0,,,,,,,7565,5047,10328,89039,58103,128791,116098,71510,175986,1.11950259536
43,2020-03-27,6.0,35.0,,,,,,,7635,5125,10538,93089,61137,133465,123733,76635,186523,1.0908614468100002
44,2020-03-28,19.0,54.0,,,,,,,7683,5275,10506,96815,64045,137600,131417,81911,197029,1.06668955566
45,2020-03-29,2.0,56.0,,,,,,,7713,5454,10537,100186,66821,141333,139130,87366,207566,1.0466140188200002
46,2020-03-30,7.0,63.0,,,,,,,7728,5513,10525,103183,69326,144594,146858,92880,218090,1.0301198445100002
47,2020-03-31,22.0,85.0,,,,,,,7730,5500,10482,105796,71575,147498,154588,98380,228572,1.01664898966
